record_date,catg,close
2013-07-08,D,11920232
2013-07-08,I,4818017
2013-07-09,D,11913999
2013-07-09,I,4824239
2013-07-10,D,11925694
2013-07-10,I,4812534
2013-07-11,D,11924366
2013-07-11,I,4813865
2013-07-12,D,11925651
2013-07-12,I,4812570
2013-07-15,D,11921818
2013-07-15,I,4816370
2013-07-16,D,11916592
2013-07-16,I,4821585
2013-07-17,D,11923963
2013-07-17,I,4814204
2013-07-18,D,11922853
2013-07-18,I,4815316
2013-07-19,D,11924283
2013-07-19,I,4813876
2013-07-22,D,11920681
2013-07-22,I,4817445
2013-07-23,D,11914163
2013-07-23,I,4823953
2013-07-24,D,11923168
2013-07-24,I,4814938
2013-07-25,D,11923178
2013-07-25,I,4814958
2013-07-26,D,11923849
2013-07-26,I,4814277
2013-07-29,D,11923211
2013-07-29,I,4814883
2013-07-30,D,11920528
2013-07-30,I,4817557
2013-07-31,D,11917023
2013-07-31,I,4821576
2013-08-01,D,11938164
2013-08-01,I,4800436
2013-08-02,D,11962811
2013-08-02,I,4775778
2013-08-05,D,11958647
2013-08-05,I,4779911
2013-08-06,D,11951243
2013-08-06,I,4787305
2013-08-07,D,11951615
2013-08-07,I,4786923
2013-08-08,D,11945917
2013-08-08,I,4792625
2013-08-09,D,11947674
2013-08-09,I,4790856
2013-08-12,D,11945778
2013-08-12,I,4792721
2013-08-13,D,11941431
2013-08-13,I,4797058
2013-08-14,D,11952074
2013-08-14,I,4786405
2013-08-15,D,11948074
2013-08-15,I,4790411
2013-08-16,D,11947690
2013-08-16,I,4790785
2013-08-19,D,11943881
2013-08-19,I,4794562
2013-08-20,D,11939350
2013-08-20,I,4799082
2013-08-21,D,11950216
2013-08-21,I,4788206
2013-08-22,D,11946942
2013-08-22,I,4791519
2013-08-23,D,11946037
2013-08-23,I,4792414
2013-08-26,D,11944979
2013-08-26,I,4793440
2013-08-27,D,11940495
2013-08-27,I,4797914
2013-08-28,D,11951249
2013-08-28,I,4787150
2013-08-29,D,11952181
2013-08-29,I,4786220
2013-08-30,D,11967014
2013-08-30,I,4771636
2013-09-03,D,11987014
2013-09-03,I,4751605
2013-09-04,D,11976105
2013-09-04,I,4762503
2013-09-05,D,11975891
2013-09-05,I,4762717
2013-09-06,D,11972914
2013-09-06,I,4765684
2013-09-09,D,11972023
2013-09-09,I,4766544
2013-09-10,D,11965231
2013-09-10,I,4773326
2013-09-11,D,11975862
2013-09-11,I,4762685
2013-09-12,D,11973170
2013-09-12,I,4765373
2013-09-13,D,11971742
2013-09-13,I,4766791
2013-09-16,D,11965887
2013-09-16,I,4772616
2013-09-17,D,11954646
2013-09-17,I,4783847
2013-09-18,D,11963551
2013-09-18,I,4774931
2013-09-19,D,11961016
2013-09-19,I,4777488
2013-09-20,D,11968087
2013-09-20,I,4770407
2013-09-23,D,11964784
2013-09-23,I,4773681
2013-09-24,D,11958459
2013-09-24,I,4779995
2013-09-25,D,11962636
2013-09-25,I,4775809
2013-09-26,D,11963853
2013-09-26,I,4774590
2013-09-27,D,11967508
2013-09-27,I,4770925
2013-09-30,D,11976279
2013-09-30,I,4761904
2013-10-01,D,11927716
2013-10-01,I,4819762
2013-10-02,D,11920297
2013-10-02,I,4827172
2013-10-03,D,11937128
2013-10-03,I,4810340
2013-10-04,D,11937274
2013-10-04,I,4810184
2013-10-07,D,11923573
2013-10-07,I,4823857
2013-10-08,D,11918160
2013-10-08,I,4829260
2013-10-09,D,11931868
2013-10-09,I,4815542
2013-10-10,D,11930981
2013-10-10,I,4816441
2013-10-11,D,11931451
2013-10-11,I,4815961
2013-10-15,D,11926496
2013-10-15,I,4820875
2013-10-16,D,11929977
2013-10-16,I,4817384
2013-10-17,D,12117283
2013-10-17,I,4958307
2013-10-18,D,12115702
2013-10-18,I,4958558
2013-10-21,D,12114947
2013-10-21,I,4960284
2013-10-22,D,12114163
2013-10-22,I,4964606
2013-10-23,D,12113768
2013-10-23,I,4954114
2013-10-24,D,12122152
2013-10-24,I,4955577
2013-10-25,D,12121994
2013-10-25,I,4954513
2013-10-28,D,12121936
2013-10-28,I,4959573
2013-10-29,D,12121884
2013-10-29,I,4968869
2013-10-30,D,12121565
2013-10-30,I,4966698
2013-10-31,D,12187370
2013-10-31,I,4968747
2013-11-01,D,12183845
2013-11-01,I,4924754
2013-11-04,D,12183621
2013-11-04,I,4933084
2013-11-05,D,12183134
2013-11-05,I,4938627
2013-11-06,D,12182929
2013-11-06,I,4938642
2013-11-07,D,12206196
2013-11-07,I,4942958
2013-11-08,D,12206181
2013-11-08,I,4945446
2013-11-12,D,12205951
2013-11-12,I,4948674
2013-11-13,D,12206229
2013-11-13,I,4942965
2013-11-14,D,12239536
2013-11-14,I,4943781
2013-11-15,D,12245172
2013-11-15,I,4944375
2013-11-18,D,12245200
2013-11-18,I,4947679
2013-11-19,D,12245152
2013-11-19,I,4955574
2013-11-20,D,12245440
2013-11-20,I,4944785
2013-11-21,D,12261332
2013-11-21,I,4947632
2013-11-22,D,12261555
2013-11-22,I,4947956
2013-11-25,D,12261923
2013-11-25,I,4949906
2013-11-26,D,12262513
2013-11-26,I,4956597
2013-11-27,D,12263720
2013-11-27,I,4939617
2013-11-29,D,12281126
2013-11-29,I,4936025
2013-12-02,D,12307401
2013-12-02,I,4927632
2013-12-03,D,12307650
2013-12-03,I,4915605
2013-12-04,D,12307567
2013-12-04,I,4914525
2013-12-05,D,12312131
2013-12-05,I,4916569
2013-12-06,D,12311922
2013-12-06,I,4915089
2013-12-09,D,12311521
2013-12-09,I,4918824
2013-12-10,D,12311568
2013-12-10,I,4922438
2013-12-11,D,12311562
2013-12-11,I,4910892
2013-12-12,D,12312262
2013-12-12,I,4913754
2013-12-13,D,12311985
2013-12-13,I,4912144
2013-12-16,D,12341952
2013-12-16,I,4917077
2013-12-17,D,12341903
2013-12-17,I,4926685
2013-12-18,D,12342895
2013-12-18,I,4915915
2013-12-19,D,12333222
2013-12-19,I,4918307
2013-12-20,D,12332310
2013-12-20,I,4918125
2013-12-23,D,12331804
2013-12-23,I,4918852
2013-12-24,D,12331879
2013-12-24,I,4916209
2013-12-26,D,12310557
2013-12-26,I,4915541
2013-12-27,D,12309396
2013-12-27,I,4916871
2013-12-30,D,12309327
2013-12-30,I,4917441
2013-12-31,D,12355427
2013-12-31,I,4996544
2014-01-02,D,12334521
2014-01-02,I,4981450
2014-01-03,D,12334428
2014-01-03,I,4974422
2014-01-06,D,12333871
2014-01-06,I,4976346
2014-01-07,D,12334077
2014-01-07,I,4981151
2014-01-08,D,12335377
2014-01-08,I,4971601
2014-01-09,D,12305375
2014-01-09,I,4975790
2014-01-10,D,12305148
2014-01-10,I,4975695
2014-01-13,D,12304912
2014-01-13,I,4977615
2014-01-14,D,12304771
2014-01-14,I,4982481
2014-01-15,D,12308587
2014-01-15,I,4978287
2014-01-16,D,12287829
2014-01-16,I,4982412
2014-01-17,D,12287682
2014-01-17,I,4986002
2014-01-21,D,12286928
2014-01-21,I,4989199
2014-01-22,D,12286999
2014-01-22,I,4986490
2014-01-23,D,12271772
2014-01-23,I,4989714
2014-01-24,D,12271566
2014-01-24,I,4991714
2014-01-27,D,12271560
2014-01-27,I,4995163
2014-01-28,D,12271925
2014-01-28,I,5000007
2014-01-29,D,12271951
2014-01-29,I,5000556
2014-01-30,D,12251267
2014-01-30,I,4997999
2014-01-31,D,12308143
2014-01-31,I,4984877
2014-02-03,D,12305249
2014-02-03,I,4957792
2014-02-04,D,12306070
2014-02-04,I,4973951
2014-02-05,D,12306450
2014-02-05,I,4974773
2014-02-06,D,12280178
2014-02-06,I,4978304
2014-02-07,D,12280064
2014-02-07,I,4978760
2014-02-10,D,12276334
2014-02-10,I,4982460
2014-02-11,D,12271591
2014-02-11,I,4987202
2014-02-12,D,12281806
2014-02-12,I,4976976
2014-02-13,D,12279795
2014-02-13,I,4979011
2014-02-14,D,12281050
2014-02-14,I,4977745
2014-02-18,D,12400840
2014-02-18,I,4983810
2014-02-19,D,12401454
2014-02-19,I,4983956
2014-02-20,D,12424459
2014-02-20,I,4984653
2014-02-21,D,12424354
2014-02-21,I,4986824
2014-02-24,D,12424985
2014-02-24,I,4988236
2014-02-25,D,12424949
2014-02-25,I,4994271
2014-02-26,D,12425388
2014-02-26,I,4985442
2014-02-27,D,12443553
2014-02-27,I,4983338
2014-02-28,D,12492550
2014-02-28,I,4970679
2014-03-03,D,12510308
2014-03-03,I,4934077
2014-03-04,D,12511237
2014-03-04,I,4955991
2014-03-05,D,12511038
2014-03-05,I,4956503
2014-03-06,D,12531106
2014-03-06,I,4960765
2014-03-07,D,12531142
2014-03-07,I,4959937
2014-03-10,D,12531387
2014-03-10,I,4964236
2014-03-11,D,12531447
2014-03-11,I,4970129
2014-03-12,D,12531578
2014-03-12,I,4959794
2014-03-13,D,12550099
2014-03-13,I,4961363
2014-03-14,D,12550392
2014-03-14,I,4961267
2014-03-17,D,12582073
2014-03-17,I,4964741
2014-03-18,D,12580784
2014-03-18,I,4978276
2014-03-19,D,12582505
2014-03-19,I,4966993
2014-03-20,D,12576776
2014-03-20,I,4970157
2014-03-21,D,12577834
2014-03-21,I,4970372
2014-03-24,D,12578350
2014-03-24,I,4971778
2014-03-25,D,12579227
2014-03-25,I,4976757
2014-03-26,D,12580618
2014-03-26,I,4963462
2014-03-27,D,12569570
2014-03-27,I,4964010
2014-03-28,D,12581405
2014-03-28,I,4972871
2014-03-31,D,12619319
2014-03-31,I,4981908
2014-04-01,D,12616879
2014-04-01,I,4961263
2014-04-02,D,12618077
2014-04-02,I,4967549
2014-04-03,D,12602149
2014-04-03,I,4952630
2014-04-04,D,12602379
2014-04-04,I,4953059
2014-04-07,D,12602711
2014-04-07,I,4956893
2014-04-08,D,12603054
2014-04-08,I,4964021
2014-04-09,D,12603223
2014-04-09,I,4953364
2014-04-10,D,12584388
2014-04-10,I,4954636
2014-04-11,D,12584606
2014-04-11,I,4953996
2014-04-14,D,12584712
2014-04-14,I,4957185
2014-04-15,D,12599490
2014-04-15,I,4977352
2014-04-16,D,12600050
2014-04-16,I,4971788
2014-04-17,D,12535406
2014-04-17,I,4977015
2014-04-18,D,12535508
2014-04-18,I,4981074
2014-04-21,D,12536043
2014-04-21,I,4985375
2014-04-22,D,12536334
2014-04-22,I,4992647
2014-04-23,D,12536675
2014-04-23,I,4989274
2014-04-24,D,12446269
2014-04-24,I,4991605
2014-04-25,D,12446429
2014-04-25,I,4990015
2014-04-28,D,12446608
2014-04-28,I,4994157
2014-04-29,D,12447337
2014-04-29,I,4999985
2014-04-30,D,12503468
2014-04-30,I,5004969
2014-05-01,D,12493672
2014-05-01,I,4980642
2014-05-02,D,12494049
2014-05-02,I,4974045
2014-05-05,D,12494736
2014-05-05,I,4978432
2014-05-06,D,12496779
2014-05-06,I,4987507
2014-05-07,D,12497316
2014-05-07,I,4986784
2014-05-08,D,12478871
2014-05-08,I,4993181
2014-05-09,D,12479137
2014-05-09,I,4993142
2014-05-12,D,12479623
2014-05-12,I,4992508
2014-05-13,D,12480095
2014-05-13,I,4997860
2014-05-14,D,12480627
2014-05-14,I,4985732
2014-05-15,D,12481115
2014-05-15,I,4990457
2014-05-16,D,12481121
2014-05-16,I,4992012
2014-05-19,D,12481564
2014-05-19,I,4997635
2014-05-20,D,12482070
2014-05-20,I,5002992
2014-05-21,D,12482982
2014-05-21,I,4992340
2014-05-22,D,12493820
2014-05-22,I,4994575
2014-05-23,D,12494510
2014-05-23,I,4995943
2014-05-27,D,12495294
2014-05-27,I,4999663
2014-05-28,D,12496199
2014-05-28,I,4993849
2014-05-29,D,12511804
2014-05-29,I,4991066
2014-05-30,D,12538030
2014-05-30,I,4978928
2014-06-02,D,12558205
2014-06-02,I,4966668
2014-06-03,D,12558455
2014-06-03,I,4959142
2014-06-04,D,12558918
2014-06-04,I,4959156
2014-06-05,D,12580620
2014-06-05,I,4963962
2014-06-06,D,12580665
2014-06-06,I,4963311
2014-06-09,D,12581002
2014-06-09,I,4967897
2014-06-10,D,12581345
2014-06-10,I,4973821
2014-06-11,D,12581455
2014-06-11,I,4962986
2014-06-12,D,12568640
2014-06-12,I,4967974
2014-06-13,D,12568409
2014-06-13,I,4967715
2014-06-16,D,12595122
2014-06-16,I,4973920
2014-06-17,D,12595456
2014-06-17,I,4985659
2014-06-18,D,12595667
2014-06-18,I,4976325
2014-06-19,D,12552652
2014-06-19,I,4979836
2014-06-20,D,12552889
2014-06-20,I,4977057
2014-06-23,D,12554501
2014-06-23,I,4981230
2014-06-24,D,12555292
2014-06-24,I,4990569
2014-06-25,D,12555847
2014-06-25,I,4977303
2014-06-26,D,12532912
2014-06-26,I,4979681
2014-06-27,D,12546014
2014-06-27,I,4978446
2014-06-30,D,12572220
2014-06-30,I,5060387
2014-07-01,D,12566398
2014-07-01,I,5036275
2014-07-02,D,12568459
2014-07-02,I,5041263
2014-07-03,D,12560651
2014-07-03,I,5025944
2014-07-07,D,12560911
2014-07-07,I,5027847
2014-07-08,D,12561434
2014-07-08,I,5034993
2014-07-09,D,12561557
2014-07-09,I,5025203
2014-07-10,D,12564442
2014-07-10,I,5026657
2014-07-11,D,12564510
2014-07-11,I,5024924
2014-07-14,D,12564707
2014-07-14,I,5027273
2014-07-15,D,12569302
2014-07-15,I,5034430
2014-07-16,D,12569579
2014-07-16,I,5024712
2014-07-17,D,12570853
2014-07-17,I,5029651
2014-07-18,D,12571044
2014-07-18,I,5028513
2014-07-21,D,12571315
2014-07-21,I,5031531
2014-07-22,D,12571705
2014-07-22,I,5038548
2014-07-23,D,12571807
2014-07-23,I,5027424
2014-07-24,D,12582284
2014-07-24,I,5031617
2014-07-25,D,12582413
2014-07-25,I,5029042
2014-07-28,D,12582288
2014-07-28,I,5030747
2014-07-29,D,12586442
2014-07-29,I,5035309
2014-07-30,D,12587232
2014-07-30,I,5031368
2014-07-31,D,12651478
2014-07-31,I,5035659
2014-08-01,D,12645592
2014-08-01,I,4985617
2014-08-04,D,12645617
2014-08-04,I,4995134
2014-08-05,D,12646234
2014-08-05,I,5003417
2014-08-06,D,12646821
2014-08-06,I,5005025
2014-08-07,D,12660853
2014-08-07,I,5009633
2014-08-08,D,12660868
2014-08-08,I,5011867
2014-08-11,D,12661221
2014-08-11,I,5013874
2014-08-12,D,12661929
2014-08-12,I,5018425
2014-08-13,D,12661970
2014-08-13,I,5005533
2014-08-14,D,12664426
2014-08-14,I,5007262
2014-08-15,D,12670883
2014-08-15,I,5008099
2014-08-18,D,12671326
2014-08-18,I,5011206
2014-08-19,D,12671872
2014-08-19,I,5020405
2014-08-20,D,12672644
2014-08-20,I,5017389
2014-08-21,D,12687385
2014-08-21,I,5021938
2014-08-22,D,12687555
2014-08-22,I,5022706
2014-08-25,D,12687863
2014-08-25,I,5024963
2014-08-26,D,12688900
2014-08-26,I,5030615
2014-08-27,D,12689141
2014-08-27,I,5019202
2014-08-28,D,12703133
2014-08-28,I,5018480
2014-08-29,D,12732612
2014-08-29,I,5016561
2014-09-02,D,12747340
2014-09-02,I,4994299
2014-09-03,D,12747829
2014-09-03,I,4986834
2014-09-04,D,12766172
2014-09-04,I,4988296
2014-09-05,D,12765991
2014-09-05,I,4990865
2014-09-08,D,12765618
2014-09-08,I,4992266
2014-09-09,D,12765618
2014-09-09,I,4999103
2014-09-10,D,12765874
2014-09-10,I,4987665
2014-09-11,D,12752132
2014-09-11,I,4989977
2014-09-12,D,12752542
2014-09-12,I,4988629
2014-09-15,D,12766112
2014-09-15,I,4994628
2014-09-16,D,12767449
2014-09-16,I,5003429
2014-09-17,D,12767523
2014-09-17,I,4997220
2014-09-18,D,12749715
2014-09-18,I,5000106
2014-09-19,D,12749570
2014-09-19,I,4999435
2014-09-22,D,12749553
2014-09-22,I,5002529
2014-09-23,D,12750185
2014-09-23,I,5009601
2014-09-24,D,12750886
2014-09-24,I,5001905
2014-09-25,D,12739573
2014-09-25,I,5001995
2014-09-26,D,12752684
2014-09-26,I,5034851
2014-09-29,D,12752784
2014-09-29,I,5028704
2014-09-30,D,12784971
2014-09-30,I,5039100
2014-10-01,D,12781307
2014-10-01,I,5093951
2014-10-02,D,12771249
2014-10-02,I,5101698
2014-10-03,D,12771061
2014-10-03,I,5087450
2014-10-06,D,12770376
2014-10-06,I,5092629
2014-10-07,D,12771826
2014-10-07,I,5095873
2014-10-08,D,12772555
2014-10-08,I,5087247
2014-10-09,D,12770195
2014-10-09,I,5089388
2014-10-10,D,12770891
2014-10-10,I,5087589
2014-10-14,D,12771134
2014-10-14,I,5090082
2014-10-15,D,12798044
2014-10-15,I,5088921
2014-10-16,D,12807514
2014-10-16,I,5091802
2014-10-17,D,12808642
2014-10-17,I,5094729
2014-10-20,D,12808335
2014-10-20,I,5096635
2014-10-21,D,12808819
2014-10-21,I,5100855
2014-10-22,D,12808536
2014-10-22,I,5089867
2014-10-23,D,12807935
2014-10-23,I,5091066
2014-10-24,D,12808195
2014-10-24,I,5090496
2014-10-27,D,12808180
2014-10-27,I,5091524
2014-10-28,D,12809231
2014-10-28,I,5096875
2014-10-29,D,12809196
2014-10-29,I,5095804
2014-10-30,D,12818483
2014-10-30,I,5095942
2014-10-31,D,12857056
2014-10-31,I,5080104
2014-11-03,D,12854734
2014-11-03,I,5053728
2014-11-04,D,12854875
2014-11-04,I,5067453
2014-11-05,D,12855177
2014-11-05,I,5068315
2014-11-06,D,12865216
2014-11-06,I,5072945
2014-11-07,D,12865689
2014-11-07,I,5071928
2014-11-10,D,12865643
2014-11-10,I,5076836
2014-11-12,D,12865785
2014-11-12,I,5070855
2014-11-13,D,12872813
2014-11-13,I,5068594
2014-11-14,D,12874019
2014-11-14,I,5072210
2014-11-17,D,12879075
2014-11-17,I,5076112
2014-11-18,D,12880370
2014-11-18,I,5085484
2014-11-19,D,12881763
2014-11-19,I,5074099
2014-11-20,D,12888587
2014-11-20,I,5077803
2014-11-21,D,12889777
2014-11-21,I,5076654
2014-11-24,D,12889756
2014-11-24,I,5079586
2014-11-25,D,12890968
2014-11-25,I,5082300
2014-11-26,D,12890693
2014-11-26,I,5073060
2014-11-28,D,12922682
2014-11-28,I,5082868
2014-12-01,D,12931901
2014-12-01,I,5056239
2014-12-02,D,12932181
2014-12-02,I,5062558
2014-12-03,D,12931968
2014-12-03,I,5044929
2014-12-04,D,12945812
2014-12-04,I,5047915
2014-12-05,D,12945466
2014-12-05,I,5045603
2014-12-08,D,12944154
2014-12-08,I,5049060
2014-12-09,D,12944580
2014-12-09,I,5053333
2014-12-10,D,12944641
2014-12-10,I,5040768
2014-12-11,D,12956054
2014-12-11,I,5043143
2014-12-12,D,12955794
2014-12-12,I,5042687
2014-12-15,D,12979180
2014-12-15,I,5047308
2014-12-16,D,12979253
2014-12-16,I,5054033
2014-12-17,D,12982114
2014-12-17,I,5045861
2014-12-18,D,12988041
2014-12-18,I,5040974
2014-12-19,D,12987968
2014-12-19,I,5039988
2014-12-22,D,12988080
2014-12-22,I,5042942
2014-12-23,D,12990290
2014-12-23,I,5054205
2014-12-24,D,12990290
2014-12-24,I,5041978
2014-12-26,D,12994195
2014-12-26,I,5035919
2014-12-29,D,12994463
2014-12-29,I,5044993
2014-12-30,D,12995323
2014-12-30,I,5048539
2014-12-31,D,13023951
2014-12-31,I,5117493
2015-01-02,D,13000210
2015-01-02,I,5080403
2015-01-05,D,12999337
2015-01-05,I,5091980
2015-01-06,D,12999569
2015-01-06,I,5098246
2015-01-07,D,12999091
2015-01-07,I,5099169
2015-01-08,D,12981963
2015-01-08,I,5102855
2015-01-09,D,12981628
2015-01-09,I,5104198
2015-01-12,D,12981012
2015-01-12,I,5105935
2015-01-13,D,12980752
2015-01-13,I,5111419
2015-01-14,D,12981667
2015-01-14,I,5099812
2015-01-15,D,12971949
2015-01-15,I,5107659
2015-01-16,D,12971502
2015-01-16,I,5109292
2015-01-20,D,12970475
2015-01-20,I,5115573
2015-01-21,D,12971143
2015-01-21,I,5112321
2015-01-22,D,12970392
2015-01-22,I,5117034
2015-01-23,D,12970193
2015-01-23,I,5116142
2015-01-26,D,12970485
2015-01-26,I,5117242
2015-01-27,D,12970534
2015-01-27,I,5124586
2015-01-28,D,12970173
2015-01-28,I,5112418
2015-01-29,D,12970704
2015-01-29,I,5114360
2015-01-30,D,12984930
2015-01-30,I,5097364
2015-02-02,D,13009391
2015-02-02,I,5089651
2015-02-03,D,13009360
2015-02-03,I,5089142
2015-02-04,D,13010253
2015-02-04,I,5089727
2015-02-05,D,13030730
2015-02-05,I,5095147
2015-02-06,D,13030503
2015-02-06,I,5094460
2015-02-09,D,13030241
2015-02-09,I,5098271
2015-02-10,D,13030085
2015-02-10,I,5102284
2015-02-11,D,13030766
2015-02-11,I,5090085
2015-02-12,D,13044635
2015-02-12,I,5092271
2015-02-13,D,13044579
2015-02-13,I,5092268
2015-02-17,D,13024635
2015-02-17,I,5097808
2015-02-18,D,13025594
2015-02-18,I,5097288
2015-02-19,D,13038548
2015-02-19,I,5099911
2015-02-20,D,13038402
2015-02-20,I,5102124
2015-02-23,D,13037661
2015-02-23,I,5103748
2015-02-24,D,13038073
2015-02-24,I,5110032
2015-02-25,D,13038635
2015-02-25,I,5094721
2015-02-26,D,13052463
2015-02-26,I,5097290
2015-02-27,D,13074036
2015-02-27,I,5081818
2015-03-02,D,13082176
2015-03-02,I,5071362
2015-03-03,D,13083157
2015-03-03,I,5066798
2015-03-04,D,13083702
2015-03-04,I,5065960
2015-03-05,D,13078025
2015-03-05,I,5069232
2015-03-06,D,13077606
2015-03-06,I,5069392
2015-03-09,D,13076997
2015-03-09,I,5073081
2015-03-10,D,13077002
2015-03-10,I,5078725
2015-03-11,D,13077261
2015-03-11,I,5071708
2015-03-12,D,13084089
2015-03-12,I,5069727
2015-03-13,D,13083880
2015-03-13,I,5068578
2015-03-16,D,13105395
2015-03-16,I,5047033
2015-03-17,D,13094763
2015-03-17,I,5057655
2015-03-18,D,13094248
2015-03-18,I,5058161
2015-03-19,D,13091717
2015-03-19,I,5060705
2015-03-20,D,13092727
2015-03-20,I,5059686
2015-03-23,D,13090617
2015-03-23,I,5061765
2015-03-24,D,13084628
2015-03-24,I,5067745
2015-03-25,D,13098220
2015-03-25,I,5054142
2015-03-26,D,13097651
2015-03-26,I,5054716
2015-03-27,D,13100143
2015-03-27,I,5052215
2015-03-30,D,13099231
2015-03-30,I,5053097
2015-03-31,D,13090399
2015-03-31,I,5061657
2015-04-01,D,13104929
2015-04-01,I,5047117
2015-04-02,D,13096592
2015-04-02,I,5055530
2015-04-03,D,13113626
2015-04-03,I,5038486
2015-04-06,D,13108197
2015-04-06,I,5043884
2015-04-07,D,13102684
2015-04-07,I,5049388
2015-04-08,D,13111935
2015-04-08,I,5040127
2015-04-09,D,13101773
2015-04-09,I,5050291
2015-04-10,D,13102874
2015-04-10,I,5049181
2015-04-13,D,13099676
2015-04-13,I,5052348
2015-04-14,D,13092020
2015-04-14,I,5059994
2015-04-15,D,13086498
2015-04-15,I,5065506
2015-04-16,D,13077338
2015-04-16,I,5074669
2015-04-17,D,13074276
2015-04-17,I,5077722
2015-04-20,D,13067157
2015-04-20,I,5084810
2015-04-21,D,13059557
2015-04-21,I,5092400
2015-04-22,D,13066633
2015-04-22,I,5085314
2015-04-23,D,13059323
2015-04-23,I,5092627
2015-04-24,D,13058106
2015-04-24,I,5093833
2015-04-27,D,13054115
2015-04-27,I,5097794
2015-04-28,D,13048553
2015-04-28,I,5103346
2015-04-29,D,13051328
2015-04-29,I,5100561
2015-04-30,D,13053681
2015-04-30,I,5098879
2015-05-01,D,13089046
2015-05-01,I,5063504
2015-05-04,D,13074526
2015-05-04,I,5077993
2015-05-05,D,13065201
2015-05-05,I,5087308
2015-05-06,D,13062170
2015-05-06,I,5090329
2015-05-07,D,13057150
2015-05-07,I,5095348
2015-05-08,D,13053822
2015-05-08,I,5098665
2015-05-11,D,13050346
2015-05-11,I,5102111
2015-05-12,D,13044247
2015-05-12,I,5108200
2015-05-13,D,13056626
2015-05-13,I,5095810
2015-05-14,D,13053904
2015-05-14,I,5098534
2015-05-15,D,13053016
2015-05-15,I,5099412
2015-05-18,D,13049632
2015-05-18,I,5102766
2015-05-19,D,13039918
2015-05-19,I,5112469
2015-05-20,D,13051237
2015-05-20,I,5101140
2015-05-21,D,13049374
2015-05-21,I,5103004
2015-05-22,D,13050072
2015-05-22,I,5102296
2015-05-26,D,13046317
2015-05-26,I,5106010
2015-05-27,D,13052475
2015-05-27,I,5099842
2015-05-28,D,13054660
2015-05-28,I,5097723
2015-05-29,D,13052706
2015-05-29,I,5100145
2015-06-01,D,13073585
2015-06-01,I,5079256
2015-06-02,D,13065960
2015-06-02,I,5086871
2015-06-03,D,13082577
2015-06-03,I,5070244
2015-06-04,D,13078728
2015-06-04,I,5074092
2015-06-05,D,13080154
2015-06-05,I,5072656
2015-06-08,D,13074878
2015-06-08,I,5077900
2015-06-09,D,13068814
2015-06-09,I,5083955
2015-06-10,D,13085348
2015-06-10,I,5067411
2015-06-11,D,13082372
2015-06-11,I,5070387
2015-06-12,D,13081823
2015-06-12,I,5070926
2015-06-15,D,13075185
2015-06-15,I,5077533
2015-06-16,D,13067386
2015-06-16,I,5085321
2015-06-17,D,13073549
2015-06-17,I,5079148
2015-06-18,D,13071247
2015-06-18,I,5081453
2015-06-19,D,13072139
2015-06-19,I,5080550
2015-06-22,D,13068330
2015-06-22,I,5084328
2015-06-23,D,13059539
2015-06-23,I,5093109
2015-06-24,D,13071202
2015-06-24,I,5081436
2015-06-25,D,13071941
2015-06-25,I,5080771
2015-06-26,D,13070831
2015-06-26,I,5081870
2015-06-29,D,13070836
2015-06-29,I,5081835
2015-06-30,D,13076414
2015-06-30,I,5075583
2015-07-01,D,13093667
2015-07-01,I,5058320
2015-07-02,D,13105899
2015-07-02,I,5046093
2015-07-03,D,13103185
2015-07-03,I,5048797
2015-07-06,D,13100955
2015-07-06,I,5050995
2015-07-07,D,13093650
2015-07-07,I,5058291
2015-07-08,D,13106285
2015-07-08,I,5045645
2015-07-09,D,13102610
2015-07-09,I,5049322
2015-07-10,D,13103633
2015-07-10,I,5048288
2015-07-13,D,13101245
2015-07-13,I,5050646
2015-07-14,D,13096917
2015-07-14,I,5054963
2015-07-15,D,13106538
2015-07-15,I,5045332
2015-07-16,D,13099068
2015-07-16,I,5052805
2015-07-17,D,13097201
