auctionDate,securityType,securityTerm,cusip,bidToCoverRatio,highYield,highDiscountRate,averageMedianYield,averageMedianDiscountRate,lowYield,lowDiscountRate,offeringAmount,totalAccepted,totalTendered,primaryDealerAccepted,directBidderAccepted,indirectBidderAccepted,somaAccepted,reopening,cashManagementBillCMB,tips,floatingRate
2020-11-18,Bill,105-Day,912796C72,3.900000,,0.090000,,0.080000,,0.040000,2500000000,2500113000,9752103000,1370650000,2207500000,9079875000,0,Yes,Yes,No,No
2020-11-18,Bill,154-Day,912796F20,3.470000,,0.090000,,0.080000,,0.060000,3000000000,3000094090,1039597520,1922687800,3100210000,7673700900,0,No,Yes,No,No
2020-11-17,Bill,42-Day,912796TY5,3.760000,,0.095000,,0.085000,,0.060000,3000000000,3000031950,1127073190,1604706000,2265250000,1164797250,0,Yes,Yes,No,No
2020-11-17,Bill,119-Day,9127964N6,3.820000,,0.095000,,0.085000,,0.060000,3000000000,3000252350,1146445910,1743021500,2742150000,9802067500,0,Yes,Yes,No,No
2020-11-16,Bill,13-Week,9127964D8,3.140000,,0.090000,,0.080000,,0.050000,5400000000,6129325670,1765947146,2350536800,2236615000,2716260580,7292612600,Yes,No,No,No
2020-11-16,Bill,26-Week,9127962Y4,3.180000,,0.100000,,0.085000,,0.050000,5100000000,5788746840,1691581007,2588478200,1769506000,2256908370,6887467300,Yes,No,No,No
2020-11-12,Bill,4-Week,9127965C9,3.400000,,0.085000,,0.080000,,0.050000,3000000000,3290415230,1048529173,1927913500,2353925000,7303480500,2903737800,Yes,No,No,No
2020-11-12,Bill,8-Week,912796A66,3.250000,,0.090000,,0.080000,,0.050000,3500000000,3838806910,1171643571,1733602200,2605570000,1460712000,3387694000,Yes,No,No,No
2020-11-12,Bill,105-Day,912796C23,3.780000,,0.095000,,0.090000,,0.070000,2500000000,2500056280,9461317000,1382876000,1300000000,9858582800,0,Yes,Yes,No,No
2020-11-12,Bill,154-Day,912796D97,3.380000,,0.100000,,0.095000,,0.070000,3000000000,3000146170,1013503630,1779048200,1242880000,1096408670,0,No,Yes,No,No
2020-11-12,Bond,30-Year,912810SS8,2.290000,1.6800,,1.620000,,0.080000,,2700000000,3440346560,6927941660,5817878000,4463300000,1670582100,7403440700,No,No,No,No
2020-11-10,Note,10-Year,91282CAV3,2.320000,0.9600,,0.912000,,0.750000,,4100000000,5224227320,1064851298,1312308250,5380205500,2247118040,1124226190,No,No,No,No
2020-11-09,Note,3-Year,91282CAW1,2.400000,0.2500,,0.230000,,0.080000,,5400000000,6880699870,1444722767,2522279400,7693937000,2094779100,1480688160,No,No,No,No
2020-11-09,Bill,42-Day,9127963L1,3.310000,,0.095000,,0.085000,,0.060000,3000000000,3000067900,9935185000,1526778000,2670900000,1204859900,0,Yes,Yes,No,No
2020-11-09,Bill,13-Week,9127964C0,2.650000,,0.100000,,0.090000,,0.050000,5400000000,5986236660,1491395916,3339245500,2837050000,1673056500,5860997300,Yes,No,No,No
2020-11-09,Bill,119-Day,9127964M8,3.770000,,0.100000,,0.090000,,0.070000,3000000000,3000026110,1130327220,1558874500,1525150000,1288176910,0,Yes,Yes,No,No
2020-11-09,Bill,26-Week,912796A25,2.980000,,0.110000,,0.100000,,0.080000,5100000000,5653594410,1577077038,2186699200,1998880000,2647149230,5535386200,No,No,No,No
2020-11-05,Bill,4-Week,9127965B1,3.320000,,0.080000,,0.075000,,0.050000,3000000000,3240776880,1020752048,1547049900,1404660000,1162589090,2407139600,Yes,No,No,No
2020-11-05,Bill,8-Week,912796A58,3.110000,,0.085000,,0.080000,,0.060000,3500000000,3780921520,1116711402,2408368500,2374165000,8089225000,2808329500,Yes,No,No,No
2020-11-04,Bill,105-Day,912796B99,3.360000,,0.100000,,0.085000,,0.060000,2500000000,2500149360,8394912200,1570270000,1510230000,7787741600,0,Yes,Yes,No,No
2020-11-04,Bill,154-Day,912796D89,3.550000,,0.105000,,0.095000,,0.070000,3000000000,3000048150,1065436580,1741691300,1281197500,1129978800,0,No,Yes,No,No
2020-11-03,Bill,42-Day,9127963K3,3.210000,,0.085000,,0.075000,,0.050000,3000000000,3000037000,9622323600,1739388400,2671590000,9903260000,0,Yes,Yes,No,No
2020-11-03,Bill,119-Day,9127964F3,3.200000,,0.105000,,0.095000,,0.070000,3000000000,3000033000,9599507800,2119722000,1370100000,7428307000,0,Yes,Yes,No,No
2020-11-03,Bill,52-Week,9127964W6,3.540000,,0.135000,,0.130000,,0.090000,3400000000,3937736110,1256517811,1974763500,1016405000,1298826500,5376575900,No,No,No,No
2020-11-02,Bill,13-Week,9127963W7,2.790000,,0.095000,,0.085000,,0.060000,5400000000,6253988810,1593313119,2728369000,3153950000,2253265090,8539267700,Yes,No,No,No
2020-11-02,Bill,26-Week,9127965A3,2.980000,,0.110000,,0.100000,,0.070000,5100000000,5906592160,1601416545,2378387800,2458131500,2412656060,8064863900,No,No,No,No
2020-10-29,Bill,4-Week,9127964U0,3.300000,,0.080000,,0.075000,,0.050000,3000000000,3292918660,1018327466,1918482000,1840020000,7089271500,2928034100,Yes,No,No,No
2020-10-29,Bill,8-Week,9127965F2,3.450000,,0.085000,,0.070000,,0.040000,3500000000,3841622940,1241296194,1709713000,1421240000,1524145000,3416039700,Yes,No,No,No
2020-10-29,Note,7-Year,91282CAU5,2.240000,0.6000,,0.545000,,0.080000,,5300000000,5862297680,1241413548,1318024500,7557859000,3225913300,5622963700,No,No,No,No
2020-10-28,Bill,105-Day,912796B81,4.080000,,0.095000,,0.075000,,0.065000,2500000000,2500041450,1019147880,9311150000,2387050000,1330142650,0,Yes,Yes,No,No
2020-10-28,Bill,154-Day,912796D71,3.230000,,0.105000,,0.095000,,0.070000,3000000000,3000032150,9677306000,1704457000,732625000,1222306650,0,No,Yes,No,No
2020-10-28,Note,2-Year,91282CAS0,3.220000,,,,,,,2600000000,2875851320,8645432320,1092065500,75000000,1496286500,2758435100,No,No,No,Yes
2020-10-28,Note,5-Year,91282CAT8,2.380000,0.3300,,0.289000,,0.080000,,5500000000,6083517610,1366301636,1324290500,7680000000,3405196250,5835151000,No,No,No,No
2020-10-27,Note,2-Year,91282CAR2,2.410000,0.1510,,0.120000,,0.050000,,5400000000,5972913490,1357323372,1724462770,8399000000,2821042500,5729057500,No,No,No,No
2020-10-27,Bill,42-Day,9127963J6,3.440000,,0.080000,,0.075000,,0.050000,3000000000,3000067400,1033400140,1510958000,2816650000,1205364000,0,Yes,Yes,No,No
2020-10-27,Bill,119-Day,912796XE4,3.260000,,0.100000,,0.090000,,0.070000,3000000000,3000126950,9793310100,2224699250,1467060000,6267971000,0,Yes,Yes,No,No
2020-10-26,Bill,13-Week,912796UC1,2.900000,,0.100000,,0.090000,,0.050000,5400000000,5887996010,1612945005,2700654000,4458000000,2083773560,4878630600,Yes,No,No,No
2020-10-26,Bill,26-Week,9127964Z9,3.490000,,0.110000,,0.100000,,0.030000,5100000000,5560806680,1826243200,1771578000,2853630000,2892696330,4607595500,No,No,No,No
2020-10-22,Note,5-Year,91282CAQ4,2.660000,-1.3200,,-1.361000,,-1.500000,,1700000000,1700000650,4515112750,2836000000,3479000000,1063813800,0,No,No,Yes,No
2020-10-22,Bill,4-Week,9127964T3,3.560000,,0.085000,,0.070000,,0.050000,3000000000,3283132480,1097152068,1706800800,4850000000,7054245200,2830533000,Yes,No,No,No
2020-10-22,Bill,8-Week,9127965D7,3.510000,,0.090000,,0.080000,,0.060000,3500000000,3830295810,1260209846,1697793000,3707935000,1357025850,3302288300,Yes,No,No,No
2020-10-21,Bond,19-Year 10,912810SQ2,2.430000,1.3700,,1.325000,,0.080000,,2200000000,2433407550,5576722100,4720145000,3431000000,1384734950,2334060400,Yes,No,No,No
2020-10-21,Bill,105-Day,912796B73,3.840000,,0.100000,,0.095000,,0.070000,2500000000,2500053700,9594427000,1446929000,2400000000,8130977000,0,Yes,Yes,No,No
2020-10-21,Bill,154-Day,912796D22,3.610000,,0.115000,,0.100000,,0.080000,3000000000,3000076260,1084389570,1384316800,4061440000,1209494760,0,No,Yes,No,No
2020-10-20,Bill,42-Day,912796TU3,3.670000,,0.090000,,0.080000,,0.060000,3000000000,3000027400,1099945590,1215253000,1564730000,1626845500,0,Yes,Yes,No,No
2020-10-20,Bill,119-Day,9127964D8,3.540000,,0.105000,,0.100000,,0.070000,3000000000,3000035200,1062150520,1727334000,753530000,1196618000,0,Yes,Yes,No,No
2020-10-19,Bill,13-Week,9127963V9,3.000000,,0.100000,,0.090000,,0.050000,5400000000,6091011400,1691367040,2828082500,2969312500,2154470450,6910082400,Yes,No,No,No
2020-10-19,Bill,26-Week,9127962Q1,3.040000,,0.115000,,0.105000,,0.080000,5100000000,5752692440,1618206452,1934100000,3250000000,2749465870,6526188800,Yes,No,No,No
2020-10-15,Bill,4-Week,9127964S5,3.290000,,0.090000,,0.080000,,0.050000,3000000000,3289222230,1016582818,1767402200,1757880000,9140173700,2890772800,Yes,No,No,No
2020-10-15,Bill,8-Week,9127965C9,3.210000,,0.095000,,0.080000,,0.060000,3500000000,3837390960,1157942136,1876092800,1113840000,1438792800,3372568200,Yes,No,No,No
2020-10-14,Bill,105-Day,912796B65,3.520000,,0.105000,,0.100000,,0.060000,2500000000,2500070570,8804271000,1397485500,749015000,1027657570,0,Yes,Yes,No,No
2020-10-14,Bill,154-Day,912796C98,3.250000,,0.120000,,0.110000,,0.065000,3000000000,3000012150,9735321100,1562687300,724090000,1364839750,0,No,Yes,No,No
2020-10-13,Bill,43-Day,9127963B3,3.430000,,0.095000,,0.090000,,0.050000,3000000000,3000030860,1029503370,1661257500,3869450000,9486746600,0,Yes,Yes,No,No
2020-10-13,Bill,13-Week,9127963U1,2.720000,,0.105000,,0.095000,,0.050000,5400000000,5991351580,1530151760,2920095200,3242440000,2023248930,5912707400,Yes,No,No,No
2020-10-13,Bill,119-Day,9127964C0,3.360000,,0.110000,,0.100000,,0.080000,3000000000,3000033930,1007995970,1419099000,666140000,1512711230,0,Yes,Yes,No,No
2020-10-13,Bill,26-Week,9127964Y2,3.020000,,0.115000,,0.100000,,0.060000,5100000000,5658462160,1596913998,1930067000,1100000000,2975192380,5584223500,No,No,No,No
2020-10-08,Bond,29-Year 10,912810SP4,2.290000,1.5780,,1.513000,,1.450000,,2300000000,2364337350,5326228250,5291921000,3443400000,1426083080,643372700,Yes,No,No,No
2020-10-08,Bill,4-Week,9127964R7,3.340000,,0.090000,,0.080000,,0.050000,3000000000,3243930750,1025824665,2021500800,1800000000,6663285400,2439026500,Yes,No,No,No
2020-10-08,Bill,8-Week,9127965B1,3.450000,,0.090000,,0.080000,,0.060000,3500000000,3784588730,1235007225,1820528000,628420000,1507646480,2845530900,Yes,No,No,No
2020-10-07,Note,9-Year 10-,91282CAE1,2.470000,0.7650,,0.716000,,0.080000,,3500000000,3597910880,8759383680,8023200000,4966000000,2200008200,979045400,Yes,No,No,No
2020-10-07,Bill,105-Day,912796A82,3.450000,,0.100000,,0.095000,,0.060000,2500000000,2500040960,8622673500,1495882000,642760000,9398769600,0,Yes,Yes,No,No
2020-10-07,Bill,154-Day,912796C80,3.170000,,0.110000,,0.105000,,0.080000,3000000000,3000026000,9523199300,1764751350,587230000,1176482350,0,No,Yes,No,No
2020-10-06,Note,3-Year,91282CAP6,2.440000,0.1930,,0.165000,,0.080000,,5200000000,5345472470,1281887047,1648367000,6565000000,2892760500,1454581900,No,No,No,No
2020-10-06,Bill,42-Day,9127963A5,3.300000,,0.090000,,0.080000,,0.050000,3000000000,3000073400,9914725100,1239306000,4436780000,1314276000,0,Yes,Yes,No,No
2020-10-06,Bill,119-Day,9127963W7,3.130000,,0.105000,,0.095000,,0.065000,3000000000,3000047600,9382121600,2015922000,1381900000,8434065000,0,Yes,Yes,No,No
2020-10-06,Bill,52-Week,9127964V8,3.150000,,0.140000,,0.125000,,0.095000,3400000000,3916526780,1123383528,1899765050,915325000,1386653650,5164756900,No,No,No,No
2020-10-05,Bill,13-Week,9127963T4,2.810000,,0.095000,,0.085000,,0.045000,5400000000,6220336570,1597620762,2321850000,2883900000,2640063950,8202849300,Yes,No,No,No
2020-10-05,Bill,26-Week,9127964X4,2.910000,,0.110000,,0.090000,,0.050000,5100000000,5874724000,1564019074,2345785400,1467821000,2484216460,7747135500,No,No,No,No
2020-10-01,Bill,4-Week,9127964Q9,3.330000,,0.085000,,0.075000,,0.050000,3000000000,3294788990,1029770879,1464781700,2950000000,1104755400,2947651200,Yes,No,No,No
2020-10-01,Bill,8-Week,9127964U0,3.610000,,0.085000,,0.080000,,0.050000,3500000000,3843995570,1298220882,1270038000,637940000,2070234650,3438926200,Yes,No,No,No
2020-09-30,Bill,105-Day,912796A74,3.610000,,0.095000,,0.095000,,0.060000,2500000000,2500061030,9037666500,1106102250,1224065000,1271435780,0,Yes,Yes,No,No
2020-09-30,Bill,154-Day,912796C72,3.530000,,0.105000,,0.095000,,0.070000,3000000000,3000064950,1058295360,9172940000,987892500,1983778100,0,No,Yes,No,No
2020-09-29,Bill,42-Day,9127962Z1,3.420000,,0.085000,,0.075000,,0.050000,3000000000,3000040250,1024896270,1680833300,3582940000,9592777500,0,Yes,Yes,No,No
2020-09-29,Bill,119-Day,912796UC1,4.190000,,0.090000,,0.080000,,0.060000,3000000000,3000105950,1255807970,1414422500,1010650000,1484051250,0,Yes,Yes,No,No
2020-09-28,Bill,13-Week,912796TY5,2.880000,,0.100000,,0.090000,,0.050000,5400000000,5849904880,1600923752,2581224000,2798800000,2401398660,4497940400,Yes,No,No,No
2020-09-28,Bill,26-Week,9127964P1,3.110000,,0.105000,,0.085000,,0.060000,5100000000,5524849740,1627155754,1812601000,1552550000,3040840800,4248054700,No,No,No,No
2020-09-24,Note,7-Year,91282CAL5,2.420000,0.4620,,0.414000,,0.080000,,5000000000,5684529430,1279952043,1025161000,8324235000,3142120500,6845238100,No,No,No,No
2020-09-24,Bill,4-Week,9127964K2,3.880000,,0.075000,,0.070000,,0.040000,3000000000,3284985940,1193917278,1602384000,1863020000,1073369450,2849296100,Yes,No,No,No
2020-09-24,Bill,8-Week,9127964T3,3.600000,,0.090000,,0.080000,,0.050000,3500000000,3832422180,1294505705,1969421000,2147495000,1277023630,3324178700,Yes,No,No,No
2020-09-23,Note,5-Year,91282CAM3,2.520000,0.2750,,0.240000,,0.080000,,5300000000,6025603220,1409198372,1095419500,9214000000,3281040500,7255952400,No,No,No,No
2020-09-23,Bill,105-Day,912796A66,4.080000,,0.090000,,0.085000,,0.060000,2500000000,2500023800,1020692690,1349875000,3095250000,8405169000,0,Yes,Yes,No,No
2020-09-23,Bill,154-Day,912796C23,3.290000,,0.100000,,0.095000,,0.065000,3000000000,3000047800,9884722200,1907461600,1223680000,9701660000,0,No,Yes,No,No
2020-09-23,Note,1-Year 10-,91282CAA9,2.880000,,,,,,,2200000000,2200006770,6340820770,1635686000,2060000000,3575000000,0,Yes,No,No,Yes
2020-09-22,Note,2-Year,91282CAN1,2.420000,0.1360,,0.100000,,0.034000,,5200000000,5911907230,1330027943,1733907300,7294000000,2725924000,7119047700,No,No,No,No
2020-09-22,Bill,42-Day,912796TP4,3.610000,,0.085000,,0.080000,,0.060000,3000000000,3000001100,1083007130,1797739200,3217800000,8764283000,0,Yes,Yes,No,No
2020-09-22,Bill,119-Day,9127963V9,3.950000,,0.095000,,0.090000,,0.065000,3000000000,3000037190,1184367519,1334644000,657520000,1597572000,0,Yes,Yes,No,No
2020-09-21,Bill,13-Week,9127963L1,2.890000,,0.100000,,0.090000,,0.045000,5400000000,5601511980,1580640025,3042620000,3807500000,1870147030,2014181500,Yes,No,No,No
2020-09-21,Bill,26-Week,9127962F5,3.230000,,0.105000,,0.090000,,0.050000,5100000000,5290297640,1667449306,2198263200,1487460000,2679315980,1902282500,Yes,No,No,No
2020-09-17,Note,9-Year 10-,912828ZZ6,2.650000,-0.9660,,-1.020000,,-1.082000,,1200000000,1364287040,3344483890,1951959000,1802000000,8226307500,1642857100,Yes,No,Yes,No
2020-09-17,Bill,4-Week,9127964J5,3.740000,,0.080000,,0.070000,,0.040000,3000000000,3291576900,1150090805,1516812500,3399450000,1024253070,2914850600,Yes,No,No,No
2020-09-17,Bill,8-Week,9127964S5,3.090000,,0.095000,,0.085000,,0.050000,3500000000,3840119500,1114494840,2021689600,2071700000,1218311500,3400659000,Yes,No,No,No
2020-09-16,Bill,105-Day,912796A58,3.760000,,0.100000,,0.090000,,0.060000,2500000000,2500074340,9411510500,1354848500,2643650000,8806503400,0,Yes,Yes,No,No
2020-09-16,Bill,154-Day,912796B99,3.450000,,0.110000,,0.105000,,0.080000,3000000000,3000050160,1036450250,1523280000,901385000,1386504160,0,No,Yes,No,No
2020-09-15,Bond,19-Year 11,912810SQ2,2.390000,1.2130,,1.160000,,0.080000,,2200000000,2501191960,5548997750,5288860000,3361000000,1334359210,3011904700,Yes,No,No,No
2020-09-15,Bill,42-Day,9127962T5,3.370000,,0.095000,,0.085000,,0.065000,3000000000,3000107400,1012099120,1864720400,3607760000,7735923000,0,Yes,Yes,No,No
2020-09-15,Bill,119-Day,9127963U1,3.880000,,0.110000,,0.100000,,0.080000,3000000000,3000206590,1164561230,1820927200,3450000000,8334787900,0,Yes,Yes,No,No
2020-09-14,Bill,13-Week,9127963K3,3.120000,,0.110000,,0.100000,,0.060000,5400000000,5831381270,1727328936,2495956000,3483320000,2436294710,4313328000,Yes,No,No,No
2020-09-14,Bill,26-Week,9127964N6,3.260000,,0.120000,,0.110000,,0.070000,5100000000,5507406080,1701897198,2256128000,3613400000,2415234400,4073698600,No,No,No,No
2020-09-10,Bill,4-Week,9127964H9,3.530000,,0.090000,,0.085000,,0.050000,3000000000,3238071010,1083886446,1397088000,2590905000,1185999290,2379808000,Yes,No,No,No
2020-09-10,Bill,8-Week,9127964R7,3.230000,,0.105000,,0.095000,,0.060000,3500000000,3777656040,1159249885,1601222000,1571805000,1714252290,2776442600,Yes,No,No,No
2020-09-10,Bond,29-Year 11,912810SP4,2.310000,1.4730,,1.418000,,0.900000,,2300000000,2394556870,5402023470,4902284000,3698000000,1439311500,945555500,Yes,No,No,No
2020-09-09,Bill,105-Day,9127965F2,3.700000,,0.115000,,0.110000,,0.080000,2500000000,2500066640,9244825000,1200280000,1940995000,1105292140,0,Yes,Yes,No,No
2020-09-09,Bill,154-Day,912796B81,3.290000,,0.120000,,0.115000,,0.080000,3000000000,3000053870,9877466100,1513870000,1143720000,1371695770,0,No,Yes,No,No
2020-09-09,Note,9-Year 11-,91282CAE1,2.300000,0.7040,,0.650000,,0.590000,,3500000000,3643892750,8207772320,9486894000,5109000000,2039404530,1438888900,Yes,No,No,No
2020-09-08,Note,3-Year,91282CAK7,2.280000,0.1700,,0.144000,,0.065000,,5000000000,5205561950,1162669531,1809842000,6466223400,2530612300,2055555600,No,No,No,No
2020-09-08,Bill,42-Day,9127962S7,3.190000,,0.105000,,0.095000,,0.060000,3000000000,3000099800,9573655800,1681696000,2474080000,1069285000,0,Yes,Yes,No,No
2020-09-08,Bill,13-Week,9127963J6,2.740000,,0.115000,,0.100000,,0.060000,5400000000,5971132790,1535339484,2567382800,3865000000,2360094750,5711115500,Yes,No,No,No
2020-09-08,Bill,119-Day,9127963T4,3.550000,,0.120000,,0.110000,,0.080000,3000000000,3000042120,1065741540,1329184500,1478765000,1521735720,0,Yes,Yes,No,No
2020-09-08,Bill,26-Week,9127964M8,2.860000,,0.125000,,0.115000,,0.070000,5100000000,5639386960,1510992771,2610633000,1498450000,2292429550,5393831300,No,No,No,No
2020-09-08,Bill,52-Week,9127964L0,3.040000,,0.140000,,0.125000,,0.090000,3400000000,3759618030,1069632943,2174669600,1784700000,1028079000,3595887500,No,No,No,No
2020-09-03,Bill,4-Week,9127964G1,3.830000,,0.090000,,0.080000,,0.040000,3000000000,3291185140,1178572747,1386155000,466050000,1436326320,2911219500,Yes,No,No,No
2020-09-03,Bill,8-Week,9127964Q9,3.140000,,0.100000,,0.090000,,0.055000,3500000000,3839724320,1133964292,2059560400,1469920000,1257729000,3396422600,Yes,No,No,No
2020-09-02,Bill,105-Day,9127965D7,3.540000,,0.115000,,0.110000,,0.070000,2500000000,2500081700,8843434700,1294043000,1900000000,1015924000,0,Yes,Yes,No,No
2020-09-02,Bill,154-Day,912796B73,3.260000,,0.120000,,0.115000,,0.080000,3000000000,3000070260,9773368300,1619245100,1428260000,1237930860,0,No,Yes,No,No
2020-09-01,Bill,42-Day,9127962R9,3.420000,,0.090000,,0.085000,,0.060000,3000000000,3000057050,1027072850,1458911500,1955595000,1344657550,0,Yes,Yes,No,No
2020-09-01,Bill,119-Day,912796TY5,3.210000,,0.115000,,0.110000,,0.070000,3000000000,3000141290,9625876200,1731179600,1100000000,1157771490,0,Yes,Yes,No,No
2020-08-31,Bill,13-Week,912796TU3,2.710000,,0.105000,,0.100000,,0.050000,5400000000,6053237580,1528400248,2920887600,2702964000,2110567250,6531468200,Yes,No,No,No
2020-08-31,Bill,26-Week,9127964F3,3.230000,,0.115000,,0.105000,,0.060000,5100000000,5716897470,1711003487,1965625000,1184500000,2959779300,6168608800,No,No,No,No
2020-08-27,Bill,4-Week,9127964A4,2.930000,,0.080000,,0.070000,,0.030000,3000000000,3281523890,9068640610,1809573000,1785100000,8291319200,2814450200,Yes,No,No,No
2020-08-27,Bill,8-Week,9127964K2,2.930000,,0.090000,,0.080000,,0.040000,3500000000,3828401580,1057150808,1689425000,1000825000,1588435250,3283525200,Yes,No,No,No
2020-08-27,Note,7-Year,91282CAH4,2.470000,0.5190,,0.476000,,0.080000,,4700000000,5108307570,1202807109,7210130000,7688031600,3209310320,4083073100,No,No,No,No
2020-08-26,Bill,105-Day,9127965C9,3.680000,,0.100000,,0.090000,,0.060000,2500000000,2500042240,9202325500,1330428400,1996200000,9692583400,0,Yes,Yes,No,No
2020-08-26,Bill,154-Day,912796B65,3.670000,,0.110000,,0.105000,,0.080000,3000000000,3000093960,1101931310,1380091500,950150000,1524834360,0,No,Yes,No,No
2020-08-26,Note,5-Year,91282CAJ0,2.710000,0.2980,,0.261000,,0.080000,,5100000000,5543092910,1426301351,9085642000,8121000000,3377360700,4430568700,No,No,No,No
2020-08-26,Note,1-Year 11-,91282CAA9,2.850000,,,,,,,2200000000,2200022820,6275227920,1010081150,290000000,1159933250,0,Yes,No,No,Yes
2020-08-25,Note,2-Year,91282CAG6,2.780000,0.1550,,0.120000,,0.057000,,5000000000,5434377370,1434317737,1431200000,6827000000,2875636000,4343694800,No,No,No,No
2020-08-25,Bill,42-Day,912796TN9,3.390000,,0.085000,,0.070000,,0.040000,3000000000,3000035950,1016105570,1573150200,1653050000,1260626250,0,Yes,Yes,No,No
2020-08-25,Bill,119-Day,9127963L1,3.050000,,0.110000,,0.100000,,0.070000,3000000000,3000107900,9156857500,2047737200,863610000,8649350000,0,Yes,Yes,No,No
2020-08-24,Bill,13-Week,9127963B3,2.570000,,0.100000,,0.090000,,0.050000,5400000000,5846178240,1431991255,3105765550,1825325000,1944976140,4460289100,Yes,No,No,No
