bond_id,AUC_BOND_S_AUCTION_DATE,AUC_BOND_S_ISIN,AUC_BOND_S_MATURITY_DATE,AUC_BOND_S_COUPON_RATE,AUC_BOND_S_BID_DEADLINE,AUC_BOND_S_SETTLEMENT_DATE,AUC_BOND_S_CUTOFF_SPREAD,AUC_BOND_S_CONVERSION_RATIO,AUC_BOND_S_AMOUNT_REPURCHASED
HIST_BOND_S_965,2009-07-09,CA135087UT96,2023-06-01,8.000,10:30,2009-07-14,-14.0,0.7155,300.000
HIST_BOND_S_964,2009-07-09,CA135087VH40,2025-06-01,9.000,10:30,2009-07-14,2.3,0.7155,545.763
HIST_BOND_S_963,2009-07-09,CA135087VW17,2027-06-01,8.000,10:30,2009-07-14,0.0,0.7155,
HIST_BOND_S_962,2009-07-09,CA135087WL43,2029-06-01,5.750,10:30,2009-07-14,0.0,0.7155,
HIST_BOND_S_961,2009-07-09,CA135087XG49,2033-06-01,5.750,10:30,2009-07-14,0.0,0.7155,
HIST_BOND_S_85,2009-10-08,CA135087YZ11,2020-06-01,3.500,10:30,,,,
HIST_BOND_S_978,2009-10-08,CA135087YB43,2016-06-01,4.000,10:30,2009-10-14,0.0,0.7081,
HIST_BOND_S_977,2009-10-08,CA135087YF56,2017-06-01,4.000,10:30,2009-10-14,0.0,0.7081,
HIST_BOND_S_976,2009-10-08,CA135087TZ75,2021-03-15,10.500,10:30,2009-10-14,11.0,0.7081,2.000
HIST_BOND_S_975,2009-10-08,CA135087UE28,2021-06-01,9.750,10:30,2009-10-14,7.8,0.7081,6.335
HIST_BOND_S_974,2009-10-08,CA135087UM44,2022-06-01,9.250,10:30,2009-10-14,17.3,0.7081,25.000
HIST_BOND_S_973,2009-10-08,CA135087UT96,2023-06-01,8.000,10:30,2009-10-14,26.6,0.7081,146.312
HIST_BOND_S_972,2009-10-08,CA135087VH40,2025-06-01,9.000,10:30,2009-10-14,39.9,0.7081,150.000
HIST_BOND_S_971,2009-10-08,CA135087VW17,2027-06-01,8.000,10:30,2009-10-14,46.8,0.7081,30.000
HIST_BOND_S_970,2009-10-08,CA135087WL43,2029-06-01,5.750,10:30,2009-10-14,0.0,0.7081,
HIST_BOND_S_969,2009-10-08,CA135087XG49,2033-06-01,5.750,10:30,2009-10-14,0.0,0.7081,
HIST_BOND_S_86,2010-03-17,CA135087YQ12,2041-06-01,4.000,10:30,,,,
HIST_BOND_S_986,2010-03-17,CA135087TZ75,2021-03-15,10.500,10:30,2010-03-22,-36.9,0.6898,94.000
HIST_BOND_S_985,2010-03-17,CA135087UE28,2021-06-01,9.750,10:30,2010-03-22,-36.3,0.6898,60.000
HIST_BOND_S_984,2010-03-17,CA135087UM44,2022-06-01,9.250,10:30,2010-03-22,-27.7,0.6898,3.614
HIST_BOND_S_983,2010-03-17,CA135087UT96,2023-06-01,8.000,10:30,2010-03-22,-19.4,0.6898,245.567
HIST_BOND_S_982,2010-03-17,CA135087VH40,2025-06-01,9.000,10:30,2010-03-22,-6.8,0.6898,130.000
HIST_BOND_S_981,2010-03-17,CA135087VW17,2027-06-01,8.000,10:30,2010-03-22,0.0,0.6898,
HIST_BOND_S_980,2010-03-17,CA135087WL43,2029-06-01,5.750,10:30,2010-03-22,0.0,0.6898,
HIST_BOND_S_979,2010-03-17,CA135087XG49,2033-06-01,5.750,10:30,2010-03-22,0.0,0.6898,
HIST_BOND_S_87,2010-07-28,CA135087YX62,2012-09-01,2.000,10:30,,,,
HIST_BOND_S_991,2010-07-28,CA135087ZE72,2012-06-01,1.500,10:30,2010-07-30,-10.8,0.0000,939.362
HIST_BOND_S_992,2010-07-28,CA135087YG30,2012-06-01,3.750,10:30,2010-07-30,0.0,0.0000,
HIST_BOND_S_993,2010-07-28,CA135087XH22,2012-06-01,5.250,10:30,2010-07-30,0.0,0.0000,
HIST_BOND_S_989,2010-07-28,CA135087YN80,2013-06-01,3.500,10:30,2010-07-30,0.0,0.0000,
HIST_BOND_S_990,2010-07-28,CA135087XM17,2013-06-01,5.250,10:30,2010-07-30,0.0,0.0000,
HIST_BOND_S_987,2010-07-28,CA135087YS77,2014-06-01,3.000,10:30,2010-07-30,63.6,0.0000,96.797
HIST_BOND_S_988,2010-07-28,CA135087XS86,2014-06-01,5.000,10:30,2010-07-30,0.0,0.0000,
HIST_BOND_S_88,2010-09-02,CA135087ZK33,2012-12-01,1.500,10:30,,,,
HIST_BOND_S_998,2010-09-02,CA135087ZE72,2012-06-01,1.500,10:30,2010-09-07,0.0,0.8145,
HIST_BOND_S_999,2010-09-02,CA135087YG30,2012-06-01,3.750,10:30,2010-09-07,0.0,0.8145,
HIST_BOND_S_1000,2010-09-02,CA135087XH22,2012-06-01,5.250,10:30,2010-09-07,0.0,0.8145,
HIST_BOND_S_996,2010-09-02,CA135087YN80,2013-06-01,3.500,10:30,2010-09-07,0.0,0.8145,
HIST_BOND_S_997,2010-09-02,CA135087XM17,2013-06-01,5.250,10:30,2010-09-07,0.0,0.8145,
HIST_BOND_S_994,2010-09-02,CA135087YS77,2014-06-01,3.000,10:30,2010-09-07,39.8,0.8145,300.000
HIST_BOND_S_995,2010-09-02,CA135087XS86,2014-06-01,5.000,10:30,2010-09-07,0.0,0.8145,
HIST_BOND_S_89,2010-09-22,CA135087ZF48,2015-12-01,3.000,10:30,,,,
HIST_BOND_S_1005,2010-09-22,CA135087YS77,2014-06-01,3.000,10:30,2010-09-27,-34.6,0.7569,635.000
HIST_BOND_S_1006,2010-09-22,CA135087XS86,2014-06-01,5.000,10:30,2010-09-27,-36.0,0.7569,10.000
HIST_BOND_S_1002,2010-09-22,CA135087ZC17,2015-06-01,2.500,10:30,2010-09-27,0.0,0.7569,
HIST_BOND_S_1003,2010-09-22,CA135087XX71,2015-06-01,4.500,10:30,2010-09-27,0.0,0.7569,
HIST_BOND_S_1004,2010-09-22,CA135087TU88,2015-06-01,11.250,10:30,2010-09-27,0.0,0.7569,
HIST_BOND_S_1001,2010-09-22,CA135087YB43,2016-06-01,4.000,10:30,2010-09-27,0.0,0.7569,
HIST_BOND_S_90,2010-10-21,CA135087ZF48,2015-12-01,3.000,10:30,,,,
HIST_BOND_S_1011,2010-10-21,CA135087YS77,2014-06-01,3.000,10:30,2010-10-26,-27.5,0.0000,518.679
HIST_BOND_S_1012,2010-10-21,CA135087XS86,2014-06-01,5.000,10:30,2010-10-26,0.0,0.0000,
HIST_BOND_S_1008,2010-10-21,CA135087ZC17,2015-06-01,2.500,10:30,2010-10-26,0.0,0.0000,
HIST_BOND_S_1009,2010-10-21,CA135087XX71,2015-06-01,4.500,10:30,2010-10-26,0.0,0.0000,
HIST_BOND_S_1010,2010-10-21,CA135087TU88,2015-06-01,11.250,10:30,2010-10-26,0.0,0.0000,
HIST_BOND_S_1007,2010-10-21,CA135087YB43,2016-06-01,4.000,10:30,2010-10-26,0.0,0.0000,
HIST_BOND_S_91,2010-10-27,CA135087ZK33,2012-12-01,1.500,10:30,,,,
HIST_BOND_S_1017,2010-10-27,CA135087ZE72,2012-06-01,1.500,10:30,2010-10-29,-8.4,0.7952,80.000
HIST_BOND_S_1018,2010-10-27,CA135087YG30,2012-06-01,3.750,10:30,2010-10-29,-9.0,0.7952,2.300
HIST_BOND_S_1019,2010-10-27,CA135087XH22,2012-06-01,5.250,10:30,2010-10-29,0.0,0.7952,
HIST_BOND_S_1015,2010-10-27,CA135087YN80,2013-06-01,3.500,10:30,2010-10-29,8.4,0.7952,245.000
HIST_BOND_S_1016,2010-10-27,CA135087XM17,2013-06-01,5.250,10:30,2010-10-29,0.0,0.7952,
HIST_BOND_S_1013,2010-10-27,CA135087YS77,2014-06-01,3.000,10:30,2010-10-29,29.0,0.7952,305.000
HIST_BOND_S_1014,2010-10-27,CA135087XS86,2014-06-01,5.000,10:30,2010-10-29,29.0,0.7952,2.577
HIST_BOND_S_92,2010-11-24,CA135087ZK33,2012-12-01,1.500,10:30,,,,
HIST_BOND_S_1024,2010-11-24,CA135087ZE72,2012-06-01,1.500,10:30,2010-11-26,0.0,0.0000,
HIST_BOND_S_1025,2010-11-24,CA135087YG30,2012-06-01,3.750,10:30,2010-11-26,0.0,0.0000,
HIST_BOND_S_1026,2010-11-24,CA135087XH22,2012-06-01,5.250,10:30,2010-11-26,0.0,0.0000,
HIST_BOND_S_1022,2010-11-24,CA135087YN80,2013-06-01,3.500,10:30,2010-11-26,12.3,0.0000,316.999
HIST_BOND_S_1023,2010-11-24,CA135087XM17,2013-06-01,5.250,10:30,2010-11-26,0.0,0.0000,
HIST_BOND_S_1020,2010-11-24,CA135087YS77,2014-06-01,3.000,10:30,2010-11-26,39.6,0.0000,300.000
HIST_BOND_S_1021,2010-11-24,CA135087XS86,2014-06-01,5.000,10:30,2010-11-26,37.8,0.0000,40.000
HIST_BOND_S_93,2011-02-16,CA135087ZD99,2013-03-01,1.750,10:30,,,,
HIST_BOND_S_1029,2011-02-16,CA135087YN80,2013-06-01,3.500,10:30,2011-02-18,0.0,1.1737,
HIST_BOND_S_1030,2011-02-16,CA135087XM17,2013-06-01,5.250,10:30,2011-02-18,0.0,1.1737,
HIST_BOND_S_1027,2011-02-16,CA135087YS77,2014-06-01,3.000,10:30,2011-02-18,44.1,1.1737,210.000
HIST_BOND_S_1028,2011-02-16,CA135087XS86,2014-06-01,5.000,10:30,2011-02-18,43.2,1.1737,31.716
HIST_BOND_S_94,2011-03-16,CA135087YQ12,2041-06-01,4.000,10:30,,,,
HIST_BOND_S_1036,2011-03-16,CA135087UM44,2022-06-01,9.250,10:30,2011-03-21,0.0,0.0000,
HIST_BOND_S_1035,2011-03-16,CA135087UT96,2023-06-01,8.000,10:30,2011-03-21,0.0,0.0000,
HIST_BOND_S_1034,2011-03-16,CA135087VH40,2025-06-01,9.000,10:30,2011-03-21,0.0,0.0000,
HIST_BOND_S_1033,2011-03-16,CA135087VW17,2027-06-01,8.000,10:30,2011-03-21,-10.9,0.0000,215.000
HIST_BOND_S_1032,2011-03-16,CA135087WL43,2029-06-01,5.750,10:30,2011-03-21,-3.4,0.0000,139.398
HIST_BOND_S_1031,2011-03-16,CA135087XG49,2033-06-01,5.750,10:30,2011-03-21,0.0,0.0000,
HIST_BOND_S_95,2011-06-02,CA135087ZP20,2013-08-01,2.000,10:30,,,,
HIST_BOND_S_1039,2011-06-02,CA135087YN80,2013-06-01,3.500,10:30,2011-06-06,0.0,0.9611,
HIST_BOND_S_1040,2011-06-02,CA135087XM17,2013-06-01,5.250,10:30,2011-06-06,0.0,0.9611,
HIST_BOND_S_1037,2011-06-02,CA135087YS77,2014-06-01,3.000,10:30,2011-06-06,0.0,0.9611,
HIST_BOND_S_1038,2011-06-02,CA135087XS86,2014-06-01,5.000,10:30,2011-06-06,0.0,0.9611,
HIST_BOND_S_96,2011-08-24,CA135087ZS68,2045-12-01,3.500,10:30,,,,
HIST_BOND_S_1045,2011-08-24,CA135087UT96,2023-06-01,8.000,10:30,2011-08-29,-51.8,0.5874,300.000
HIST_BOND_S_1044,2011-08-24,CA135087VH40,2025-06-01,9.000,10:30,2011-08-29,-43.4,0.5874,66.819
HIST_BOND_S_1043,2011-08-24,CA135087VW17,2027-06-01,8.000,10:30,2011-08-29,-28.3,0.5874,225.000
HIST_BOND_S_1042,2011-08-24,CA135087WL43,2029-06-01,5.750,10:30,2011-08-29,0.0,0.5874,
HIST_BOND_S_1041,2011-08-24,CA135087XG49,2033-06-01,5.750,10:30,2011-08-29,0.0,0.5874,
HIST_BOND_S_97,2011-09-28,CA135087ZT42,2013-11-01,1.500,10:30,,,,
HIST_BOND_S_1048,2011-09-28,CA135087YN80,2013-06-01,3.500,10:30,2011-09-30,-2.2,0.8336,1171.029
HIST_BOND_S_1049,2011-09-28,CA135087XM17,2013-06-01,5.250,10:30,2011-09-30,-2.5,0.8336,50.501
HIST_BOND_S_1046,2011-09-28,CA135087YS77,2014-06-01,3.000,10:30,2011-09-30,0.0,0.8336,
HIST_BOND_S_1047,2011-09-28,CA135087XS86,2014-06-01,5.000,10:30,2011-09-30,0.0,0.8336,
HIST_BOND_S_98,2011-12-21,CA135087ZW70,2014-02-01,1.000,10:30,,,,
HIST_BOND_S_1052,2011-12-21,CA135087YN80,2013-06-01,3.500,10:30,2011-12-23,-0.4,0.7130,350.000
HIST_BOND_S_1053,2011-12-21,CA135087XM17,2013-06-01,5.250,10:30,2011-12-23,0.0,0.7130,
HIST_BOND_S_1050,2011-12-21,CA135087YS77,2014-06-01,3.000,10:30,2011-12-23,2.6,0.7130,310.000
HIST_BOND_S_1051,2011-12-21,CA135087XS86,2014-06-01,5.000,10:30,2011-12-23,0.0,0.7130,
HIST_BOND_S_99,2012-03-14,CA135087ZY37,2014-05-01,0.750,10:30,,,,
HIST_BOND_S_1056,2012-03-14,CA135087YN80,2013-06-01,3.500,10:30,2012-03-16,-11.2,0.5976,250.000
HIST_BOND_S_1057,2012-03-14,CA135087XM17,2013-06-01,5.250,10:30,2012-03-16,-12.5,0.5976,53.800
HIST_BOND_S_1054,2012-03-14,CA135087YS77,2014-06-01,3.000,10:30,2012-03-16,1.8,0.5976,175.000
HIST_BOND_S_1055,2012-03-14,CA135087XS86,2014-06-01,5.000,10:30,2012-03-16,0.0,0.5976,
HIST_BOND_S_100,2012-07-19,CA135087ZS68,2045-12-01,3.500,10:30,,,,
HIST_BOND_S_1061,2012-07-19,CA135087VH40,2025-06-01,9.000,10:30,2012-07-24,0.0,0.6041,
HIST_BOND_S_1060,2012-07-19,CA135087VW17,2027-06-01,8.000,10:30,2012-07-24,-28.4,0.6041,172.000
HIST_BOND_S_1059,2012-07-19,CA135087WL43,2029-06-01,5.750,10:30,2012-07-24,-16.3,0.6041,100.000
HIST_BOND_S_1058,2012-07-19,CA135087XG49,2033-06-01,5.750,10:30,2012-07-24,-4.0,0.6041,269.390
HIST_BOND_S_101,2013-01-31,CA135087ZS68,2045-12-01,3.500,10:30,,,,
HIST_BOND_S_1066,2013-01-31,CA135087VH40,2025-06-01,9.000,10:30,2013-02-05,-37.5,0.6067,222.300
HIST_BOND_S_1065,2013-01-31,CA135087VW17,2027-06-01,8.000,10:30,2013-02-05,-26.1,0.6067,124.647
HIST_BOND_S_1064,2013-01-31,CA135087WL43,2029-06-01,5.750,10:30,2013-02-05,-15.1,0.6067,202.934
HIST_BOND_S_1063,2013-01-31,CA135087XG49,2033-06-01,5.750,10:30,2013-02-05,0.0,0.6067,
HIST_BOND_S_1062,2013-01-31,CA135087XW98,2037-06-01,5.000,10:30,2013-02-05,3.0,0.6067,48.233
HIST_BOND_S_102,2013-07-31,CA135087ZS68,2045-12-01,3.500,10:30,,,,
HIST_BOND_S_1071,2013-07-31,CA135087VH40,2025-06-01,9.000,10:30,2013-08-06,-42.4,0.6388,119.300
HIST_BOND_S_1070,2013-07-31,CA135087VW17,2027-06-01,8.000,10:30,2013-08-06,0.0,0.6388,
HIST_BOND_S_1069,2013-07-31,CA135087WL43,2029-06-01,5.750,10:30,2013-08-06,-20.5,0.6388,419.877
HIST_BOND_S_1068,2013-07-31,CA135087XG49,2033-06-01,5.750,10:30,2013-08-06,0.0,0.6388,
HIST_BOND_S_1067,2013-07-31,CA135087XW98,2037-06-01,5.000,10:30,2013-08-06,-1.6,0.6388,26.596
HIST_BOND_S_103,2014-03-06,CA135087ZS68,2045-12-01,3.500,10:30,,,,
HIST_BOND_S_1075,2014-03-06,CA135087VW17,2027-06-01,8.000,10:30,2014-03-11,0.0,0.6911,
HIST_BOND_S_1074,2014-03-06,CA135087WL43,2029-06-01,5.750,10:30,2014-03-11,0.0,0.6911,
HIST_BOND_S_1073,2014-03-06,CA135087XG49,2033-06-01,5.750,10:30,2014-03-11,-12.0,0.6911,207.000
HIST_BOND_S_1072,2014-03-06,CA135087XW98,2037-06-01,5.000,10:30,2014-03-11,-5.6,0.6911,240.087
HIST_BOND_S_104,2014-08-28,CA135087D358,2048-12-01,2.750,10:30,,,,
HIST_BOND_S_1080,2014-08-28,CA135087VW17,2027-06-01,8.000,10:30,2014-09-03,0.0,0.6493,
HIST_BOND_S_1079,2014-08-28,CA135087WL43,2029-06-01,5.750,10:30,2014-09-03,-28.8,0.6493,310.000
HIST_BOND_S_1078,2014-08-28,CA135087XG49,2033-06-01,5.750,10:30,2014-09-03,0.0,0.6493,
HIST_BOND_S_1077,2014-08-28,CA135087XW98,2037-06-01,5.000,10:30,2014-09-03,-5.3,0.6493,97.100
HIST_BOND_S_1076,2014-08-28,CA135087YQ12,2041-06-01,4.000,10:30,2014-09-03,-0.1,0.6493,107.000
HIST_BOND_S_105,2015-08-19,CA135087D358,2048-12-01,2.750,10:30,,,,
HIST_BOND_S_1084,2015-08-19,CA135087VW17,2027-06-01,8.000,10:30,2015-08-24,-54.6,0.5685,394.200
HIST_BOND_S_1083,2015-08-19,CA135087WL43,2029-06-01,5.750,10:30,2015-08-24,-37.4,0.5685,191.725
HIST_BOND_S_1082,2015-08-19,CA135087XG49,2033-06-01,5.750,10:30,2015-08-24,0.0,0.5685,
HIST_BOND_S_1081,2015-08-19,CA135087XW98,2037-06-01,5.000,10:30,2015-08-24,-6.8,0.5685,70.116
HIST_BOND_S_106,2016-09-28,CA135087D358,2048-12-01,2.750,10:30,,,,
HIST_BOND_S_1088,2016-09-28,CA135087WL43,2029-06-01,5.750,10:30,2016-10-03,-39.8,0.5178,35.000
HIST_BOND_S_1087,2016-09-28,CA135087XG49,2033-06-01,5.750,10:30,2016-10-03,-15.2,0.5178,178.000
HIST_BOND_S_1086,2016-09-28,CA135087XW98,2037-06-01,5.000,10:30,2016-10-03,-2.8,0.5178,141.708
HIST_BOND_S_1085,2016-09-28,CA135087YQ12,2041-06-01,4.000,10:30,2016-10-03,1.3,0.5178,165.000
HIST_BOND_S_107,2017-01-26,CA135087D358,2048-12-01,2.750,10:30,,,,
HIST_BOND_S_1092,2017-01-26,CA135087WL43,2029-06-01,5.750,10:30,2017-01-31,-35.9,0.5778,11.553
HIST_BOND_S_1091,2017-01-26,CA135087XG49,2033-06-01,5.750,10:30,2017-01-31,-13.9,0.5778,185.000
HIST_BOND_S_1090,2017-01-26,CA135087XW98,2037-06-01,5.000,10:30,2017-01-31,-2.3,0.5778,115.536
HIST_BOND_S_1089,2017-01-26,CA135087YQ12,2041-06-01,4.000,10:30,2017-01-31,3.0,0.5778,166.655
HIST_BOND_S_108,2017-09-28,CA135087D358,2048-12-01,2.750,10:30,,,,
HIST_BOND_S_1096,2017-09-28,CA135087WL43,2029-06-01,5.750,10:30,2017-10-02,-27.2,0.5525,10.000
HIST_BOND_S_1095,2017-09-28,CA135087XG49,2033-06-01,5.750,10:30,2017-10-02,-15.1,0.5525,50.000
HIST_BOND_S_1094,2017-09-28,CA135087XW98,2037-06-01,5.000,10:30,2017-10-02,-5.0,0.5525,221.930
HIST_BOND_S_1093,2017-09-28,CA135087YQ12,2041-06-01,4.000,10:30,2017-10-02,0.9,0.5525,180.208
HIST_BOND_S_109,2018-01-25,CA135087H722,2051-12-01,2.000,10:30,,,,
HIST_BOND_S_1100,2018-01-25,CA135087WL43,2029-06-01,5.750,10:30,2018-01-29,-7.2,0.5408,10.002
HIST_BOND_S_1099,2018-01-25,CA135087XG49,2033-06-01,5.750,10:30,2018-01-29,-4.3,0.5408,44.000
HIST_BOND_S_1098,2018-01-25,CA135087XW98,2037-06-01,5.000,10:30,2018-01-29,-1.4,0.5408,406.488
HIST_BOND_S_1097,2018-01-25,CA135087YQ12,2041-06-01,4.000,10:30,2018-01-29,1.0,0.5408,7.000
HIST_BOND_S_110,2018-09-20,CA135087H722,2051-12-01,2.000,10:30,,,,
HIST_BOND_S_1103,2018-09-20,CA135087XG49,2033-06-01,5.750,10:30,2018-09-24,2.1,0.7118,25.000
HIST_BOND_S_1102,2018-09-20,CA135087XW98,2037-06-01,5.000,10:30,2018-09-24,1.7,0.7118,39.021
HIST_BOND_S_1101,2018-09-20,CA135087YQ12,2041-06-01,4.000,10:30,2018-09-24,1.7,0.7118,368.617
HIST_BOND_S_111,2019-01-17,CA135087H722,2051-12-01,2.000,10:30,,,,
HIST_BOND_S_1106,2019-01-17,CA135087XG49,2033-06-01,5.750,10:30,2019-01-21,-10.2,0.6866,40.000
HIST_BOND_S_1105,2019-01-17,CA135087XW98,2037-06-01,5.000,10:30,2019-01-21,-2.9,0.6866,91.500
HIST_BOND_S_1104,2019-01-17,CA135087YQ12,2041-06-01,4.000,10:30,2019-01-21,1.0,0.6866,321.592
HIST_BOND_S_112,2019-09-26,CA135087H722,2051-12-01,2.000,10:30,,,,
HIST_BOND_S_1109,2019-09-26,CA135087XG49,2033-06-01,5.750,10:30,2019-09-30,0.0,0.5920,
HIST_BOND_S_1108,2019-09-26,CA135087XW98,2037-06-01,5.000,10:30,2019-09-30,-1.8,0.5920,195.000
HIST_BOND_S_1107,2019-09-26,CA135087YQ12,2041-06-01,4.000,10:30,2019-09-30,1.9,0.5920,300.192
HIST_BOND_S_113,2020-03-16,CA135087H722,2051-12-01,2.000,10:30,,,,
HIST_BOND_S_1113,2020-03-16,CA135087XG49,2033-06-01,5.750,10:30,2020-03-18,-33.7,0.5591,40.000
HIST_BOND_S_1112,2020-03-16,CA135087XW98,2037-06-01,5.000,10:30,2020-03-18,-19.9,0.5591,295.000
HIST_BOND_S_1111,2020-03-16,CA135087YQ12,2041-06-01,4.000,10:30,2020-03-18,-7.6,0.5591,105.000
HIST_BOND_S_1110,2020-03-16,CA135087ZS68,2045-12-01,3.500,10:30,2020-03-18,0.3,0.5591,100.000
HIST_BOND_S_114,2020-03-19,CA135087K379,2030-06-01,1.250,10:30,,,,
HIST_BOND_S_1118,2020-03-19,CA135087E679,2026-06-01,1.500,10:30,2020-03-23,-11.2,0.6272,28.000
HIST_BOND_S_1116,2020-03-19,CA135087F825,2027-06-01,1.000,10:30,2020-03-23,-9.4,0.6272,85.000
HIST_BOND_S_1117,2020-03-19,CA135087VW17,2027-06-01,8.000,10:30,2020-03-23,-7.3,0.6272,215.134
HIST_BOND_S_1115,2020-03-19,CA135087H235,2028-06-01,2.000,10:30,2020-03-23,0.0,0.6272,
HIST_BOND_S_1114,2020-03-19,CA135087WL43,2029-06-01,5.750,10:30,2020-03-23,-0.9,0.6272,208.000
HIST_BOND_S_115,2020-03-23,CA135087K528,2025-03-01,1.250,11:00,,,,
HIST_BOND_S_1124,2020-03-23,CA135087H987,2023-09-01,2.000,11:00,2020-03-25,0.0,0.0000,
HIST_BOND_S_1123,2020-03-23,CA135087J546,2024-03-01,2.250,11:00,2020-03-25,-2.7,0.0000,92.320
HIST_BOND_S_1122,2020-03-23,CA135087B451,2024-06-01,2.500,11:00,2020-03-25,-1.6,0.0000,100.000
HIST_BOND_S_1121,2020-03-23,CA135087J967,2024-09-01,1.500,11:00,2020-03-25,0.0,0.0000,134.619
HIST_BOND_S_1119,2020-03-23,CA135087D507,2025-06-01,2.250,11:00,2020-03-25,0.0,0.0000,
HIST_BOND_S_1120,2020-03-23,CA135087VH40,2025-06-01,9.000,11:00,2020-03-25,3.4,0.0000,169.298
HIST_BOND_S_116,2020-03-25,CA135087H722,2051-12-01,2.000,10:30,,,,
HIST_BOND_S_1128,2020-03-25,CA135087XG49,2033-06-01,5.750,10:30,2020-03-27,-24.1,0.5630,175.000
HIST_BOND_S_1127,2020-03-25,CA135087XW98,2037-06-01,5.000,10:30,2020-03-27,-14.8,0.5630,280.000
HIST_BOND_S_1126,2020-03-25,CA135087YQ12,2041-06-01,4.000,10:30,2020-03-27,-4.7,0.5630,240.295
HIST_BOND_S_1125,2020-03-25,CA135087ZS68,2045-12-01,3.500,10:30,2020-03-27,0.0,0.5630,
HIST_BOND_S_117,2020-03-30,CA135087K379,2030-06-01,1.250,11:00,,,,
HIST_BOND_S_1134,2020-03-30,CA135087E679,2026-06-01,1.500,11:00,2020-04-01,0.0,0.0000,
HIST_BOND_S_1132,2020-03-30,CA135087F825,2027-06-01,1.000,11:00,2020-04-01,-12.9,0.0000,175.000
HIST_BOND_S_1133,2020-03-30,CA135087VW17,2027-06-01,8.000,11:00,2020-04-01,-10.7,0.0000,200.000
HIST_BOND_S_1131,2020-03-30,CA135087H235,2028-06-01,2.000,11:00,2020-04-01,0.0,0.0000,
HIST_BOND_S_1130,2020-03-30,CA135087WL43,2029-06-01,5.750,11:00,2020-04-01,-4.8,0.0000,76.419
HIST_BOND_S_1129,2020-03-30,CA135087XG49,2033-06-01,5.750,11:00,2020-04-01,16.6,0.0000,70.000
