month_end_serial,first_issued,prefix,coupon,maturity_serial,type,total,rbnz_issued,eqc,sresl,market
43889,6/2011,0423,5.50%,15-Apr-2023,Nominal,9195,250,0,0,8945
43889,4/2016,0425,2.75%,15-Apr-2025,Nominal,8900,250,0,0,8650
43889,7/2014,0427,4.50%,15-Apr-2027,Nominal,5950,250,0,0,5700
43889,3/2018,0429,0.03,20-Apr-2029,Nominal,7350,250,0,0,7100
43889,9/2019,0531,1.4999999999999999E-2,15-May-2031,Nominal,2650,150,0,0,2500
43889,10/2015,0433,3.50%,14-Apr-2033,Nominal,4700,250,0,0,4450
43889,8/2016,0437,2.75%,15-Apr-2037,Nominal,6650,250,0,0,6400
43889,10/2012,0925,2.00%,20-Sep-2025,Inflation-Indexed,5450,250,0,0,5200
43889,10/2013,0930,3.00%,20-Sep-2030,Inflation-Indexed,4450,250,0,0,4200
43889,11/2014,0935,2.50%,20-Sep-2035,Inflation-Indexed,4250,250,0,0,4000
43889,3/2017,0440,2.5000000000000001E-2,20-Sep-2040,Inflation-Indexed,4200,250,0,0,3950
43921,4/2013,0420,3.00%,15-Apr-2020,Nominal,5780,400,0,0,5380
43921,5/2009,0521,6.00%,15-May-2021,Nominal,11309,250,0,0,11059
43921,6/2011,0423,5.50%,15-Apr-2023,Nominal,9195,250,0,0,8945
43921,4/2016,0425,2.75%,15-Apr-2025,Nominal,9400,250,0,0,9150
43921,7/2014,0427,4.50%,15-Apr-2027,Nominal,5950,250,0,0,5700
43921,3/2018,0429,0.03,20-Apr-2029,Nominal,7350,250,0,0,7100
43921,9/2019,0531,1.4999999999999999E-2,15-May-2031,Nominal,2900,150,0,0,2750
43921,10/2015,0433,3.50%,14-Apr-2033,Nominal,4700,250,0,0,4450
43921,8/2016,0437,2.75%,15-Apr-2037,Nominal,6800,250,0,0,6550
43921,10/2012,0925,2.00%,20-Sep-2025,Inflation-Indexed,5450,250,0,0,5200
43921,10/2013,0930,3.00%,20-Sep-2030,Inflation-Indexed,4450,250,0,0,4200
43921,11/2014,0935,2.50%,20-Sep-2035,Inflation-Indexed,4250,250,0,0,4000
43921,3/2017,0440,2.5000000000000001E-2,20-Sep-2040,Inflation-Indexed,4250,250,0,0,4000
43951,5/2009,0521,6.00%,15-May-2021,Nominal,11309,250,0,0,11059
43951,6/2011,0423,5.50%,15-Apr-2023,Nominal,9895,250,0,0,9645
43951,4/2016,0425,2.75%,15-Apr-2025,Nominal,9750,250,0,0,9500
43951,7/2014,0427,4.50%,15-Apr-2027,Nominal,6200,250,0,0,5950
43951,3/2018,0429,0.03,20-Apr-2029,Nominal,7850,250,0,0,7600
43951,9/2019,0531,1.4999999999999999E-2,15-May-2031,Nominal,6400,150,0,0,6250
43951,10/2015,0433,3.50%,14-Apr-2033,Nominal,4900,250,0,0,4650
43951,8/2016,0437,2.75%,15-Apr-2037,Nominal,7200,250,0,0,6950
43951,10/2012,0925,2.00%,20-Sep-2025,Inflation-Indexed,5450,250,0,0,5200
43951,10/2013,0930,3.00%,20-Sep-2030,Inflation-Indexed,4450,250,0,0,4200
43951,11/2014,0935,2.50%,20-Sep-2035,Inflation-Indexed,4250,250,0,0,4000
43951,3/2017,0440,2.5000000000000001E-2,20-Sep-2040,Inflation-Indexed,4250,250,0,0,4000
43982,5/2009,0521,6.00%,15-May-2021,Nominal,11309,250,0,0,11059
43982,6/2011,0423,5.50%,15-Apr-2023,Nominal,10745,250,0,0,10495
43982,4/2016,0425,2.75%,15-Apr-2025,Nominal,10750,250,0,0,10500
43982,7/2014,0427,4.50%,15-Apr-2027,Nominal,6900,250,0,0,6650
43982,3/2018,0429,0.03,20-Apr-2029,Nominal,8450,250,0,0,8200
43982,9/2019,0531,1.4999999999999999E-2,15-May-2031,Nominal,6400,150,0,0,6250
43982,10/2015,0433,3.50%,14-Apr-2033,Nominal,5300,250,0,0,5050
43982,8/2016,0437,2.75%,15-Apr-2037,Nominal,7600,250,0,0,7350
43982,10/2012,0925,2.00%,20-Sep-2025,Inflation-Indexed,5450,250,0,0,5200
43982,10/2013,0930,3.00%,20-Sep-2030,Inflation-Indexed,4450,250,0,0,4200
43982,11/2014,0935,2.50%,20-Sep-2035,Inflation-Indexed,4250,250,0,0,4000
43982,3/2017,0440,2.5000000000000001E-2,20-Sep-2040,Inflation-Indexed,4250,250,0,0,4000
,,,,,,,,,,
44012,5/2009,0521,6.00%,15-May-2021,Nominal,11309,250,0,0,11059
44012,6/2011,0423,5.50%,15-Apr-2023,Nominal,12245,250,0,0,11995
44012,6/2020,0524,5.0000000000000001E-3,45427,Nominal,7150,150,0,0,7000
44012,4/2016,0425,2.75%,15-Apr-2025,Nominal,11250,250,0,0,11000
44012,7/2014,0427,4.50%,15-Apr-2027,Nominal,7250,250,0,0,7000
44012,3/2018,0429,0.03,20-Apr-2029,Nominal,9500,250,0,0,9250
44012,9/2019,0531,1.4999999999999999E-2,15-May-2031,Nominal,6400,150,0,0,6250
44012,10/2015,0433,3.50%,14-Apr-2033,Nominal,5500,250,0,0,5250
44012,8/2016,0437,2.75%,15-Apr-2037,Nominal,8200,250,0,0,7950
44012,10/2012,0925,2.00%,20-Sep-2025,Inflation-Indexed,5450,250,0,0,5200
44012,10/2013,0930,3.00%,20-Sep-2030,Inflation-Indexed,4450,250,0,0,4200
44012,11/2014,0935,2.50%,20-Sep-2035,Inflation-Indexed,4250,250,0,0,4000
44012,3/2017,0440,2.5000000000000001E-2,20-Sep-2040,Inflation-Indexed,4250,250,0,0,4000
44043,5/2009,0521,6.00%,15-May-2021,Nominal,11309,250,0,0,11059
44043,6/2011,0423,5.50%,15-Apr-2023,Nominal,13145,250,0,0,12895
44043,6/2020,0524,5.0000000000000001E-3,15 May 2024,Nominal,7150,150,0,0,7000
44043,4/2016,0425,2.75%,15-Apr-2025,Nominal,11700,250,0,0,11450
44043,7/2014,0427,4.50%,15-Apr-2027,Nominal,7250,250,0,0,7000
44043,3/2018,0429,0.03,20-Apr-2029,Nominal,10200,250,0,0,9950
44043,9/2019,0531,1.4999999999999999E-2,15-May-2031,Nominal,6750,150,0,0,6600
44043,10/2015,0433,3.50%,14-Apr-2033,Nominal,5800,250,0,0,5550
44043,8/2016,0437,2.75%,15-Apr-2037,Nominal,8200,250,0,0,7950
44043,07/2020,0541,1.7500000000000002E-2,15-May-2041,Nominal,4650,150,0,0,4500
44043,10/2012,0925,2.00%,20-Sep-2025,Inflation-Indexed,5450,250,0,0,5200
44043,10/2013,0930,3.00%,20-Sep-2030,Inflation-Indexed,4450,250,0,0,4200
44043,11/2014,0935,2.50%,20-Sep-2035,Inflation-Indexed,4250,250,0,0,4000
44043,3/2017,0440,2.5000000000000001E-2,20-Sep-2040,Inflation-Indexed,4300,250,0,0,4050
44074,5/2009,0521,6.00%,15-May-2021,Nominal,11309,250,0,0,11059
44074,6/2011,0423,5.50%,15-Apr-2023,Nominal,14045,250,0,0,13795
44074,6/2020,0524,5.0000000000000001E-3,15 May 2024,Nominal,7150,150,0,0,7000
44074,4/2016,0425,2.75%,15-Apr-2025,Nominal,12600,250,0,0,12350
44074,7/2014,0427,4.50%,15-Apr-2027,Nominal,7250,250,0,0,7000
44074,3/2018,0429,0.03,20-Apr-2029,Nominal,10900,250,0,0,10650
44074,9/2019,0531,1.4999999999999999E-2,15-May-2031,Nominal,7450,150,0,0,7300
44074,10/2015,0433,3.50%,14-Apr-2033,Nominal,6100,250,0,0,5850
44074,8/2016,0437,2.75%,15-Apr-2037,Nominal,8350,250,0,0,8100
44074,07/2020,0541,1.7500000000000002E-2,15-May-2041,Nominal,4650,150,0,0,4500
44074,10/2012,0925,2.00%,20-Sep-2025,Inflation-Indexed,5450,250,0,0,5200
44074,10/2013,0930,3.00%,20-Sep-2030,Inflation-Indexed,4450,250,0,0,4200
44074,11/2014,0935,2.50%,20-Sep-2035,Inflation-Indexed,4250,250,0,0,4000
44074,3/2017,0440,2.5000000000000001E-2,20-Sep-2040,Inflation-Indexed,4400,250,0,0,4150
44104,5/2009,0521,6.00%,15-May-2021,Nominal,11309,250,0,0,11059
44104,6/2011,0423,5.50%,15-Apr-2023,Nominal,14945,250,0,0,14695
44104,6/2020,0524,5.0000000000000001E-3,15 May 2024,Nominal,8050,150,0,0,7900
44104,4/2016,0425,2.75%,15-Apr-2025,Nominal,12600,250,0,0,12350
44104,7/2014,0427,4.50%,15-Apr-2027,Nominal,11250,250,0,0,11000
44104,3/2018,0429,0.03,20-Apr-2029,Nominal,11600,250,0,0,11350
44104,9/2019,0531,1.4999999999999999E-2,15-May-2031,Nominal,8150,150,0,0,8000
44104,10/2015,0433,3.50%,14-Apr-2033,Nominal,6400,250,0,0,6150
44104,8/2016,0437,2.75%,15-Apr-2037,Nominal,8650,250,0,0,8400
44104,07/2020,0541,1.7500000000000002E-2,15-May-2041,Nominal,4650,150,0,0,4500
44104,10/2012,0925,2.00%,20-Sep-2025,Inflation-Indexed,5450,250,0,0,5200
44104,10/2013,0930,3.00%,20-Sep-2030,Inflation-Indexed,4450,250,0,0,4200
44104,11/2014,0935,2.50%,20-Sep-2035,Inflation-Indexed,4250,250,0,0,4000
44104,3/2017,0440,2.5000000000000001E-2,20-Sep-2040,Inflation-Indexed,4500,250,0,0,4250
44135,5/2009,0521,6.00%,15-May-2021,Nominal,11309,250,0,0,11059
44135,6/2011,0423,5.50%,15-Apr-2023,Nominal,15445,250,0,0,15195
44135,6/2020,0524,5.0000000000000001E-3,15 May 2024,Nominal,8550,150,0,0,8400
44135,4/2016,0425,2.75%,15-Apr-2025,Nominal,12600,250,0,0,12350
44135,7/2014,0427,4.50%,15-Apr-2027,Nominal,11250,250,0,0,11000
44135,3/2018,0429,0.03,20-Apr-2029,Nominal,12100,250,0,0,11850
44135,9/2019,0531,1.4999999999999999E-2,15-May-2031,Nominal,8650,150,0,0,8500
44135,10/2015,0433,3.50%,14-Apr-2033,Nominal,6600,250,0,0,6350
44135,8/2016,0437,2.75%,15-Apr-2037,Nominal,8650,250,0,0,8400
44135,07/2020,0541,1.7500000000000002E-2,15-May-2041,Nominal,4850,150,0,0,4700
44135,10/2012,0925,2.00%,20-Sep-2025,Inflation-Indexed,5450,250,0,0,5200
44135,10/2013,0930,3.00%,20-Sep-2030,Inflation-Indexed,4450,250,0,0,4200
44135,11/2014,0935,2.50%,20-Sep-2035,Inflation-Indexed,4350,250,0,0,4100
44135,3/2017,0440,2.5000000000000001E-2,20-Sep-2040,Inflation-Indexed,4500,250,0,0,4250
44165,5/2009,0521,6.00%,15-May-2021,Nominal,11309,250,0,0,11059
44165,6/2011,0423,5.50%,15-Apr-2023,Nominal,15695,250,0,0,15445
44165,6/2020,0524,5.0000000000000001E-3,15 May 2024,Nominal,9050,150,0,0,8900
44165,4/2016,0425,2.75%,15-Apr-2025,Nominal,12600,250,0,0,12350
44165,7/2014,0427,4.50%,15-Apr-2027,Nominal,11250,250,0,0,11000
44165,10/2020,0528,2.5000000000000001E-3,15-May-2028,Nominal,4150,150,0,0,4000
44165,3/2018,0429,0.03,20-Apr-2029,Nominal,12350,250,0,0,12100
44165,9/2019,0531,1.4999999999999999E-2,15-May-2031,Nominal,9150,150,0,0,9000
44165,10/2015,0433,3.50%,14-Apr-2033,Nominal,6700,250,0,0,6450
44165,8/2016,0437,2.75%,15-Apr-2037,Nominal,8650,250,0,0,8400
44165,07/2020,0541,1.7500000000000002E-2,15-May-2041,Nominal,5050,150,0,0,4900
44165,10/2012,0925,2.00%,20-Sep-2025,Inflation-Indexed,5450,250,0,0,5200
44165,10/2013,0930,3.00%,20-Sep-2030,Inflation-Indexed,4450,250,0,0,4200
44165,11/2014,0935,2.50%,20-Sep-2035,Inflation-Indexed,4450,250,0,0,4200
44165,3/2017,0440,2.5000000000000001E-2,20-Sep-2040,Inflation-Indexed,4500,250,0,0,4250
44196,5/2009,0521,6.00%,15-May-2021,Nominal,11309,250,0,0,11059
44196,6/2011,0423,5.50%,15-Apr-2023,Nominal,16195,250,0,0,15945
44196,6/2020,0524,5.0000000000000001E-3,15 May 2024,Nominal,9550,150,0,0,9400
44196,4/2016,0425,2.75%,15-Apr-2025,Nominal,12600,250,0,0,12350
44196,7/2014,0427,4.50%,15-Apr-2027,Nominal,11250,250,0,0,11000
44196,10/2020,0528,2.5000000000000001E-3,15-May-2028,Nominal,4150,150,0,0,4000
44196,3/2018,0429,0.03,20-Apr-2029,Nominal,12850,250,0,0,12600
44196,9/2019,0531,1.4999999999999999E-2,15-May-2031,Nominal,9650,150,0,0,9500
44196,10/2015,0433,3.50%,14-Apr-2033,Nominal,6900,250,0,0,6650
44196,8/2016,0437,2.75%,15-Apr-2037,Nominal,8650,250,0,0,8400
44196,07/2020,0541,1.7500000000000002E-2,15-May-2041,Nominal,5250,150,0,0,5100
44196,10/2012,0925,2.00%,20-Sep-2025,Inflation-Indexed,5450,250,0,0,5200
44196,10/2013,0930,3.00%,20-Sep-2030,Inflation-Indexed,4450,250,0,0,4200
44196,11/2014,0935,2.50%,20-Sep-2035,Inflation-Indexed,4550,250,0,0,4300
44196,3/2017,0440,2.5000000000000001E-2,20-Sep-2040,Inflation-Indexed,4500,250,0,0,4250
44227,5/2009,0521,6.00%,15-May-2021,Nominal,11309,250,0,0,11059
44227,6/2011,0423,5.50%,15-Apr-2023,Nominal,16195,250,0,0,15945
44227,6/2020,0524,5.0000000000000001E-3,15 May 2024,Nominal,9750,150,0,0,9600
44227,4/2016,0425,2.75%,15-Apr-2025,Nominal,12800,250,0,0,12550
44227,7/2014,0427,4.50%,15-Apr-2027,Nominal,11400,250,0,0,11150
44227,10/2020,0528,2.5000000000000001E-3,15-May-2028,Nominal,4150,150,0,0,4000
44227,3/2018,0429,0.03,20-Apr-2029,Nominal,13000,250,0,0,12750
44227,9/2019,0531,1.4999999999999999E-2,15-May-2031,Nominal,9650,150,0,0,9500
44227,10/2015,0433,3.50%,14-Apr-2033,Nominal,7000,250,0,0,6750
44227,8/2016,0437,2.75%,15-Apr-2037,Nominal,8650,250,0,0,8400
44227,07/2020,0541,1.7500000000000002E-2,15-May-2041,Nominal,5350,150,0,0,5200
44227,10/2012,0925,2.00%,20-Sep-2025,Inflation-Indexed,5450,250,0,0,5200
44227,10/2013,0930,3.00%,20-Sep-2030,Inflation-Indexed,4450,250,0,0,4200
44227,11/2014,0935,2.50%,20-Sep-2035,Inflation-Indexed,4550,250,0,0,4300
44227,3/2017,0440,2.5000000000000001E-2,20-Sep-2040,Inflation-Indexed,4550,250,0,0,4300
44255,5/2009,0521,6.00%,15-May-2021,Nominal,11309,250,0,0,11059
44255,6/2011,0423,5.50%,15-Apr-2023,Nominal,16195,250,0,0,15945
44255,6/2020,0524,5.0000000000000001E-3,15 May 2024,Nominal,10150,150,0,0,10000
44255,4/2016,0425,2.75%,15-Apr-2025,Nominal,13000,250,0,0,12750
44255,04/2021,0526,5.0000000000000001E-3,15 May 2026,Nominal,3650,150,0,0,3500
44255,7/2014,0427,4.50%,15-Apr-2027,Nominal,11700,250,0,0,11450
44255,10/2020,0528,2.5000000000000001E-3,15-May-2028,Nominal,4150,150,0,0,4000
44255,3/2018,0429,0.03,20-Apr-2029,Nominal,13150,250,0,0,12900
44255,9/2019,0531,1.4999999999999999E-2,15-May-2031,Nominal,9650,150,0,0,9500
44255,10/2015,0433,3.50%,14-Apr-2033,Nominal,7100,250,0,0,6850
44255,8/2016,0437,2.75%,15-Apr-2037,Nominal,8650,250,0,0,8400
44255,07/2020,0541,1.7500000000000002E-2,15-May-2041,Nominal,5550,150,0,0,5400
44255,10/2012,0925,2.00%,20-Sep-2025,Inflation-Indexed,5450,250,0,0,5200
44255,10/2013,0930,3.00%,20-Sep-2030,Inflation-Indexed,4450,250,0,0,4200
44255,11/2014,0935,2.50%,20-Sep-2035,Inflation-Indexed,4550,250,0,0,4300
44255,3/2017,0440,2.5000000000000001E-2,20-Sep-2040,Inflation-Indexed,4600,250,0,0,4350
44286,5/2009,0521,6.00%,15-May-2021,Nominal,11309,250,0,0,11059
44286,6/2011,0423,5.50%,15-Apr-2023,Nominal,16195,250,0,0,15945
44286,6/2020,0524,5.0000000000000001E-3,15 May 2024,Nominal,10750,150,0,0,10600
44286,4/2016,0425,2.75%,15-Apr-2025,Nominal,13400,250,0,0,13150
44286,04/2021,0526,5.0000000000000001E-3,15 May 2026,Nominal,3650,150,0,0,3500
44286,7/2014,0427,4.50%,15-Apr-2027,Nominal,12150,250,0,0,11900
44286,10/2020,0528,2.5000000000000001E-3,15-May-2028,Nominal,4150,150,0,0,4000
44286,3/2018,0429,0.03,20-Apr-2029,Nominal,13450,250,0,0,13200
44286,9/2019,0531,1.4999999999999999E-2,15-May-2031,Nominal,9650,150,0,0,9500
44286,10/2015,0433,3.50%,14-Apr-2033,Nominal,7300,250,0,0,7050
44286,8/2016,0437,2.75%,15-Apr-2037,Nominal,8650,250,0,0,8400
44286,07/2020,0541,1.7500000000000002E-2,15-May-2041,Nominal,5850,150,0,0,5700
44286,10/2012,0925,2.00%,20-Sep-2025,Inflation-Indexed,5450,250,0,0,5200
44286,10/2013,0930,3.00%,20-Sep-2030,Inflation-Indexed,4450,250,0,0,4200
44286,11/2014,0935,2.50%,20-Sep-2035,Inflation-Indexed,4550,250,0,0,4300
44286,3/2017,0440,2.5000000000000001E-2,20-Sep-2040,Inflation-Indexed,4700,250,0,0,4450
44316,5/2009,0521,6.00%,15-May-2021,Nominal,11309,250,0,0,11059
44316,6/2011,0423,5.50%,15-Apr-2023,Nominal,16195,250,0,0,15945
44316,6/2020,0524,5.0000000000000001E-3,15 May 2024,Nominal,10950,150,0,0,10800
44316,4/2016,0425,2.75%,15-Apr-2025,Nominal,13600,250,0,0,13350
44316,04/2021,0526,5.0000000000000001E-3,15 May 2026,Nominal,3650,150,0,0,3500
44316,7/2014,0427,4.50%,15-Apr-2027,Nominal,12150,250,0,0,11900
44316,10/2020,0528,2.5000000000000001E-3,15-May-2028,Nominal,4350,150,0,0,4200
44316,3/2018,0429,0.03,20-Apr-2029,Nominal,13450,250,0,0,13200
44316,9/2019,0531,1.4999999999999999E-2,15-May-2031,Nominal,9850,150,0,0,9700
44316,10/2015,0433,3.50%,14-Apr-2033,Nominal,7500,250,0,0,7250
44316,8/2016,0437,2.75%,15-Apr-2037,Nominal,8850,250,0,0,8600
44316,07/2020,0541,1.7500000000000002E-2,15-May-2041,Nominal,5850,150,0,0,5700
44316,10/2012,0925,2.00%,20-Sep-2025,Inflation-Indexed,5450,250,0,0,5200
44316,10/2013,0930,3.00%,20-Sep-2030,Inflation-Indexed,4450,250,0,0,4200
44316,11/2014,0935,2.50%,20-Sep-2035,Inflation-Indexed,4550,250,0,0,4300
44316,3/2017,0440,2.5000000000000001E-2,20-Sep-2040,Inflation-Indexed,4800,250,0,0,4550
44347,6/2011,0423,5.50%,45031,Nominal,16195,250,0,0,15945
44347,6/2020,0524,5.0000000000000001E-3,45427,Nominal,11150,150,0,0,11000
44347,4/2016,0425,2.75%,45762,Nominal,13700,250,0,0,13450
44347,04/2021,0526,5.0000000000000001E-3,46157,Nominal,3750,150,0,0,3600
44347,7/2014,0427,4.50%,46492,Nominal,12150,250,0,0,11900
44347,10/2020,0528,2.5000000000000001E-3,46888,Nominal,4550,150,0,0,4400
44347,3/2018,0429,0.03,47228,Nominal,13450,250,0,0,13200
44347,9/2019,0531,1.4999999999999999E-2,47983,Nominal,10050,150,0,0,9900
44347,06/2021,0532,0.02,15-May-32,Nominal,2400,150,0,0,2250
44347,10/2015,0433,3.50%,48683,Nominal,7700,250,0,0,7450
44347,8/2016,0437,2.75%,50145,Nominal,9050,250,0,0,8800
44347,07/2020,0541,1.7500000000000002E-2,51636,Nominal,5850,150,0,0,5700
44347,10/2012,0925,2.00%,45920,Inflation-Indexed,5450,250,0,0,5200
44347,10/2013,0930,3.00%,47746,Inflation-Indexed,4450,250,0,0,4200
44347,11/2014,0935,2.50%,49572,Inflation-Indexed,4550,250,0,0,4300
44347,3/2017,0440,2.5000000000000001E-2,51399,Inflation-Indexed,4900,250,0,0,4650
44377,6/2011,0423,5.50%,45031,Nominal,16195,250,0,0,15945
44377,6/2020,0524,5.0000000000000001E-3,45427,Nominal,11350,150,0,0,11200
44377,4/2016,0425,2.75%,45762,Nominal,13700,250,0,0,13450
44377,04/2021,0526,5.0000000000000001E-3,46157,Nominal,3950,150,0,0,3800
44377,7/2014,0427,4.50%,46492,Nominal,12150,250,0,0,11900
44377,10/2020,0528,2.5000000000000001E-3,46888,Nominal,4750,150,0,0,4600
44377,3/2018,0429,0.03,47228,Nominal,13450,250,0,0,13200
44377,9/2019,0531,1.4999999999999999E-2,47983,Nominal,10250,150,0,0,10100
44377,06/2021,0532,0.02,15-May-32,Nominal,2400,150,0,0,2250
44377,10/2015,0433,3.50%,48683,Nominal,7900,250,0,0,7650
44377,8/2016,0437,2.75%,50145,Nominal,9250,250,0,0,9000
44377,07/2020,0541,1.7500000000000002E-2,51636,Nominal,5850,150,0,0,5700
44377,10/2012,0925,2.00%,45920,Inflation-Indexed,5450,250,0,0,5200
44377,10/2013,0930,3.00%,47746,Inflation-Indexed,4450,250,0,0,4200
44377,11/2014,0935,2.50%,49572,Inflation-Indexed,4550,250,0,0,4300
44377,3/2017,0440,2.5000000000000001E-2,51399,Inflation-Indexed,5000,250,0,0,4750
44408,6/2011,0423,5.50%,45031,Nominal,16195,250,0,0,15945
44408,6/2020,0524,5.0000000000000001E-3,45427,Nominal,11750,150,0,0,11600
44408,4/2016,0425,2.75%,45762,Nominal,13700,250,0,0,13450
44408,04/2021,0526,5.0000000000000001E-3,46157,Nominal,4350,150,0,0,4200
44408,7/2014,0427,4.50%,46492,Nominal,12150,250,0,0,11900
44408,10/2020,0528,2.5000000000000001E-3,46888,Nominal,5150,150,0,0,5000
44408,3/2018,0429,0.03,47228,Nominal,13850,250,0,0,13600
44408,9/2019,0531,1.4999999999999999E-2,47983,Nominal,10250,150,0,0,10100
44408,06/2021,0532,3.50%,48349,Nominal,2400,150,0,0,2250
44408,10/2015,0433,2.75%,48683,Nominal,8100,250,0,0,7850
44408,8/2016,0437,1.7500000000000002E-2,50145,Nominal,9450,250,0,0,9200
44408,07/2020,0541,2.00%,51636,Nominal,5850,150,0,0,5700
44408,10/2012,0925,3.00%,45920,Inflation-Indexed,5450,250,0,0,5200
44408,10/2013,0930,2.50%,47746,Inflation-Indexed,4450,250,0,0,4200
44408,11/2014,0935,2.5000000000000001E-2,49572,Inflation-Indexed,4550,250,0,0,4300
44408,3/2017,0440,2.5000000000000001E-2,51399,Inflation-Indexed,5100,250,0,0,4850
44439,6/2011,0423,5.50%,45031,Nominal,16195,250,0,0,15945
44439,6/2020,0524,5.0000000000000001E-3,45427,Nominal,12350,150,0,0,12200
44439,4/2016,0425,2.75%,45762,Nominal,13700,250,0,0,13450
44439,04/2021,0526,5.0000000000000001E-3,46157,Nominal,4750,150,0,0,4600
44439,7/2014,0427,4.50%,46492,Nominal,12150,250,0,0,11900
44439,10/2020,0528,2.5000000000000001E-3,46888,Nominal,5550,150,0,0,5400
44439,3/2018,0429,0.03,47228,Nominal,14050,250,0,0,13800
44439,9/2019,0531,1.4999999999999999E-2,47983,Nominal,10650,150,0,0,10500
44439,06/2021,0532,3.50%,48349,Nominal,2400,150,0,0,2250
44439,10/2015,0433,2.75%,48683,Nominal,8300,250,0,0,8050
44439,8/2016,0437,1.7500000000000002E-2,50145,Nominal,9750,250,0,0,9500
44439,07/2020,0541,2.00%,51636,Nominal,5850,150,0,0,5700
44439,10/2012,0925,3.00%,45920,Inflation-Indexed,5450,250,0,0,5200
44439,10/2013,0930,2.50%,47746,Inflation-Indexed,4450,250,0,0,4200
44439,11/2014,0935,2.5000000000000001E-2,49572,Inflation-Indexed,4550,250,0,0,4300
44439,3/2017,0440,2.5000000000000001E-2,51399,Inflation-Indexed,5200,250,0,0,4950
44469,6/2011,0423,5.50%,45031,Nominal,16195,250,0,0,15945
44469,6/2020,0524,5.0000000000000001E-3,45427,Nominal,12750,150,0,0,12600
44469,4/2016,0425,2.75%,45762,Nominal,13700,250,0,0,13450
44469,2/2021,0526,5.0000000000000001E-3,46157,Nominal,4950,150,0,0,4800
44469,7/2014,0427,4.50%,46492,Nominal,12150,250,0,0,11900
44469,10/2020,0528,2.5000000000000001E-3,46888,Nominal,5750,150,0,0,5600
44469,3/2018,0429,0.03,47228,Nominal,14050,250,0,0,13800
44469,9/2019,0531,1.4999999999999999E-2,47983,Nominal,11050,150,0,0,10900
44469,6/2021,0532,0.02,48349,Nominal,2400,150,0,0,2250
44469,10/2015,0433,3.50%,48683,Nominal,8400,250,0,0,8150
44469,8/2016,0437,2.75%,50145,Nominal,9950,250,0,0,9700
44469,7/2020,0541,1.7500000000000002E-2,51636,Nominal,5850,150,0,0,5700
44469,9/2021,0551,2.75E-2,55288,Nominal,3150,150,0,0,3000
44469,10/2012,0925,2.00%,45920,Inflation-Indexed,5450,250,0,0,5200
44469,10/2013,0930,3.00%,47746,Inflation-Indexed,4450,250,0,0,4200
44469,11/2014,0935,2.50%,49572,Inflation-Indexed,4550,250,0,0,4300
44469,3/2017,0440,2.5000000000000001E-2,51399,Inflation-Indexed,5200,250,0,0,4950
44500,6/2011,0423,5.50%,45031,Nominal,16195,250,0,0,15945
44500,6/2020,0524,5.0000000000000001E-3,45427,Nominal,13150,150,0,0,13000
44500,4/2016,0425,2.75%,45762,Nominal,13700,250,0,0,13450
44500,2/2021,0526,5.0000000000000001E-3,46157,Nominal,5350,150,0,0,5200
44500,7/2014,0427,4.50%,46492,Nominal,12150,250,0,0,11900
44500,10/2020,0528,2.5000000000000001E-3,46888,Nominal,5950,150,0,0,5800
44500,3/2018,0429,0.03,47228,Nominal,14050,250,0,0,13800
44500,9/2019,0531,1.4999999999999999E-2,47983,Nominal,11250,150,0,0,11100
44500,6/2021,0532,0.02,48349,Nominal,2800,150,0,0,2650
44500,10/2015,0433,3.50%,48683,Nominal,8500,250,0,0,8250
44500,8/2016,0437,2.75%,50145,Nominal,10050,250,0,0,9800
44500,7/2020,0541,1.7500000000000002E-2,51636,Nominal,6050,150,0,0,5900
44500,9/2021,0551,2.75E-2,55288,Nominal,3150,150,0,0,3000
44500,10/2012,0925,2.00%,45920,Inflation-Indexed,5450,250,0,0,5200
44500,10/2013,0930,3.00%,47746,Inflation-Indexed,4450,250,0,0,4200
44500,11/2014,0935,2.50%,49572,Inflation-Indexed,4550,250,0,0,4300
44500,3/2017,0440,2.5000000000000001E-2,51399,Inflation-Indexed,5200,250,0,0,4950
44530,6/2011,0423,5.50%,45031,Nominal,16195,250,0,0,15945
44530,6/2020,0524,5.0000000000000001E-3,45427,Nominal,13550,150,0,0,13400
44530,4/2016,0425,2.75%,45762,Nominal,13700,250,0,0,13450
44530,2/2021,0526,5.0000000000000001E-3,46157,Nominal,5950,150,0,0,5800
44530,7/2014,0427,4.50%,46492,Nominal,12150,250,0,0,11900
44530,10/2020,0528,2.5000000000000001E-3,46888,Nominal,5950,150,0,0,5800
44530,3/2018,0429,0.03,47228,Nominal,14050,250,0,0,13800
44530,9/2019,0531,1.4999999999999999E-2,47983,Nominal,11850,150,0,0,11700
44530,6/2021,0532,0.02,48349,Nominal,3200,150,0,0,3050
44530,10/2015,0433,3.50%,48683,Nominal,8500,250,0,0,8250
44530,8/2016,0437,2.75%,50145,Nominal,10350,250,0,0,10100
44530,7/2020,0541,1.7500000000000002E-2,51636,Nominal,6250,150,0,0,6100
44530,9/2021,0551,2.75E-2,55288,Nominal,3150,150,0,0,3000
44530,10/2012,0925,2.00%,45920,Inflation-Indexed,5450,250,0,0,5200
44530,10/2013,0930,3.00%,47746,Inflation-Indexed,4450,250,0,0,4200
