date,tender,maturity,coupon,offered,allotted,bids,coverage,wa_yield,low_yield,high_yield,highest_bid_yield,tail_bp
2003-01-08,01/03,2003-04-24,,200000000.0,200000000.0,1341000000.0,6.705,4.726,4.72,4.73,4.77,0.4
2003-01-22,02/03,2003-04-24,,300000000.0,299000000.0,1842000000.0,6.14,4.7001,4.65,4.71,4.75,0.99
2003-01-29,03/03,2003-04-24,,300000000.0,299000000.0,2672000000.0,8.907,4.6959,4.69,4.7,4.77,0.41
2003-02-05,04/03,2003-04-24,,300000000.0,300000000.0,2337000000.0,7.79,4.6879,4.66,4.69,4.76,0.21
2003-10-01,05/03,2003-11-06,,800000000.0,800000000.0,4241000000.0,5.301,4.7564,4.74,4.77,4.83,1.36
2003-10-08,06/03,2003-11-06,,300000000.0,300000000.0,2205000000.0,7.35,4.75,4.75,4.75,4.79,0.0
2009-03-05,01/09,2009-04-17,,300000000.0,300000000.0,2154000000.0,7.2,3.184,3.14,3.19,3.37,0.6
2009-03-05,01/09,2009-06-05,,500000000.0,500000000.0,4463000000.0,8.9,3.061,2.85,3.12,3.37,5.9
2009-03-05,01/09,2009-09-04,,300000000.0,300000000.0,2866000000.0,9.6,2.924,2.62,2.97,3.17,4.6
2009-03-12,02/09,2009-06-12,,600000000.0,600000000.0,4850000000.0,8.1,2.7708,2.76,2.81,3.11,3.92
2009-03-12,02/09,2009-09-11,,500000000.0,500000000.0,4566000000.0,9.1,2.6765,2.6,2.71,2.97,3.35
2009-03-19,03/09,2009-06-19,,300000000.0,300000000.0,2624000000.0,8.8,2.6643,2.61,2.71,2.95,4.57
2009-03-19,03/09,2009-09-18,,300000000.0,300000000.0,2082000000.0,6.9,2.5955,2.5,2.62,2.85,2.45
2009-03-26,04/09,2009-06-26,,300000000.0,300000000.0,1982000000.0,6.61,2.856,2.8,2.88,3.18,2.4
2009-03-26,04/09,2009-09-25,,300000000.0,300000000.0,1730000000.0,5.77,2.8192,2.78,2.84,3.03,2.08
2009-04-02,05/09,2009-07-03,,300000000.0,300000000.0,1514000000.0,5.05,2.7797,2.77,2.79,3.1,1.03
2009-04-02,05/09,2009-10-02,,300000000.0,300000000.0,1380000000.0,4.6,2.7052,2.69,2.73,3.05,2.48
2009-04-16,06/09,2009-07-17,,300000000.0,300000000.0,1084000000.0,3.61,2.7383,2.73,2.75,3.05,1.17
2009-04-16,06/09,2009-10-16,,300000000.0,300000000.0,857000000.0,2.86,2.64,2.63,2.65,3.05,1.0
2009-04-16,06/09,2010-01-15,,300000000.0,300000000.0,400000000.0,1.33,2.8375,2.75,2.85,2.85,1.25
2009-04-23,07/09,2009-07-24,,600000000.0,600000000.0,2506000000.0,4.2,2.758,2.75,2.77,3.0,1.2
2009-04-23,07/09,2009-10-23,,600000000.0,600000000.0,1752000000.0,2.9,2.7588,2.74,2.78,2.95,2.12
2009-04-23,07/09,2010-01-22,,300000000.0,300000000.0,1645000000.0,5.5,2.83,2.8,2.84,3.0,1.0
2009-04-30,08/09,2009-07-31,,600000000.0,600000000.0,2093000000.0,3.5,2.7574,2.75,2.77,2.98,1.26
2009-04-30,08/09,2009-10-30,,600000000.0,600000000.0,2505000000.0,4.2,2.7271,2.68,2.78,3.0,5.29
2009-04-30,08/09,2010-01-29,,300000000.0,300000000.0,1425000000.0,4.8,2.7683,2.74,2.85,2.9,8.17
2009-05-07,09/09,2009-08-07,,600000000.0,600000000.0,1284000000.0,2.1,2.84,2.79,2.99,3.0,15.0
2009-05-07,09/09,2009-11-06,,600000000.0,600000000.0,1720000000.0,2.9,2.921,2.77,2.98,3.07,5.9
2009-05-07,09/09,2010-02-05,,300000000.0,300000000.0,1520000000.0,5.1,2.926,2.86,2.95,3.05,2.4
2009-05-14,10/09,2009-08-14,,600000000.0,601000000.0,2122000000.0,3.5,2.9875,2.95,3.0,3.13,1.25
2009-05-14,10/09,2009-11-13,,600000000.0,600000000.0,1670000000.0,2.8,3.0288,3.0,3.03,3.14,0.12
2009-05-14,10/09,2010-02-12,,300000000.0,300000000.0,1000000000.0,3.3,3.01,3.0,3.02,3.12,1.0
2009-05-21,11/09,2009-08-21,,600000000.0,600000000.0,2770000000.0,4.6,3.007,2.97,3.03,3.15,2.3
2009-05-21,11/09,2009-11-20,,600000000.0,600000000.0,2825000000.0,4.7,3.02,3.02,3.02,3.18,0.0
2009-05-21,11/09,2010-02-19,,300000000.0,300000000.0,1450000000.0,4.8,3.065,3.06,3.08,3.15,1.5
2009-05-28,12/09,2009-08-28,,600000000.0,600000000.0,2770000000.0,4.6,3.0475,3.01,3.07,3.2,2.25
2009-05-28,12/09,2009-11-27,,600000000.0,600000000.0,2640000000.0,4.4,3.06,3.06,3.06,3.22,0.0
2009-05-28,12/09,2010-02-26,,300000000.0,300000000.0,1700000000.0,5.7,3.08,3.08,3.08,3.2,0.0
2009-06-04,13/09,2009-09-04,,600000000.0,600000000.0,3497000000.0,5.8,3.0575,3.01,3.08,3.22,2.25
2009-06-04,13/09,2009-12-04,,600000000.0,600000000.0,3050000000.0,5.1,3.1017,3.05,3.12,3.21,1.83
2009-06-04,13/09,2010-03-05,,300000000.0,300000000.0,1350000000.0,4.5,3.13,3.12,3.14,3.25,1.0
2009-06-11,14/09,2009-07-24,,600000000.0,600000000.0,2763000000.0,4.6,3.0627,3.04,3.09,3.26,2.73
2009-06-11,14/09,2009-09-25,,600000000.0,600000000.0,3052000000.0,5.1,3.1092,3.07,3.12,3.27,1.08
2009-06-11,14/09,2010-01-22,,300000000.0,300000000.0,1100000000.0,3.7,3.21,3.2,3.22,3.3,1.0
2009-06-18,15/09,2009-07-24,,600000000.0,600000000.0,1510000000.0,2.5,3.069,3.06,3.08,3.25,1.1
2009-06-18,15/09,2009-09-25,,300000000.0,300000000.0,2285000000.0,7.6,3.095,3.09,3.1,3.28,0.5
2009-06-25,16/09,2009-07-24,,600000000.0,600000000.0,5368000000.0,9.0,3.0283,3.02,3.03,3.25,0.17
2009-06-25,16/09,2009-09-25,,299000000.0,299000000.0,3225000000.0,10.8,3.0366,2.99,3.06,3.25,2.34
2009-07-02,17/09,2009-10-23,,600000000.0,600000000.0,4120000000.0,6.9,3.0475,3.01,3.07,3.15,2.25
2009-07-02,17/09,2010-01-22,,300000000.0,300000000.0,2090000000.0,7.0,3.1537,3.1,3.17,3.25,1.63
2009-07-16,18/09,2009-10-23,,500000000.0,500000000.0,2104000000.0,4.2,3.0826,3.04,3.09,3.25,0.74
2009-07-16,18/09,2010-01-22,,300000000.0,300000000.0,1096000000.0,3.7,3.1817,3.15,3.19,3.35,0.83
2009-07-23,19/09,2009-10-23,,600000000.0,600000000.0,3984000000.0,6.6,3.0591,3.05,3.07,3.25,1.09
2009-07-23,19/09,2010-01-22,,300000000.0,300000000.0,1120000000.0,3.7,3.19,3.19,3.19,3.35,0.0
2009-08-06,20/09,2009-11-27,,300000000.0,300000000.0,1490000000.0,5.0,3.177,3.16,3.24,3.35,6.3
2009-08-06,20/09,2010-01-22,,300000000.0,300000000.0,1480000000.0,4.9,3.3477,3.33,3.37,3.47,2.23
2009-08-20,21/09,2009-11-27,,300000000.0,300000000.0,2972000000.0,9.9,3.14,3.14,3.14,3.3,0.0
2009-08-20,21/09,2010-01-22,,300000000.0,300000000.0,1377000000.0,4.6,3.3655,3.33,3.39,3.58,2.45
2009-09-03,22/09,2009-10-23,,300000000.0,300000000.0,2190000000.0,7.3,3.07,3.07,3.07,3.27,0.0
2009-09-17,23/09,2009-10-23,,299000000.0,299000000.0,1855000000.0,6.2,3.0366,3.03,3.05,3.18,1.34
2009-10-01,24/09,2010-01-08,,300000000.0,300000000.0,1300000000.0,4.3,3.2333,3.22,3.27,3.85,3.67
2009-10-01,24/09,2010-04-09,,300000000.0,300000000.0,1300000000.0,4.3,3.645,3.62,3.66,3.4,1.5
2009-10-15,25/09,2010-01-22,,300000000.0,300000000.0,890000000.0,3.0,3.5515,3.52,3.58,3.82,2.85
2009-10-22,26/09,2010-01-08,,600000000.0,600000000.0,2911000000.0,4.9,3.5434,3.51,3.57,4.0,2.66
2009-10-22,26/09,2010-04-23,,300000000.0,300000000.0,1450000000.0,4.8,4.0783,4.05,4.1,4.41,2.17
2009-10-29,27/09,2009-12-18,,600000000.0,600000000.0,2095000000.0,3.5,3.5449,3.47,3.64,3.79,9.51
2009-10-29,27/09,2010-02-12,,400000000.0,400000000.0,1240000000.0,3.1,3.8012,3.72,3.89,4.0,8.88
2009-11-12,28/09,2010-02-26,,600000000.0,600000000.0,3440000000.0,5.7,3.7593,3.73,3.77,3.93,1.07
2009-11-19,29/09,2010-02-26,,600000000.0,600000000.0,3190000000.0,5.32,3.6857,3.66,3.73,4.02,4.43
2009-11-26,30/09,2010-02-26,,600000000.0,600000000.0,1965000000.0,3.28,3.7925,3.75,3.81,3.92,1.75
2009-11-26,30/09,2010-05-21,,600000000.0,600000000.0,2640000000.0,4.4,4.1342,4.09,4.14,4.3,0.58
2009-12-03,31/09,2010-03-12,,600000000.0,600000000.0,3505000000.0,5.84,3.802,3.78,3.81,4.05,0.8
2009-12-10,32/09,2010-02-12,,300000000.0,300000000.0,1390000000.0,4.63,3.79,3.79,3.79,4.08,0.0
2009-12-10,32/09,2010-04-23,,300000000.0,300000000.0,1385000000.0,4.62,3.931,3.86,3.95,4.14,1.9
2009-12-17,33/09,2010-03-12,,300000000.0,300000000.0,511000000.0,1.7,3.8755,3.73,3.98,3.98,10.45
2009-12-17,33/09,2010-05-21,,600000000.0,600000000.0,1980000000.0,3.3,3.9963,3.97,4.01,4.25,1.37
2010-01-14,01/10,2010-03-12,,400000000.0,400000000.0,2113000000.0,5.28,3.8333,3.8,3.89,4.18,5.67
2010-01-14,01/10,2010-04-23,,600000000.0,600000000.0,2830000000.0,4.72,3.9555,3.88,4.05,4.27,9.45
2010-01-21,02/10,2010-02-26,,300000000.0,300000000.0,410000000.0,1.37,3.864,3.78,3.89,3.89,2.6
2010-01-21,02/10,2010-03-26,,800000000.0,800000000.0,2830000000.0,3.54,3.8784,3.85,3.92,4.1,4.16
2010-01-21,02/10,2010-05-21,,600000000.0,600000000.0,3490000000.0,5.82,3.948,3.88,4.05,4.23,10.2
2010-01-28,03/10,2010-05-07,,600000000.0,600000000.0,4512000000.0,7.52,3.9185,3.88,4.0,4.25,8.15
2010-02-04,04/10,2010-04-23,,500000000.0,500000000.0,2574000000.0,5.15,3.7964,3.78,3.82,4.03,2.36
2010-02-11,05/10,2010-05-07,,600000000.0,600000000.0,2888000000.0,4.81,3.7949,3.75,3.86,4.05,6.51
2010-02-11,05/10,2010-06-11,,300000000.0,300000000.0,1740000000.0,5.8,3.8197,3.79,3.9,4.14,8.03
2010-02-18,06/10,2010-05-07,,600000000.0,600000000.0,2771000000.0,4.62,3.8399,3.78,3.88,4.1,4.01
2010-02-18,06/10,2010-06-11,,300000000.0,300000000.0,1440000000.0,4.8,3.903,3.86,3.95,4.05,4.7
2010-02-25,07/10,2010-04-23,,600000000.0,600000000.0,3173000000.0,5.29,3.8522,3.8,3.9,4.09,4.78
2010-02-25,07/10,2010-05-21,,600000000.0,600000000.0,3195000000.0,5.32,3.8991,3.83,3.95,4.15,5.09
2010-02-25,07/10,2010-07-23,,300000000.0,300000000.0,1771000000.0,5.9,4.0241,3.97,4.06,4.25,3.59
2010-03-04,08/10,2010-06-11,,600000000.0,600000000.0,2258000000.0,3.76,3.9728,3.94,4.06,4.18,8.72
2010-03-11,09/10,2010-06-11,,600000000.0,600000000.0,1940000000.0,3.23,4.1044,4.05,4.16,4.24,5.56
2010-03-11,09/10,2010-07-23,,300000000.0,300000000.0,1285000000.0,4.28,4.2062,4.01,4.23,4.35,2.38
2010-03-18,10/10,2010-06-11,,600000000.0,600000000.0,2465000000.0,4.11,4.1753,4.04,4.19,4.4,1.47
2010-03-25,11/10,2010-06-25,,600000000.0,600000000.0,2040000000.0,3.4,4.2108,4.17,4.24,4.3,2.92
2010-03-25,11/10,2010-08-13,,300000000.0,300000000.0,705000000.0,2.35,4.3472,4.2,4.37,4.39,2.28
2010-04-08,12/10,2010-07-23,,600000000.0,600000000.0,2340000000.0,3.9,4.4224,4.35,4.44,4.6,1.76
2010-04-08,12/10,2010-08-13,,300000000.0,300000000.0,1355000000.0,4.52,4.44,4.44,4.44,4.65,0.0
2010-04-15,13/10,2010-07-23,,400000000.0,400000000.0,2121000000.0,5.3,4.447,4.4,4.46,4.64,1.3
2010-04-22,14/10,2010-07-23,,600000000.0,600000000.0,2700000000.0,4.5,4.3978,4.37,4.41,4.52,1.22
2010-04-22,14/10,2010-08-13,,600000000.0,600000000.0,2300000000.0,3.83,4.4875,4.45,4.52,4.71,3.25
2010-04-22,14/10,2010-09-10,,300000000.0,300000000.0,1596000000.0,5.32,4.5655,4.35,4.58,4.77,1.45
2010-04-29,15/10,2010-08-13,,400000000.0,400000000.0,1350000000.0,3.4,4.5662,4.55,4.58,4.65,1.38
2010-05-06,16/10,2010-08-13,,600000000.0,600000000.0,2210000000.0,3.68,4.5922,4.57,4.62,4.68,2.78
2010-05-06,16/10,2010-11-26,,600000000.0,600000000.0,1415000000.0,2.34,4.7938,4.73,4.83,5.23,3.62
2010-05-13,17/10,2010-09-24,,400000000.0,400000000.0,2320000000.0,5.8,4.5775,4.56,4.63,4.83,5.25
2010-05-20,18/10,2010-08-13,,600000000.0,600000000.0,3509000000.0,5.85,4.5213,4.5,4.55,4.69,2.87
2010-05-20,18/10,2010-09-24,,600000000.0,600000000.0,2915000000.0,4.86,4.5496,4.54,4.55,4.7,0.04
2010-05-20,18/10,2010-11-26,,300000000.0,300000000.0,1340000000.0,4.47,4.6652,4.62,4.68,4.8,1.48
2010-05-27,19/10,2010-09-24,,400000000.0,400000000.0,2795000000.0,6.99,4.4,4.4,4.4,4.75,0.0
2010-06-03,20/10,2010-09-10,,600000000.0,600000000.0,4099000000.0,6.83,4.5271,4.45,4.55,4.71,2.29
2010-06-10,21/10,2010-09-24,,600000000.0,600000000.0,3505000000.0,5.84,4.5179,4.5,4.55,4.9,3.21
2010-06-10,21/10,2010-12-17,,600000000.0,600000000.0,2770000000.0,4.62,4.666,4.6,4.71,5.02,4.4
2010-06-17,22/10,2010-09-24,,600000000.0,600000000.0,3150000000.0,5.25,4.5642,4.5,4.59,4.8,2.58
2010-06-17,22/10,2010-11-26,,600000000.0,600000000.0,1930000000.0,3.22,4.71,4.6,4.75,4.86,4.0
2010-06-24,23/10,2010-10-22,,400000000.0,400000000.0,1648000000.0,4.12,4.5728,4.54,4.64,4.86,6.72
2010-07-08,24/10,2010-10-22,,300000000.0,300000000.0,1498000000.0,4.99,4.5999,4.55,4.63,4.76,3.01
2010-07-15,25/10,2010-10-22,,500000000.0,500000000.0,1240000000.0,2.48,4.6164,4.55,4.7,4.96,8.36
2010-07-22,26/10,2010-10-22,,500000000.0,500000000.0,2270000000.0,4.54,4.5985,4.59,4.62,4.77,2.15
2010-07-29,27/10,2010-10-22,,500000000.0,500000000.0,2785000000.0,5.57,4.5462,4.52,4.55,4.76,0.38
2010-08-05,28/10,2010-11-12,,500000000.0,500000000.0,3820000000.0,7.64,4.544,4.53,4.55,4.8,0.6
2010-08-12,29/10,2010-10-22,,1000000000.0,1000000000.0,3705000000.0,3.7,4.5005,4.43,4.51,4.69,0.95
2010-08-12,29/10,2010-11-12,,600000000.0,600000000.0,4015000000.0,6.69,4.5,4.49,4.51,4.7,1.0
2010-08-12,29/10,2011-01-21,,300000000.0,300000000.0,1962000000.0,6.54,4.623,4.57,4.65,4.78,2.7
2010-08-19,30/10,2010-10-22,,1000000000.0,1000000000.0,3838000000.0,3.84,4.5159,4.49,4.54,4.63,2.41
2010-08-19,30/10,2010-11-26,,800000000.0,800000000.0,4960000000.0,6.2,4.4864,4.48,4.5,4.7,1.36
2010-08-26,31/10,2010-11-12,,1000000000.0,1000000000.0,4140000000.0,4.14,4.495,4.45,4.52,4.6,2.5
2010-08-26,31/10,2010-12-17,,800000000.0,800000000.0,3045000000.0,3.81,4.5184,4.48,4.54,4.65,2.16
2010-09-02,32/10,2010-10-22,,1000000000.0,1000000000.0,1680000000.0,1.68,4.5923,4.53,4.6,4.63,0.77
2010-09-02,32/10,2010-11-26,,600000000.0,600000000.0,1275000000.0,2.12,4.5656,4.48,4.61,4.68,4.44
2010-09-02,32/10,2011-01-21,,300000000.0,300000000.0,1195000000.0,3.98,4.566,4.53,4.6,4.75,3.4
2010-09-09,33/10,2010-10-22,,300000000.0,300000000.0,1500000000.0,5.0,4.5833,4.55,4.6,4.85,1.67
2010-09-09,33/10,2010-12-17,,600000000.0,600000000.0,3205000000.0,5.34,4.6292,4.59,4.65,4.88,2.08
2010-09-09,33/10,2011-02-11,,600000000.0,600000000.0,3245000000.0,5.41,4.6546,4.61,4.68,5.0,2.54
2010-09-16,34/10,2010-11-12,,600000000.0,600000000.0,2080000000.0,3.47,4.6499,4.6,4.68,4.92,3.01
2010-09-16,34/10,2010-12-03,,600000000.0,600000000.0,2240000000.0,3.73,4.66,4.57,4.69,4.94,3.0
2010-09-23,35/10,2010-12-03,,600000000.0,600000000.0,2400000000.0,4.0,4.7405,4.69,4.81,4.95,6.95
2010-09-23,35/10,2011-01-21,,1000000000.0,1000000000.0,3315000000.0,3.32,4.815,4.77,4.92,5.05,10.5
2010-09-23,35/10,2011-02-11,,600000000.0,600000000.0,1815000000.0,3.02,4.9354,4.83,5.02,5.05,8.46
2010-09-30,36/10,2010-12-03,,300000000.0,300000000.0,1955000000.0,6.52,4.794,4.78,4.8,5.09,0.6
2010-09-30,36/10,2011-01-21,,600000000.0,600000000.0,2620000000.0,4.37,4.9027,4.84,4.92,5.19,1.73
2010-10-07,37/10,2011-01-21,,600000000.0,600000000.0,4753000000.0,7.92,4.6707,4.65,4.7,4.97,2.93
2010-10-14,38/10,2011-01-21,,1000000000.0,1000000000.0,6000000000.0,6.0,4.6796,4.65,4.7,5.11,2.04
2010-10-21,39/10,2011-02-25,,1000000000.0,1000000000.0,6808000000.0,6.81,4.6867,4.66,4.7,4.97,1.33
2010-10-28,40/10,2011-01-21,,1000000000.0,1000000000.0,6485000000.0,6.48,4.64,4.61,4.66,4.8,2.0
2010-10-28,40/10,2011-02-25,,600000000.0,600000000.0,3980000000.0,6.63,4.675,4.67,4.68,4.9,0.5
2010-11-04,41/10,2011-01-21,,1000000000.0,1000000000.0,5710000000.0,5.71,4.83,4.78,4.84,4.99,1.0
2010-11-04,41/10,2011-02-25,,600000000.0,600000000.0,4213000000.0,7.02,4.8593,4.82,4.88,5.01,2.07
2010-11-11,42/10,2011-01-21,,1000000000.0,1000000000.0,3295000000.0,3.3,4.859,4.82,4.89,4.99,3.1
2010-11-11,42/10,2011-02-11,,600000000.0,600000000.0,3067000000.0,5.11,4.8572,4.84,4.9,5.01,4.28
2010-11-11,42/10,2011-04-29,,600000000.0,600000000.0,3070000000.0,5.12,4.9633,4.93,4.99,5.15,2.67
2010-11-18,43/10,2011-02-25,,1000000000.0,1000000000.0,5080000000.0,5.08,4.8644,4.84,4.88,5.06,1.56
2010-11-18,43/10,2011-03-25,,600000000.0,600000000.0,3725000000.0,6.21,4.9191,4.9,4.93,5.13,1.09
2010-11-25,44/10,2011-01-21,,300000000.0,300000000.0,1650000000.0,5.5,4.826,4.8,4.85,4.97,2.4
2010-11-25,44/10,2011-02-25,,1000000000.0,1000000000.0,4415000000.0,4.42,4.8643,4.84,4.88,5.0,1.57
2010-11-25,44/10,2011-04-29,,600000000.0,600000000.0,3459000000.0,5.76,4.9216,4.88,4.94,5.15,1.84
2010-12-02,45/10,2011-02-11,,1000000000.0,1000000000.0,4467000000.0,4.47,4.8252,4.78,4.84,4.9,1.48
2010-12-02,45/10,2011-03-25,,300000000.0,300000000.0,2555000000.0,8.52,4.8317,4.83,4.84,4.95,0.83
2010-12-09,46/10,2011-02-11,,600000000.0,600000000.0,2820000000.0,4.7,4.8263,4.81,4.84,4.95,1.37
2010-12-09,46/10,2011-04-29,,600000000.0,600000000.0,2915000000.0,4.86,4.8702,4.84,4.89,5.0,1.98
2010-12-16,47/10,2011-02-11,,500000000.0,500000000.0,3435000000.0,6.87,4.82,4.8,4.83,5.01,1.0
2011-01-13,01/11,2011-03-11,,800000000.0,800000000.0,3455000000.0,4.32,4.8036,4.76,4.82,4.99,1.64
2011-01-13,01/11,2011-04-29,,1000000000.0,1000000000.0,4712000000.0,4.71,4.837,4.79,4.86,5.12,2.3
2011-01-20,02/11,2011-03-25,,1000000000.0,1000000000.0,6058000000.0,6.06,4.7922,4.77,4.8,4.95,0.78
2011-01-20,02/11,2011-05-27,,1000000000.0,1000000000.0,6487000000.0,6.49,4.8075,4.79,4.83,5.0,2.25
2011-01-27,03/11,2011-03-25,,800000000.0,800000000.0,5030000000.0,6.29,4.7756,4.74,4.79,4.9,1.44
2011-01-27,03/11,2011-04-29,,1200000000.0,1200000000.0,5515000000.0,4.6,4.8162,4.79,4.83,4.94,1.38
2011-02-03,04/11,2011-03-25,,1000000000.0,1000000000.0,4645000000.0,4.64,4.8169,4.8,4.83,5.0,1.31
2011-02-03,04/11,2011-04-29,,1000000000.0,1000000000.0,5210000000.0,5.21,4.8222,4.79,4.84,5.0,1.78
2011-02-03,04/11,2011-05-27,,1000000000.0,1000000000.0,5345000000.0,5.34,4.8171,4.8,4.85,4.95,3.29
2011-02-10,05/11,2011-04-29,,1000000000.0,1000000000.0,6569000000.0,6.57,4.8116,4.79,4.82,4.9,0.84
2011-02-10,05/11,2011-05-13,,800000000.0,800000000.0,6250000000.0,7.81,4.8072,4.79,4.82,4.93,1.28
2011-02-17,06/11,2011-05-13,,600000000.0,600000000.0,5260000000.0,8.77,4.8088,4.8,4.82,4.91,1.12
2011-02-24,07/11,2011-04-29,,1000000000.0,1000000000.0,6692000000.0,6.69,4.7807,4.76,4.79,4.9,0.93
2011-02-24,07/11,2011-07-22,,600000000.0,600000000.0,7063000000.0,11.77,4.8326,4.82,4.84,5.0,0.74
2011-03-03,08/11,2011-05-27,,500000000.0,500000000.0,5320000000.0,10.64,4.7534,4.73,4.76,4.92,0.66
2011-03-10,09/11,2011-09-09,,300000000.0,300000000.0,3521000000.0,11.74,4.7483,4.74,4.75,5.12,0.17
2011-03-17,10/11,2011-05-27,,600000000.0,600000000.0,5505000000.0,9.18,4.6701,4.63,4.69,4.82,1.99
2011-03-24,11/11,2011-06-10,,900000000.0,900000000.0,4902000000.0,5.45,4.7037,4.67,4.73,4.87,2.63
2011-03-24,11/11,2011-09-09,,600000000.0,600000000.0,3745000000.0,6.24,4.7466,4.71,4.77,5.0,2.34
2011-03-31,12/11,2011-07-22,,800000000.0,800000000.0,4559000000.0,5.7,4.7447,4.71,4.78,4.94,3.53
2011-04-07,13/11,2011-06-10,,300000000.0,300000000.0,2990000000.0,9.97,4.7553,4.74,4.77,4.85,1.47
2011-04-14,14/11,2011-07-22,,500000000.0,500000000.0,4117000000.0,8.23,4.7807,4.77,4.79,4.95,0.93
2011-04-28,15/11,2011-07-22,,1000000000.0,1000000000.0,4713000000.0,4.71,4.7345,4.7,4.75,4.92,1.55
2011-04-28,15/11,2011-08-12,,1000000000.0,1000000000.0,4882000000.0,4.88,4.7501,4.72,4.78,4.96,2.99
2011-05-05,16/11,2011-07-22,,1000000000.0,1000000000.0,6231000000.0,6.23,4.7296,4.71,4.75,5.0,2.04
2011-05-12,17/11,2011-07-22,,600000000.0,600000000.0,4709000000.0,7.85,4.7441,4.73,4.76,5.0,1.59
2011-05-12,17/11,2011-08-12,,600000000.0,600000000.0,4378000000.0,7.3,4.8096,4.76,4.84,5.05,3.04
2011-05-19,18/11,2011-07-22,,1000000000.0,1000000000.0,6205000000.0,6.2,4.751,4.73,4.76,5.0,0.9
2011-05-19,18/11,2011-08-12,,600000000.0,600000000.0,4514000000.0,7.52,4.7797,4.76,4.81,4.87,3.03
2011-05-26,19/11,2011-07-22,,1000000000.0,1000000000.0,5087000000.0,5.09,4.751,4.69,4.78,4.9,2.9
2011-05-26,19/11,2011-08-12,,1000000000.0,1000000000.0,5692000000.0,5.69,4.765,4.74,4.78,4.95,1.5
2011-06-02,20/11,2011-09-09,,500000000.0,500000000.0,2949000000.0,5.9,4.8011,4.72,4.82,5.0,1.89
2011-06-09,21/11,2011-07-22,,500000000.0,500000000.0,2935000000.0,5.87,4.7472,4.73,4.75,5.0,0.28
2011-06-09,21/11,2011-08-12,,500000000.0,500000000.0,3141000000.0,6.28,4.7458,4.71,4.76,5.0,1.42
2011-06-16,22/11,2011-07-22,,500000000.0,500000000.0,4104000000.0,8.21,4.706,4.7,4.71,4.85,0.4
2011-06-16,22/11,2011-08-12,,1000000000.0,1000000000.0,7359000000.0,7.36,4.7064,4.7,4.71,4.95,0.36
2011-06-23,23/11,2011-08-12,,1000000000.0,1000000000.0,5041000000.0,5.04,4.7137,4.68,4.75,4.95,3.63
2011-06-23,23/11,2011-09-09,,1000000000.0,1000000000.0,5665000000.0,5.66,4.7308,4.69,4.76,5.0,2.92
2011-06-23,23/11,2011-10-21,,500000000.0,500000000.0,3036000000.0,6.07,4.7315,4.7,4.75,5.0,1.85
2011-07-07,24/11,2011-09-09,,500000000.0,500000000.0,2043000000.0,4.09,4.7083,4.68,4.72,4.82,1.17
2011-07-14,25/11,2011-09-09,,500000000.0,500000000.0,2450000000.0,4.9,4.6829,4.66,4.71,4.78,2.71
2011-07-14,25/11,2011-10-21,,800000000.0,800000000.0,3435000000.0,4.29,4.6493,4.62,4.69,4.83,4.07
2011-07-21,26/11,2011-10-21,,1000000000.0,1000000000.0,6510000000.0,6.51,4.6352,4.63,4.64,4.81,0.48
2011-07-21,26/11,2011-11-11,,1000000000.0,1000000000.0,5704000000.0,5.7,4.6354,4.63,4.65,4.83,1.46
2011-07-28,27/11,2011-10-21,,500000000.0,500000000.0,4291000000.0,8.58,4.64,4.64,4.64,5.0,0.0
2011-08-04,28/11,2011-10-21,,500000000.0,500000000.0,2179000000.0,4.36,4.5644,4.44,4.58,4.9,1.56
2011-08-04,28/11,2011-11-11,,300000000.0,300000000.0,1595000000.0,5.32,4.5477,4.49,4.58,4.74,3.23
2011-08-11,29/11,2011-10-21,,1000000000.0,1000000000.0,4215000000.0,4.22,4.1715,4.1,4.25,4.7,7.85
2011-08-11,29/11,2011-11-11,,1000000000.0,1000000000.0,4441000000.0,4.44,3.9886,3.95,4.1,4.75,11.14
2011-08-18,30/11,2011-10-21,,1000000000.0,1000000000.0,4810000000.0,4.81,4.3347,4.25,4.44,4.8,10.53
2011-08-25,31/11,2011-10-21,,600000000.0,600000000.0,3828000000.0,6.38,4.359,4.25,4.39,4.75,3.1
2011-08-25,31/11,2011-11-11,,1000000000.0,1000000000.0,5535000000.0,5.54,4.3114,4.28,4.35,4.75,3.86
2011-09-01,32/11,2011-11-11,,1000000000.0,1000000000.0,2822000000.0,2.82,4.4924,4.3,4.52,4.75,2.76
2011-09-01,32/11,2011-12-16,,500000000.0,500000000.0,1840000000.0,3.68,4.3549,4.27,4.4,4.75,4.51
2011-09-08,33/11,2011-11-11,,1000000000.0,1000000000.0,2363000000.0,2.36,4.4722,4.42,4.55,4.75,7.78
2011-09-08,33/11,2011-12-16,,500000000.0,500000000.0,1113000000.0,2.23,4.3769,4.32,4.44,4.7,6.31
2011-09-15,34/11,2011-11-11,,1000000000.0,1000000000.0,1922000000.0,1.92,4.5494,4.36,4.7,4.85,15.06
2011-09-22,35/11,2011-12-16,,500000000.0,500000000.0,3049000000.0,6.1,4.4679,4.28,4.59,4.8,12.21
2011-09-29,36/11,2011-12-16,,500000000.0,500000000.0,2429000000.0,4.86,4.594,4.36,4.67,4.8,7.6
2011-10-06,37/11,2011-12-16,,500000000.0,500000000.0,2116000000.0,4.23,4.6459,4.63,4.66,4.8,1.41
