date,FXRUSD
2024-01-23,0.6602
2024-01-24,0.6575
2024-01-25,0.6575
2024-01-29,0.659
2024-01-30,0.6609
2024-01-31,0.6574
2024-02-01,0.6553
2024-02-02,0.6597
2024-02-05,0.6508
2024-02-06,0.6515
2024-02-07,0.6529
2024-02-08,0.6523
2024-02-09,0.6492
2024-02-12,0.6518
2024-02-13,0.6516
2024-02-14,0.6464
2024-02-15,0.6485
2024-02-16,0.6518
2024-02-19,0.6544
2024-02-20,0.6531
2024-02-21,0.6568
2024-02-22,0.6559
2024-02-23,0.6572
2024-02-26,0.6557
2024-02-27,0.6544
2024-02-28,0.6519
2024-02-29,0.6519
2024-03-01,0.651
2024-03-04,0.652
2024-03-05,0.6502
2024-03-06,0.6514
2024-03-07,0.6586
2024-03-08,0.6626
2024-03-11,0.6611
2024-03-12,0.6615
2024-03-13,0.6614
2024-03-14,0.6616
2024-03-15,0.6567
2024-03-18,0.6566
2024-03-19,0.6529
2024-03-20,0.6526
2024-03-21,0.6624
2024-03-22,0.6525
2024-03-25,0.6528
2024-03-26,0.6539
2024-03-27,0.6529
2024-03-28,0.6532
2024-04-02,0.649
2024-04-03,0.6519
2024-04-04,0.6587
2024-04-05,0.6572
2024-04-08,0.6579
2024-04-09,0.6608
2024-04-10,0.6621
2024-04-11,0.6523
2024-04-12,0.6526
2024-04-15,0.6488
2024-04-16,0.6426
2024-04-17,0.6408
2024-04-18,0.6448
2024-04-19,0.6397
2024-04-22,0.6434
2024-04-23,0.6455
2024-04-24,0.6519
2024-04-26,0.6539
2024-04-29,0.6569
2024-04-30,0.6525
2024-05-01,0.6475
2024-05-02,0.6541
2024-05-03,0.6579
2024-05-06,0.6613
2024-05-07,0.66
2024-05-08,0.6579
2024-05-09,0.6577
2024-05-10,0.661
2024-05-13,0.6596
2024-05-14,0.66
2024-05-15,0.6648
2024-05-16,0.6679
2024-05-17,0.6673
2024-05-20,0.6704
2024-05-21,0.6658
2024-05-22,0.6674
2024-05-23,0.6621
2024-05-24,0.66
2024-05-27,0.6634
2024-05-28,0.6667
2024-05-29,0.6647
2024-05-30,0.6597
2024-05-31,0.6637
2024-06-03,0.6646
2024-06-04,0.6668
2024-06-05,0.6658
2024-06-06,0.666
2024-06-07,0.6672
2024-06-11,0.6602
2024-06-12,0.6621
2024-06-13,0.6642
2024-06-14,0.6626
2024-06-17,0.6601
2024-06-18,0.6626
2024-06-19,0.667
2024-06-20,0.6669
2024-06-21,0.6665
2024-06-24,0.6641
2024-06-25,0.6664
2024-06-26,0.6686
2024-06-27,0.6666
2024-06-28,0.6624
2024-07-01,0.6668
2024-07-02,0.6646
2024-07-03,0.6673
2024-07-04,0.6717
2024-07-05,0.6734
2024-07-08,0.6744
2024-07-09,0.6744
2024-07-10,0.6744
2024-07-11,0.6761
2024-07-12,0.6772
2024-07-15,0.6775
2024-07-16,0.6738
2024-07-17,0.6736
2024-07-18,0.6739
2024-07-19,0.6701
2024-07-22,0.6663
2024-07-23,0.6633
2024-07-24,0.6595
2024-07-25,0.6546
2024-07-26,0.6555
2024-07-29,0.6552
2024-07-30,0.6556
2024-07-31,0.6491
2024-08-01,0.6534
2024-08-02,0.6515
2024-08-06,0.6511
2024-08-07,0.6551
2024-08-08,0.6552
2024-08-09,0.6592
2024-08-12,0.6582
2024-08-13,0.6594
2024-08-14,0.6634
2024-08-15,0.662
2024-08-16,0.663
2024-08-19,0.6684
2024-08-20,0.6719
2024-08-21,0.6742
2024-08-22,0.674
2024-08-23,0.672
2024-08-26,0.6776
2024-08-27,0.6787
2024-08-28,0.6789
2024-08-29,0.6807
2024-08-30,0.6806
2024-09-02,0.6766
2024-09-03,0.6741
2024-09-04,0.6704
2024-09-05,0.6723
2024-09-06,0.6724
2024-09-09,0.6668
2024-09-10,0.6668
2024-09-11,0.6659
2024-09-12,0.6693
2024-09-13,0.6722
2024-09-16,0.6727
2024-09-17,0.6748
2024-09-18,0.6761
2024-09-19,0.6801
2024-09-20,0.6818
2024-09-23,0.6828
2024-09-24,0.6839
2024-09-25,0.688
2024-09-26,0.6863
2024-09-27,0.6878
2024-09-30,0.6932
2024-10-01,0.6928
2024-10-02,0.688
2024-10-03,0.6865
2024-10-04,0.6848
2024-10-08,0.6739
2024-10-09,0.6746
2024-10-10,0.6739
2024-10-11,0.6744
2024-10-14,0.6738
2024-10-15,0.6711
2024-10-16,0.6691
2024-10-17,0.6691
2024-10-18,0.6702
2024-10-21,0.6705
2024-10-22,0.6687
2024-10-23,0.6677
2024-10-24,0.6648
2024-10-25,0.6621
2024-10-28,0.6591
2024-10-29,0.6565
2024-10-30,0.6543
2024-10-31,0.6569
2024-11-01,0.6576
2024-11-04,0.6609
2024-11-05,0.6594
2024-11-06,0.6543
2024-11-07,0.6622
2024-11-08,0.6654
2024-11-11,0.6594
2024-11-12,0.6555
2024-11-13,0.6537
2024-11-14,0.6471
2024-11-15,0.6466
2024-11-18,0.6472
2024-11-19,0.6508
2024-11-20,0.6528
2024-11-21,0.6517
2024-11-22,0.6504
2024-11-25,0.6525
2024-11-26,0.6493
2024-11-27,0.6476
2024-11-28,0.6492
2024-11-29,0.6517
2024-12-02,0.6496
2024-12-03,0.6469
2024-12-04,0.6438
2024-12-05,0.6433
2024-12-06,0.643
2024-12-09,0.6382
2024-12-10,0.6385
2024-12-11,0.6374
2024-12-12,0.6417
2024-12-13,0.6367
2024-12-16,0.6377
2024-12-17,0.6356
2024-12-18,0.6313
2024-12-19,0.6226
2024-12-20,0.6226
2024-12-23,0.6259
2024-12-24,0.624
2024-12-27,0.6211
2024-12-30,0.6241
2024-12-31,0.6217
2025-01-02,0.6217
2025-01-03,0.6216
2025-01-06,0.6223
2025-01-07,0.6259
2025-01-08,0.623
2025-01-09,0.6199
2025-01-10,0.6194
2025-01-13,0.6133
2025-01-14,0.6189
2025-01-15,0.6195
2025-01-16,0.6206
2025-01-17,0.62
2025-01-20,0.6214
2025-01-21,0.6249
2025-01-22,0.6265
2025-01-23,0.6275
2025-01-24,0.6316
2025-01-28,0.6253
2025-01-29,0.6237
2025-01-30,0.6225
2025-01-31,0.6225
2025-02-03,0.6116
2025-02-04,0.619
2025-02-05,0.6249
2025-02-06,0.6263
2025-02-07,0.6284
2025-02-10,0.6272
2025-02-11,0.6275
2025-02-12,0.629
2025-02-13,0.6296
2025-02-14,0.6321
2025-02-17,0.6369
2025-02-18,0.6353
2025-02-19,0.6364
2025-02-20,0.6363
2025-02-21,0.6397
2025-02-24,0.6381
2025-02-25,0.6351
2025-02-26,0.6328
2025-02-27,0.6288
2025-02-28,0.6214
2025-03-03,0.622
2025-03-04,0.6191
2025-03-05,0.625
2025-03-06,0.6347
2025-03-07,0.6306
2025-03-10,0.6307
2025-03-11,0.6277
2025-03-12,0.6289
2025-03-13,0.631
2025-03-14,0.6294
2025-03-17,0.6326
2025-03-18,0.6375
2025-03-19,0.6357
2025-03-20,0.6344
2025-03-21,0.6289
2025-03-24,0.6278
2025-03-25,0.6287
2025-03-26,0.6311
2025-03-27,0.6313
2025-03-28,0.6284
2025-03-31,0.628
2025-04-01,0.6269
2025-04-02,0.6299
2025-04-03,0.6266
2025-04-04,0.6234
2025-04-07,0.6017
2025-04-08,0.6069
2025-04-09,0.5975
2025-04-10,0.6199
2025-04-11,0.6197
2025-04-14,0.6303
2025-04-15,0.6352
2025-04-16,0.6353
2025-04-17,0.6341
2025-04-22,0.6437
2025-04-23,0.6398
2025-04-24,0.6347
2025-04-28,0.6404
2025-04-29,0.6413
2025-04-30,0.6416
2025-05-01,0.6394
2025-05-02,0.6411
2025-05-05,0.6479
2025-05-06,0.6453
2025-05-07,0.6484
2025-05-08,0.6445
2025-05-09,0.6407
2025-05-12,0.6439
2025-05-13,0.6409
2025-05-14,0.6472
2025-05-15,0.6426
2025-05-16,0.6436
2025-05-19,0.6402
2025-05-20,0.6416
2025-05-21,0.6452
2025-05-22,0.6448
2025-05-23,0.6437
2025-05-26,0.6527
2025-05-27,0.6481
2025-05-28,0.6436
2025-05-29,0.6421
2025-05-30,0.6436
2025-06-02,0.6458
2025-06-03,0.6464
2025-06-04,0.6458
2025-06-05,0.649
2025-06-06,0.6501
2025-06-10,0.6505
2025-06-11,0.6518
2025-06-12,0.6504
2025-06-13,0.6475
2025-06-16,0.6499
2025-06-17,0.6531
2025-06-18,0.6504
2025-06-19,0.6466
2025-06-20,0.6492
2025-06-23,0.6412
2025-06-24,0.6498
2025-06-25,0.65
2025-06-26,0.6528
2025-06-27,0.6543
2025-06-30,0.655
2025-07-01,0.6579
2025-07-02,0.6577
2025-07-03,0.6572
2025-07-04,0.6571
2025-07-07,0.651
2025-07-08,0.6539
2025-07-09,0.6534
2025-07-10,0.6549
2025-07-11,0.658
2025-07-14,0.6561
2025-07-15,0.6555
2025-07-16,0.6528
2025-07-17,0.6488
2025-07-18,0.6502
2025-07-21,0.6514
2025-07-22,0.6513
2025-07-23,0.6568
2025-07-24,0.6621
2025-07-25,0.6581
2025-07-28,0.6564
2025-07-29,0.6525
2025-07-30,0.6511
2025-07-31,0.6469
2025-08-01,0.6435
2025-08-05,0.6459
2025-08-06,0.6487
2025-08-07,0.6517
2025-08-08,0.6519
2025-08-11,0.6526
2025-08-12,0.6498
2025-08-13,0.6532
2025-08-14,0.6549
2025-08-15,0.6505
2025-08-18,0.652
2025-08-19,0.6479
2025-08-20,0.645
2025-08-21,0.6426
2025-08-22,0.6417
2025-08-25,0.6494
2025-08-26,0.6482
2025-08-27,0.6487
2025-08-28,0.651
2025-08-29,0.6538
2025-09-01,0.6544
2025-09-02,0.6538
2025-09-03,0.6514
2025-09-04,0.6525
2025-09-05,0.6537
2025-09-08,0.6566
2025-09-09,0.6614
2025-09-10,0.661
2025-09-11,0.6604
2025-09-12,0.6658
2025-09-15,0.6661
2025-09-16,0.6667
2025-09-17,0.6678
2025-09-18,0.6624
2025-09-19,0.6596
2025-09-22,0.6593
2025-09-23,0.6589
2025-09-24,0.6625
2025-09-25,0.6595
2025-09-26,0.654
2025-09-29,0.6571
2025-09-30,0.6602
2025-10-01,0.6601
2025-10-02,0.6619
2025-10-03,0.6591
2025-10-07,0.6612
2025-10-08,0.6564
2025-10-09,0.6608
2025-10-10,0.6568
2025-10-13,0.6524
2025-10-14,0.648
2025-10-15,0.6516
2025-10-16,0.6492
2025-10-17,0.6475
2025-10-20,0.6503
2025-10-21,0.6504
2025-10-22,0.6501
2025-10-23,0.6486
2025-10-24,0.6502
2025-10-27,0.6533
2025-10-28,0.6564
2025-10-29,0.6596
2025-10-30,0.6595
2025-10-31,0.6551
2025-11-03,0.6554
2025-11-04,0.6532
2025-11-05,0.6492
2025-11-06,0.6514
2025-11-07,0.6476
2025-11-10,0.6525
2025-11-11,0.6524
2025-11-12,0.6521
2025-11-13,0.6557
2025-11-14,0.6533
2025-11-17,0.6523
2025-11-18,0.6481
2025-11-19,0.6484
2025-11-20,0.6487
2025-11-21,0.6446
2025-11-24,0.6461
2025-11-25,0.6454
2025-11-26,0.6503
2025-11-27,0.6536
2025-11-28,0.6533
2025-12-01,0.6545
2025-12-02,0.655
2025-12-03,0.658
2025-12-04,0.6614
2025-12-05,0.662
2025-12-08,0.6645
2025-12-09,0.6647
2025-12-10,0.6641
2025-12-11,0.6639
2025-12-12,0.6661
2025-12-15,0.6646
2025-12-16,0.6637
2025-12-17,0.6616
2025-12-18,0.6602
2025-12-19,0.6609
2025-12-22,0.6628
2025-12-23,0.6669
2025-12-24,0.6709
2025-12-29,0.6722
2025-12-30,0.6711
2025-12-31,0.6693
2026-01-02,0.6699
2026-01-05,0.6673
2026-01-06,0.6726
2026-01-07,0.6761
2026-01-08,0.6707
2026-01-09,0.6698
2026-01-12,0.6696
2026-01-13,0.6711
2026-01-14,0.6697
2026-01-15,0.6675
2026-01-16,0.6707
2026-01-19,0.6692
2026-01-20,0.6738
2026-01-21,0.6733
2026-01-22,0.6805
2026-01-23,0.685
2026-01-27,0.6912
2026-01-28,0.6993
2026-01-29,0.7091
2026-01-30,0.7004
2026-02-02,0.6942
2026-02-03,0.701
2026-02-04,0.7024
2026-02-05,0.6972
2026-02-06,0.6944
2026-02-09,0.7025
2026-02-10,0.7075
2026-02-11,0.7112
2026-02-12,0.7116
2026-02-13,0.7086
2026-02-16,0.7087
2026-02-17,0.7069
2026-02-18,0.707
2026-02-19,0.7051
2026-02-20,0.7033
2026-02-23,0.7071
2026-02-24,0.706
2026-02-25,0.7107
2026-02-26,0.7127
2026-02-27,0.7126
2026-03-02,0.7094
2026-03-03,0.7104
2026-03-04,0.6996
2026-03-05,0.7053
2026-03-06,0.7029
2026-03-09,0.6993
2026-03-10,0.7063
2026-03-11,0.7183
2026-03-12,0.7125
2026-03-13,0.7063
2026-03-16,0.7007
2026-03-17,0.7074
2026-03-18,0.7115
2026-03-19,0.7038
2026-03-20,0.7088
2026-03-23,0.698
2026-03-24,0.6966
2026-03-25,0.6974
2026-03-26,0.6955
2026-03-27,0.6911
2026-03-30,0.6869
2026-03-31,0.6845
2026-04-01,0.6904
2026-04-02,0.6879
2026-04-07,0.6916
2026-04-08,0.7072
2026-04-09,0.7036
2026-04-10,0.7071
2026-04-13,0.704
2026-04-14,0.7083
2026-04-15,0.7138
2026-04-16,0.7189
2026-04-17,0.717
2026-04-20,0.7149
2026-04-21,0.7166
2026-04-22,0.717
2026-04-23,0.7155
2026-04-24,0.7128
2026-04-28,0.7172
2026-04-29,0.7162
2026-04-30,0.7113
2026-05-01,0.7191
2026-05-04,0.7208
2026-05-05,0.7141
2026-05-06,0.7248
2026-05-07,0.7247
2026-05-08,0.7225
2026-05-11,0.7231
2026-05-12,0.7231
2026-05-13,0.724
2026-05-14,0.7258
2026-05-15,0.716
2026-05-18,0.7132
2026-05-19,0.7132
2026-05-20,0.7103
2026-05-21,0.7125
2026-05-22,0.7139
2026-05-25,0.7166
2026-05-26,0.716
2026-05-27,0.7156
2026-05-28,0.7117
2026-05-29,0.7164
2026-06-01,0.7188
2026-06-02,0.7163
2026-06-03,0.7164
2026-06-04,0.7131
2026-06-05,0.7121
2026-06-09,0.7058
2026-06-10,0.702
2026-06-11,0.7008
2026-06-12,0.7029
2026-06-15,0.7081
2026-06-16,0.7048
2026-06-17,0.7059
2026-06-18,0.7031
2026-06-19,0.7005
2026-06-22,0.7004
2026-06-23,0.6964
2026-06-24,0.6913
2026-06-25,0.6892
2026-06-26,0.6894
2026-06-29,0.6896
2026-06-30,0.6869
2026-07-01,0.6895
2026-07-02,0.6894
2026-07-03,0.6941
2026-07-06,0.6931
2026-07-07,0.6942
2026-07-08,0.6943
2026-07-09,0.6941
2026-07-10,0.6949
2026-07-13,0.693
2026-07-14,0.6935
2026-07-15,0.6988
2026-07-16,0.6997
2026-07-17,0.698
2026-07-20,0.6991
2026-07-21,0.7009
2026-07-22,0.6997
2026-07-23,0.7013
2026-07-24,0.6975
2026-07-27,0.7003
2026-07-28,0.6967
2026-07-29,0.6956
2026-07-30,0.6951
2026-07-31,0.703
2026-08-04,0.7019
2026-08-05,0.7049
2026-08-06,0.7049
2026-08-07,0.7029
2026-08-10,0.7069
2026-08-11,0.7056
2026-08-12,0.7061
2026-08-13,0.705
2026-08-14,0.7068
2026-08-17,0.7114
2026-08-18,0.7101
2026-08-19,0.707
2026-08-20,0.7116
2026-08-21,0.7145
2026-08-24,0.7169
2026-08-25,0.715
2026-08-26,0.7182
2026-08-27,0.7183
2026-08-28,0.7196
2026-08-31,0.7166
2026-09-01,0.717
2026-09-02,0.7143
2026-09-03,0.7164
2026-09-04,0.721
2026-09-07,0.7209
2026-09-08,0.7218
