date,tender,maturity,coupon,offered,allotted,bids,coverage,wa_yield,low_yield,high_yield,highest_bid_yield,tail_bp
2020-10-09,TB1233,2025-11-21,0.25,1500000000.0,1500000000.0,9280000000.0,6.1866,0.314325,0.3125,0.3175,0.3425,0.32
2020-10-14,TB1234,2032-05-21,1.25,2500000000.0,2500000000.0,11106000000.0,4.4424,0.92409,0.92,0.925,0.9425,0.09
2020-10-16,TB1235,2024-11-21,0.25,1000000000.0,1000000000.0,7010000000.0,7.01,0.1895,0.1875,0.19,0.21,0.05
2020-10-21,TB1236,2030-12-21,1,2000000000.0,2000000000.0,12733000000.0,6.3665,0.76715625,0.765,0.7675,0.79,0.03
2020-10-23,TB1237,2026-09-21,0.5,1500000000.0,1500000000.0,6783000000.0,4.522,0.3937,0.3925,0.395,0.42,0.13
2020-10-26,TB1238,2028-11-21,2.75,1500000000.0,1500000000.0,6916000000.0,4.6106,0.62799,0.625,0.63,0.6625,0.2
2020-10-30,TB1239,2031-06-21,1.5,2000000000.0,2000000000.0,9435000000.0,4.7175,0.8498475,0.845,0.8525,0.875,0.27
2020-11-02,TB1240,2025-11-21,0.25,1500000000.0,1500000000.0,9410000000.0,6.2733,0.274511666666667,0.2725,0.275,0.2975,0.05
2020-11-06,TB1241,2030-12-21,1,2000000000.0,2000000000.0,10275000000.0,5.1375,0.74818125,0.7425,0.75,0.785,0.18
2020-11-11,TB1242,2031-11-21,1,2500000000.0,2500000000.0,10657000000.0,4.2628,1.021143,1.0175,1.0225,1.0575,0.14
2020-11-13,TB1243,2027-04-21,4.75,1000000000.0,1000000000.0,5697000000.0,5.697,0.44386,0.44,0.445,0.47,0.11
2020-11-17,TBSYN26,2041-05-21,2.75,,6000000000.0,,,1.7,,,,
2020-11-25,TB1244,2032-05-21,1.25,2000000000.0,2000000000.0,5047000000.0,2.5235,1.0446275,1.04,1.0475,1.065,0.29
2020-11-27,TB1245,2026-09-21,0.5,1500000000.0,1500000000.0,6045000000.0,4.03,0.39885,0.395,0.4025,0.43,0.37
2020-12-02,TB1246,2031-11-21,1,2000000000.0,2000000000.0,5390000000.0,2.695,1.06179375,1.06,1.065,1.09,0.32
2020-12-04,TB1247,2025-11-21,0.25,1500000000.0,1500000000.0,8945000000.0,5.9633,0.327591666666667,0.325,0.33,0.355,0.24
2020-12-07,TB1248,2030-12-21,1,2000000000.0,2000000000.0,4945000000.0,2.4725,1.06561875,1.06,1.0675,1.0925,0.19
2021-01-20,TB1249,2031-06-21,1.5,1800000000.0,1800000000.0,8755000000.0,4.8638,1.09372222222222,1.0925,1.095,1.13,0.13
2021-01-22,TB1250,2025-04-21,3.25,700000000.0,700000000.0,5170000000.0,7.3857,0.250892857142857,0.25,0.2525,0.2725,0.16
2021-01-29,TB1251,2024-11-21,0.25,2500000000.0,2500000000.0,11500000000.0,4.6,0.1793,0.1775,0.18,0.21,0.07
2021-02-03,TB1252,2030-12-21,1,1500000000.0,1500000000.0,8880000000.0,5.92,1.13,1.13,1.13,1.1675,0.0
2021-02-05,TB1253,2026-09-21,0.5,1000000000.0,1000000000.0,5700000000.0,5.7,0.543375,0.5425,0.545,0.57,0.16
2021-02-08,TB1254,2033-04-21,4.5,500000000.0,500000000.0,2435000000.0,4.87,1.3503,1.3475,1.3525,1.39,0.22
2021-02-10,TB1255,2031-11-21,1,1000000000.0,1000000000.0,5515000000.0,5.515,1.2719375,1.2675,1.275,1.3,0.31
2021-02-12,TB1256,2029-04-21,3.25,1000000000.0,1000000000.0,4775000000.0,4.775,0.92575,0.9225,0.9275,0.96,0.18
2021-02-15,TB1257,2041-05-21,2.75,400000000.0,400000000.0,1140000000.0,2.85,2.05109375,2.04,2.0575,2.105,0.64
2021-02-17,TB1258,2030-12-21,1,1500000000.0,1500000000.0,5935000000.0,3.9566,1.37133333333333,1.3675,1.375,1.4125,0.37
2021-02-19,TB1259,2025-11-21,0.25,600000000.0,600000000.0,4870000000.0,8.1166,0.453125,0.4525,0.455,0.475,0.19
2021-02-24,TB1260,2032-05-21,1.25,2000000000.0,2000000000.0,5165000000.0,2.5825,1.69005,1.6825,1.695,1.73,0.5
2021-03-05,TB1261,2031-06-21,1.5,1000000000.0,1000000000.0,3385000000.0,3.385,1.8377625,1.835,1.8425,1.89,0.47
2021-03-10,TB1262,2031-11-21,1,1000000000.0,1000000000.0,3300000000.0,3.3,1.7758875,1.7725,1.7775,1.8,0.16
2021-03-17,TB1263,2031-06-21,1.5,1000000000.0,1000000000.0,2820000000.0,2.82,1.7161,1.7125,1.7175,1.7325,0.14
2021-03-19,TB1264,2026-09-21,0.5,1000000000.0,1000000000.0,3485000000.0,3.485,0.957725,0.9525,0.9625,1.0025,0.48
2021-03-24,TB1265,2032-05-21,1.25,1200000000.0,1200000000.0,5060000000.0,4.2166,1.78338541666667,1.78,1.785,1.84,0.16
2021-03-26,TB1266,2024-11-21,0.25,800000000.0,800000000.0,3465000000.0,4.3312,0.25234375,0.25,0.2525,0.29,0.02
2021-03-31,TB1267,2031-11-21,1,2000000000.0,2000000000.0,4935000000.0,2.4675,1.83808125,1.8325,1.84,1.8875,0.19
2021-04-07,TB1268,2030-12-21,1,1200000000.0,1200000000.0,3040000000.0,2.5333,1.6635625,1.655,1.665,1.6875,0.14
2021-04-09,TB1269,2025-11-21,0.25,800000000.0,800000000.0,3340000000.0,4.175,0.561390625,0.5575,0.5625,0.585,0.11
2021-04-13,TBSYN27,2032-11-21,1.75,,14000000000.0,,,1.9,,,,
2021-04-21,TB1270,2030-05-21,2.5,1200000000.0,1200000000.0,5420000000.0,4.5166,1.52817708333333,1.5275,1.53,1.57,0.18
2021-04-23,TB1271,2025-04-21,3.25,800000000.0,800000000.0,2885000000.0,3.6062,0.46203125,0.46,0.465,0.51,0.3
2021-04-30,TB1272,2031-06-21,1.5,1000000000.0,1000000000.0,3326000000.0,3.326,1.6881875,1.685,1.69,1.7225,0.18
2021-05-05,TB1273,2031-11-21,1,1200000000.0,1200000000.0,4025000000.0,3.3541,1.74530208333333,1.7425,1.7475,1.7725,0.22
2021-05-07,TB1274,2024-11-21,0.25,800000000.0,800000000.0,3830000000.0,4.7875,0.297078125,0.295,0.3,0.315,0.29
2021-05-10,TB1275,2030-12-21,1,1000000000.0,1000000000.0,2456000000.0,2.456,1.5984125,1.595,1.6,1.62,0.16
2021-05-14,TB1276,2026-04-21,4.25,1000000000.0,1000000000.0,3955000000.0,3.955,0.714875,0.71,0.7175,0.735,0.26
2021-05-19,TB1277,2031-06-21,1.5,1200000000.0,1200000000.0,3395000000.0,2.8291,1.71561458333333,1.7125,1.7175,1.7325,0.19
2021-05-21,TB1278,2026-09-21,0.5,800000000.0,800000000.0,4155000000.0,5.1937,0.8325,0.8325,0.8325,0.85,0.0
2021-05-26,TB1279,2032-05-21,1.25,1000000000.0,1000000000.0,3660000000.0,3.66,1.6838125,1.6825,1.685,1.7,0.12
2021-05-28,TB1280,2027-04-21,4.75,1000000000.0,1000000000.0,2090000000.0,2.09,0.89475,0.89,0.8975,0.915,0.27
2021-06-04,TB1281,2025-11-21,0.25,1000000000.0,1000000000.0,3525000000.0,3.525,0.6190875,0.615,0.6225,0.6525,0.34
2021-06-09,TB1282,2031-11-21,1,1000000000.0,1000000000.0,2670000000.0,2.67,1.571275,1.5675,1.5725,1.595,0.12
2021-06-18,TB1283,2032-11-21,1.75,1000000000.0,1000000000.0,2575000000.0,2.575,1.69145,1.69,1.6925,1.705,0.1
2021-06-23,TB1284,2032-05-21,1.25,1000000000.0,1000000000.0,3830000000.0,3.83,1.6120375,1.605,1.615,1.64,0.3
2021-06-28,TB1285,2051-06-21,1.75,300000000.0,300000000.0,1057000000.0,3.5233,2.37175,2.365,2.375,2.44,0.32
2021-07-02,TB1286,2025-11-21,0.25,1000000000.0,1000000000.0,4170000000.0,4.17,0.6217125,0.62,0.625,0.655,0.33
2021-07-07,TB1287,2031-06-21,1.5,1000000000.0,1000000000.0,3670000000.0,3.67,1.33195,1.3275,1.335,1.365,0.3
2021-07-14,TB1288,2032-05-21,1.25,800000000.0,800000000.0,4257000000.0,5.3212,1.38775,1.385,1.39,1.425,0.22
2021-07-16,TB1289,2025-11-21,0.25,700000000.0,700000000.0,4602000000.0,6.5742,0.508035714285714,0.505,0.51,0.54,0.2
2021-07-21,TB1290,2030-12-21,1,800000000.0,800000000.0,4330000000.0,5.4125,1.123296875,1.12,1.125,1.16,0.17
2021-07-23,TB1291,2026-04-21,4.25,700000000.0,700000000.0,4620000000.0,6.6,0.512375,0.51,0.515,0.545,0.26
2021-07-26,TB1292,2031-11-21,1,800000000.0,800000000.0,4860000000.0,6.075,1.1879375,1.185,1.19,1.22,0.21
2021-07-30,TB1293,2027-11-21,2.75,700000000.0,700000000.0,3875000000.0,5.5357,0.731589285714286,0.73,0.7325,0.765,0.09
2021-08-04,TB1294,2032-11-21,1.75,800000000.0,800000000.0,4015000000.0,5.0187,1.217453125,1.215,1.22,1.245,0.25
2021-08-06,TB1295,2025-11-21,0.25,700000000.0,700000000.0,4180000000.0,5.9714,0.496517857142857,0.4925,0.4975,0.525,0.1
2021-08-11,TB1296,2039-06-21,3.25,300000000.0,300000000.0,931000000.0,3.1033,1.77233333333333,1.7675,1.775,1.8075,0.27
2021-08-13,TB1297,2027-04-21,4.75,1200000000.0,1200000000.0,4715000000.0,3.9291,0.703822916666667,0.6975,0.705,0.74,0.12
2021-08-18,TB1298,2031-06-21,1.5,800000000.0,800000000.0,2875000000.0,3.5937,1.08946875,1.0875,1.09,1.135,0.05
2021-08-20,TB1299,2025-04-21,3.25,700000000.0,700000000.0,5655000000.0,8.0785,0.269571428571429,0.2675,0.27,0.2975,0.04
2021-08-25,TB1300,2032-05-21,1.25,1000000000.0,1000000000.0,5235000000.0,5.235,1.204075,1.2025,1.205,1.25,0.09
2021-08-27,TB1301,2024-11-21,0.25,1000000000.0,1000000000.0,4785000000.0,4.785,0.259875,0.2575,0.2625,0.31,0.26
2021-09-01,TB1302,2031-11-21,1,1000000000.0,1000000000.0,5070000000.0,5.07,1.231875,1.23,1.2325,1.2725,0.06
2021-09-03,TB1303,2027-11-21,2.75,1000000000.0,1000000000.0,5675000000.0,5.675,0.7874625,0.785,0.7875,0.84,0.0
2021-09-06,TB1304,2032-11-21,1.75,1000000000.0,1000000000.0,3520000000.0,3.52,1.3219625,1.32,1.3225,1.3325,0.05
2021-09-08,TB1305,2026-09-21,0.5,1000000000.0,1000000000.0,6083000000.0,6.083,0.681,0.6775,0.6825,0.725,0.15
2021-09-17,TB1306,2033-04-21,4.5,1500000000.0,1500000000.0,5814000000.0,3.876,1.33939166666667,1.3375,1.3425,1.385,0.31
2021-09-22,TB1307,2026-04-21,4.25,1000000000.0,1000000000.0,6151000000.0,6.151,0.525,0.525,0.525,0.575,0.0
2021-09-24,TB1308,2031-06-21,1.5,1000000000.0,1000000000.0,4355000000.0,4.355,1.3348375,1.33,1.3375,1.395,0.27
2021-09-29,TB1309,2031-11-21,1,1000000000.0,1000000000.0,5340000000.0,5.34,1.495625,1.4925,1.4975,1.5425,0.19
2021-10-01,TB1310,2028-11-21,2.75,1000000000.0,1000000000.0,5298000000.0,5.298,1.142525,1.14,1.1475,1.1875,0.5
2021-10-06,TB1311,2032-11-21,1.75,1000000000.0,1000000000.0,5885000000.0,5.885,1.613675,1.61,1.615,1.655,0.13
2021-10-08,TB1312,2027-04-21,4.75,1000000000.0,1000000000.0,5795000000.0,5.795,0.99195,0.99,0.995,1.06,0.3
2021-10-13,TB1313,2032-05-21,1.25,1000000000.0,1000000000.0,5900000000.0,5.9,1.730525,1.7275,1.7325,1.775,0.2
2021-10-15,TB1314,2026-04-21,4.25,1000000000.0,1000000000.0,7520000000.0,7.52,0.8669125,0.865,0.8675,0.905,0.06
2021-10-20,TB1315,2033-04-21,4.5,1500000000.0,1500000000.0,4540000000.0,3.0266,1.8291,1.825,1.83,1.8975,0.09
2021-10-25,TB1316,2024-11-21,0.25,1000000000.0,1000000000.0,6615000000.0,6.615,0.7229375,0.72,0.725,0.7625,0.21
2021-10-29,TB1317,2032-11-21,1.75,1000000000.0,1000000000.0,4095000000.0,4.095,1.930225,1.92,1.94,2.0775,0.98
2021-11-03,TB1318,2031-11-21,1,1000000000.0,1000000000.0,3275000000.0,3.275,1.83905,1.835,1.8425,1.915,0.34
2021-11-05,TB1319,2025-04-21,3.25,1000000000.0,1000000000.0,3250000000.0,3.25,1.046775,1.0425,1.05,1.13,0.32
2021-11-10,TB1320,2031-06-21,1.5,1000000000.0,1000000000.0,2595000000.0,2.595,1.7001,1.6975,1.7025,1.7375,0.24
2021-11-12,TB1321,2025-11-21,0.25,1000000000.0,1000000000.0,6490000000.0,6.49,1.3045375,1.3025,1.3075,1.365,0.3
2021-11-17,TB1322,2032-05-21,1.25,1500000000.0,1500000000.0,3755000000.0,2.5033,1.90675833333333,1.905,1.91,1.94,0.32
2021-11-19,TB1323,2024-11-21,0.25,1000000000.0,1000000000.0,4740000000.0,4.74,0.95875,0.9575,0.96,1.01,0.12
2021-11-22,TB1324,2051-06-21,1.75,300000000.0,300000000.0,582000000.0,1.94,2.4794,2.4725,2.4825,2.5125,0.31
2021-11-24,TB1325,2032-11-21,1.75,1000000000.0,1000000000.0,3390000000.0,3.39,1.9690125,1.9675,1.97,2.0225,0.1
2021-11-26,TB1326,2025-11-21,0.25,1500000000.0,1500000000.0,3685000000.0,2.4566,1.30874166666667,1.3025,1.315,1.3825,0.63
2021-12-01,TB1327,2033-04-21,4.5,1000000000.0,1000000000.0,2755000000.0,2.755,1.74805,1.745,1.75,1.785,0.19
2021-12-03,TB1328,2024-04-21,2.75,1500000000.0,1500000000.0,3885000000.0,2.59,0.671808333333333,0.665,0.68,0.79,0.82
2021-12-06,TB1329,2024-11-21,0.25,1500000000.0,1500000000.0,5045000000.0,3.3633,0.8779,0.875,0.8825,0.99,0.46
2021-12-08,TB1330,2031-11-21,1,1000000000.0,1000000000.0,4483000000.0,4.483,1.6799625,1.6775,1.68,1.7875,0.0
2022-01-12,TB1331,2032-11-21,1.75,1000000000.0,1000000000.0,3655000000.0,3.655,1.8898125,1.8875,1.8925,1.94,0.27
2022-01-14,TB1332,2025-11-21,0.25,1000000000.0,1000000000.0,5280000000.0,5.28,1.3249875,1.3225,1.3275,1.3725,0.25
2022-01-19,TB1333,2035-06-21,2.75,500000000.0,500000000.0,1124000000.0,2.248,2.152605,2.15,2.155,2.17,0.24
2022-01-21,TB1334,2025-04-21,3.25,1500000000.0,1500000000.0,4415000000.0,2.9433,1.32983333333333,1.3275,1.33,1.3575,0.02
2022-01-24,TB1335,2026-09-21,0.5,1000000000.0,1000000000.0,4090000000.0,4.09,1.571975,1.5675,1.575,1.605,0.3
2022-01-28,TB1336,2032-05-21,1.25,1000000000.0,1000000000.0,2145000000.0,2.145,1.9536,1.95,1.9575,1.9775,0.39
2022-02-02,TB1337,2031-11-21,1,1000000000.0,1000000000.0,3225000000.0,3.225,1.926725,1.925,1.9275,1.98,0.08
2022-02-04,TB1338,2025-11-21,0.25,1000000000.0,1000000000.0,4340000000.0,4.34,1.50555,1.505,1.5075,1.565,0.2
2022-02-07,TB1339,2041-05-21,2.75,500000000.0,500000000.0,1072000000.0,2.144,2.48643,2.4825,2.49,2.5425,0.36
2022-02-09,TB1340,2032-11-21,1.75,1000000000.0,1000000000.0,3225000000.0,3.225,2.1434875,2.14,2.145,2.2,0.15
2022-02-11,TB1341,2024-11-21,0.25,1000000000.0,1000000000.0,4413000000.0,4.413,1.4898375,1.4875,1.4925,1.55,0.27
2022-02-14,TB1342,2028-11-21,2.75,500000000.0,500000000.0,1555000000.0,3.11,1.9903,1.9875,1.9925,2.0075,0.22
2022-02-16,TB1343,2033-04-21,4.5,1000000000.0,1000000000.0,3109000000.0,3.109,2.25921,2.255,2.26,2.305,0.08
2022-02-18,TB1344,2025-04-21,3.25,1000000000.0,1000000000.0,5505000000.0,5.505,1.5842625,1.5825,1.585,1.65,0.07
2022-02-21,TB1345,2035-06-21,2.75,500000000.0,500000000.0,1580000000.0,3.16,2.3456,2.3425,2.3475,2.38,0.19
2022-02-23,TB1346,2032-05-21,1.25,1000000000.0,1000000000.0,3365000000.0,3.365,2.2870125,2.28,2.29,2.35,0.3
2022-02-25,TB1347,2029-11-21,2.75,500000000.0,500000000.0,1885000000.0,3.77,2.16475,2.1625,2.165,2.19,0.02
2022-02-28,TB1348,2025-11-21,0.25,1000000000.0,1000000000.0,2605000000.0,2.605,1.715425,1.7125,1.7175,1.7375,0.21
2022-03-02,TB1349,2051-06-21,1.75,300000000.0,300000000.0,845000000.0,2.8166,2.629375,2.62,2.6325,2.6875,0.31
2022-03-04,TB1350,2031-06-21,1.5,1000000000.0,1000000000.0,3165000000.0,3.165,2.159675,2.1575,2.1625,2.2275,0.28
2022-03-07,TB1351,2024-11-21,0.25,1000000000.0,1000000000.0,4837000000.0,4.837,1.41475,1.41,1.4175,1.465,0.28
2022-03-09,TB1352,2032-11-21,1.75,1000000000.0,1000000000.0,2145000000.0,2.145,2.3369875,2.3325,2.34,2.3725,0.3
2022-03-16,TB1353,2032-05-21,1.25,1000000000.0,1000000000.0,3355000000.0,3.355,2.4911375,2.4875,2.4925,2.545,0.14
2022-03-18,TB1354,2026-04-21,4.25,1000000000.0,1000000000.0,2600000000.0,2.6,2.0958875,2.0925,2.1,2.12,0.41
2022-03-21,TB1355,2039-06-21,3.25,400000000.0,400000000.0,905000000.0,2.2625,2.85659375,2.8525,2.8575,2.905,0.09
2022-03-23,TB1356,2031-11-21,1,1000000000.0,1000000000.0,2670000000.0,2.67,2.75425,2.7525,2.7575,2.7775,0.32
2022-03-25,TB1357,2024-11-21,0.25,1000000000.0,1000000000.0,3990000000.0,3.99,2.0318,2.03,2.0325,2.06,0.07
2022-03-30,TB1358,2024-04-21,2.75,1500000000.0,1500000000.0,3557000000.0,2.3713,1.92146666666667,1.9025,1.93,1.9725,0.85
2022-04-01,TB1359,2051-06-21,1.75,300000000.0,300000000.0,604000000.0,2.0133,3.211875,3.205,3.2175,3.245,0.56
2022-04-06,TB1360,2030-05-21,2.5,500000000.0,500000000.0,1510000000.0,3.02,2.913625,2.91,2.915,2.935,0.14
2022-04-12,TBSYN28,2033-11-21,3,,15000000000.0,,,3.14,,,,
2022-04-29,TB1361,2026-09-21,0.5,1000000000.0,1000000000.0,4635000000.0,4.635,2.904,2.9025,2.91,2.975,0.6
2022-05-06,TB1362,2027-11-21,2.75,1000000000.0,1000000000.0,2525000000.0,2.525,3.2963125,3.2875,3.3,3.33,0.37
2022-05-11,TB1363,2051-06-21,1.75,400000000.0,400000000.0,831000000.0,2.0775,3.832625,3.825,3.835,3.885,0.24
2022-05-13,TB1364,2032-05-21,1.25,1000000000.0,1000000000.0,2320000000.0,2.32,3.3587625,3.3575,3.36,3.38,0.12
2022-05-18,TB1365,2032-11-21,1.75,800000000.0,800000000.0,2215000000.0,2.7687,3.494171875,3.4925,3.4975,3.5225,0.33
2022-05-20,TB1366,2027-04-21,4.75,700000000.0,700000000.0,2304000000.0,3.2914,2.975775,2.97,2.9775,3.0025,0.17
2022-05-25,TB1367,2051-06-21,1.75,300000000.0,300000000.0,830000000.0,2.7666,3.58566666666667,3.58,3.59,3.615,0.43
2022-05-27,TB1368,2031-06-21,1.5,800000000.0,800000000.0,2740000000.0,3.425,3.224390625,3.2225,3.2275,3.28,0.31
2022-06-01,TB1369,2025-04-21,3.25,1000000000.0,1000000000.0,3215000000.0,3.215,2.898775,2.89,2.905,2.97,0.62
2022-06-06,TB1370,2051-06-21,1.75,300000000.0,300000000.0,767000000.0,2.5566,3.79945833333333,3.79,3.8025,3.845,0.3
2022-06-08,TB1371,2026-09-21,0.5,800000000.0,800000000.0,2625000000.0,3.2812,3.2490625,3.245,3.255,3.2775,0.59
2022-06-17,TB1372,2032-05-21,1.25,1000000000.0,1000000000.0,2767000000.0,2.767,4.115,4.115,4.115,4.185,0.0
2022-06-22,TB1373,2025-04-21,3.25,1000000000.0,1000000000.0,3165000000.0,3.165,3.4785,3.475,3.48,3.52,0.15
2022-06-27,TB1374,2051-06-21,1.75,600000000.0,600000000.0,932000000.0,1.5533,3.83497916666667,3.825,3.845,3.9275,1.0
2022-07-06,TB1375,2033-04-21,4.5,800000000.0,800000000.0,1905000000.0,2.3812,3.443328125,3.44,3.445,3.4725,0.17
2022-07-08,TB1376,2024-11-21,0.25,700000000.0,700000000.0,3022000000.0,4.3171,2.80080357142857,2.8,2.805,2.8375,0.42
2022-07-13,TB1377,2032-11-21,1.75,800000000.0,800000000.0,2020000000.0,2.525,3.41504375,3.41,3.4175,3.45,0.25
2022-07-15,TB1378,2027-04-21,4.75,700000000.0,700000000.0,2795000000.0,3.9928,3.14535714285714,3.1425,3.1525,3.19,0.71
2022-07-20,TB1379,2032-05-21,1.25,800000000.0,800000000.0,2402000000.0,3.0025,3.54251875,3.5375,3.545,3.58,0.25
2022-07-22,TB1380,2026-09-21,0.5,700000000.0,700000000.0,2382000000.0,3.4028,3.21195357142857,3.205,3.215,3.24,0.3
2022-07-25,TB1381,2047-03-21,3,300000000.0,300000000.0,738000000.0,2.46,3.62179166666667,3.6175,3.625,3.6625,0.32
2022-07-29,TB1382,2033-11-21,3,1000000000.0,1000000000.0,2245000000.0,2.245,3.0913,3.0875,3.095,3.12,0.37
2022-08-03,TB1383,2032-11-21,1.75,800000000.0,800000000.0,1950000000.0,2.4375,3.0895,3.0875,3.09,3.12,0.05
2022-08-05,TB1384,2027-04-21,4.75,700000000.0,700000000.0,2198000000.0,3.14,2.852675,2.85,2.855,2.885,0.23
2022-08-08,TB1385,2037-04-21,3.75,300000000.0,300000000.0,665000000.0,2.2166,3.397375,3.3925,3.4,3.4225,0.26
2022-08-10,TB1386,2031-11-21,1,800000000.0,800000000.0,1825000000.0,2.2812,3.180125,3.175,3.1825,3.22,0.24
2022-08-12,TB1387,2026-09-21,0.5,700000000.0,700000000.0,1865000000.0,2.6642,3.17222857142857,3.17,3.175,3.2025,0.28
2022-08-17,TB1388,2032-05-21,1.25,800000000.0,800000000.0,2120000000.0,2.65,3.269078125,3.265,3.2725,3.3,0.34
2022-08-19,TB1389,2027-11-21,2.75,700000000.0,700000000.0,2390000000.0,3.4142,3.13175,3.13,3.14,3.17,0.83
2022-08-22,TB1390,2051-06-21,1.75,300000000.0,300000000.0,709000000.0,2.3633,3.875875,3.87,3.88,3.905,0.41
2022-08-24,TB1391,2033-11-21,3,800000000.0,800000000.0,2197000000.0,2.7462,3.684328125,3.68,3.6875,3.72,0.32
2022-08-26,TB1392,2029-04-21,3.25,700000000.0,700000000.0,2050000000.0,2.9285,3.44916071428571,3.4425,3.455,3.495,0.58
2022-08-31,TB1393,2032-11-21,1.75,1000000000.0,1000000000.0,2710000000.0,2.71,3.6085625,3.6025,3.6125,3.63,0.39
2022-09-02,TB1394,2025-11-21,0.25,500000000.0,500000000.0,1850000000.0,3.7,3.32105,3.315,3.3225,3.3475,0.14
2022-09-05,TB1395,2051-06-21,1.75,300000000.0,300000000.0,760000000.0,2.5333,3.89733333333333,3.8925,3.9,3.93,0.27
2022-09-07,TB1396,2033-04-21,4.5,800000000.0,800000000.0,3290000000.0,4.1125,3.73984375,3.735,3.7425,3.795,0.27
2022-09-16,TB1397,2032-05-21,1.25,800000000.0,800000000.0,1986000000.0,2.4825,3.679021875,3.675,3.6825,3.6925,0.35
2022-09-19,TB1398,2026-09-21,0.5,700000000.0,700000000.0,2247000000.0,3.21,3.4555,3.45,3.46,3.505,0.45
2022-09-21,TB1399,2033-04-21,4.5,800000000.0,800000000.0,1965000000.0,2.4562,3.72704375,3.7225,3.73,3.755,0.3
2022-09-28,TB1400,2033-11-21,3,800000000.0,800000000.0,2245000000.0,2.8062,4.122015625,4.1175,4.125,4.145,0.3
2022-09-30,TB1401,2028-11-21,2.75,700000000.0,700000000.0,1920000000.0,2.7428,3.78930357142857,3.785,3.7925,3.805,0.32
2022-10-05,TB1402,2032-05-21,1.25,800000000.0,800000000.0,2255000000.0,2.8187,3.682875,3.675,3.685,3.7125,0.21
2022-10-07,TB1403,2025-11-21,0.25,700000000.0,700000000.0,2125000000.0,3.0357,3.43033928571429,3.4275,3.4325,3.4475,0.22
2022-10-12,TB1404,2032-11-21,1.75,800000000.0,800000000.0,2555000000.0,3.1937,4.00290625,4.0,4.005,4.04,0.21
2022-10-14,TB1405,2027-04-21,4.75,700000000.0,700000000.0,2275000000.0,3.25,3.67467857142857,3.6675,3.68,3.715,0.53
2022-10-19,TB1406,2029-04-21,3.25,800000000.0,800000000.0,2245000000.0,2.8062,3.74259375,3.7375,3.745,3.7725,0.24
2022-10-21,TB1407,2025-04-21,3.25,700000000.0,700000000.0,2695000000.0,3.85,3.60696428571429,3.6025,3.61,3.645,0.3
2022-10-24,TB1408,2051-06-21,1.75,300000000.0,300000000.0,461000000.0,1.5366,4.55758333333333,4.545,4.57,4.585,1.24
2022-10-28,TB1409,2032-11-21,1.75,800000000.0,800000000.0,1905000000.0,2.3812,3.751953125,3.7475,3.7575,3.77,0.55
2022-11-02,TB1410,2028-11-21,2.75,800000000.0,800000000.0,2505000000.0,3.1312,3.49321875,3.485,3.5,3.52,0.68
2022-11-08,TBSYN29,2034-05-21,3.75,,14000000000.0,,,4.145,,,,
2022-11-16,TB1411,2033-11-21,3,900000000.0,900000000.0,1910000000.0,2.1222,3.73265277777778,3.7275,3.735,3.7575,0.23
2022-11-18,TB1412,2029-11-21,2.75,700000000.0,700000000.0,3018000000.0,4.3114,3.53185,3.525,3.535,3.56,0.32
2022-11-23,TB1413,2032-05-21,1.25,900000000.0,900000000.0,2655000000.0,2.95,3.52525555555556,3.5225,3.53,3.5425,0.47
2022-11-25,TB1414,2025-04-21,3.25,700000000.0,700000000.0,3317000000.0,4.7385,3.17492857142857,3.17,3.1775,3.2075,0.26
2022-11-28,TB1415,2047-03-21,3,300000000.0,300000000.0,899000000.0,2.9966,4.00184166666667,3.995,4.0075,4.0625,0.57
2022-11-30,TB1416,2033-04-21,4.5,700000000.0,700000000.0,2350000000.0,3.3571,3.62132142857143,3.62,3.6225,3.665,0.12
2022-12-02,TB1417,2026-09-21,0.5,600000000.0,600000000.0,2720000000.0,4.5333,3.06125,3.0575,3.065,3.11,0.38
2022-12-07,TB1418,2033-11-21,3,900000000.0,900000000.0,2500000000.0,2.7777,3.39027777777778,3.3875,3.3925,3.4125,0.22
2022-12-09,TB1419,2025-11-21,0.25,700000000.0,700000000.0,3481000000.0,4.9728,3.045,3.045,3.045,3.085,0.0
2023-01-30,TB1420,2041-05-21,2.75,300000000.0,300000000.0,885000000.0,2.95,3.9341,3.9275,3.9375,4.0075,0.34
2023-02-01,TB1421,2034-05-21,3.75,700000000.0,700000000.0,3582000000.0,5.1171,3.59107142857143,3.59,3.5925,3.645,0.14
2023-02-03,TB1422,2029-04-21,3.25,500000000.0,500000000.0,1890000000.0,3.78,3.1922,3.185,3.1975,3.23,0.53
2023-02-08,TB1423,2033-11-21,3,1000000000.0,1000000000.0,3525000000.0,3.525,3.6853875,3.68,3.6875,3.76,0.21
2023-02-10,TB1424,2028-05-21,2.25,500000000.0,500000000.0,2850000000.0,5.7,3.518825,3.5125,3.525,3.585,0.62
2023-02-13,TB1425,2051-06-21,1.75,300000000.0,300000000.0,908000000.0,3.0266,4.178625,4.175,4.18,4.24,0.14
2023-02-15,TB1426,2033-04-21,4.5,700000000.0,700000000.0,3135000000.0,4.4785,3.81058928571429,3.8075,3.8125,3.875,0.19
2023-02-17,TB1427,2026-04-21,4.25,500000000.0,500000000.0,2110000000.0,4.22,3.454975,3.4525,3.46,3.4825,0.5
