date,H0,H5,H7
2002-04-22,1.363041,1.446045,1.4048
2002-04-23,1.355411,1.450819,1.4043
2002-04-24,1.3152,1.44459,1.4019
2002-04-25,1.343744,1.430759,1.4013
2002-04-26,1.351502,1.436781,1.4035
2002-04-29,1.357704,1.434328,1.4103
2002-04-30,1.418686,1.447129,1.4128
2002-05-02,1.425034,1.327157,1.413
2002-05-03,1.189859,1.209599,1.4108
2002-05-06,1.129247,1.147109,1.406
2002-05-07,1.181153,1.160921,1.4024
2002-05-08,1.125056,1.146391,1.3964
2002-05-10,1.136079,1.152095,1.3841
2002-05-13,1.07372,1.147933,1.3802
2002-05-14,1.025287,1.153508,1.3749
2002-05-15,1.103838,1.1543,1.3719
2002-05-16,1.103507,1.154592,1.369
2002-05-17,0.913837,1.163649,1.3467
2002-05-21,1.055071,1.141117,1.3375
2002-05-22,1.027326,1.127362,1.334
2002-05-23,1.046673,1.110458,1.3309
2002-05-24,1.017287,1.145557,1.3136
2002-05-27,1.044184,1.178326,1.3066
2002-05-28,1.038517,1.204263,1.3037
2002-05-29,0.945993,1.166752,1.2998
2002-05-30,0.961679,1.154111,1.2961
2002-05-31,0.974746,1.124678,1.283
2002-06-03,1.004294,1.132519,1.2698
2002-06-04,1.011984,1.133333,1.263
2002-06-05,1.012324,1.146404,1.256
2002-06-06,1.042864,1.171108,1.2503
2002-06-07,1.045157,1.165147,1.2403
2002-06-10,1.032835,1.17969,1.2298
2002-06-11,1.077848,1.157157,1.2255
2002-06-12,1.118397,1.161613,1.222
2002-06-13,1.025596,1.160284,1.2176
2002-06-14,1.018903,1.151533,1.2087
2002-06-17,1.058343,1.163452,1.2034
2002-06-18,1.282298,1.157357,1.2014
2002-06-19,1.013498,1.167819,1.1959
2002-06-20,0.972864,1.149295,1.1896
2002-06-21,0.989513,1.138625,1.1793
2002-06-24,0.966463,1.139308,1.1651
2002-06-25,0.962752,1.127757,1.1601
2002-06-26,0.973453,1.120836,1.155
2002-06-27,1.00369,1.130536,1.1517
2002-06-28,0.937309,1.138108,1.1417
2002-07-01,0.976552,1.1445,1.1399
2002-07-02,1.000419,1.131876,1.1362
2002-07-03,0.92825,1.08793,1.1312
2002-07-04,0.894893,1.111,1.1257
2002-07-05,0.914791,1.087792,1.1119
2002-07-08,0.946555,1.096646,1.1071
2002-07-09,0.946662,1.089063,1.1009
2002-07-10,0.93139,1.091001,1.095
2002-07-11,0.942466,1.073857,1.0896
2002-07-12,0.955038,1.060978,1.0882
2002-07-15,0.995053,1.076609,1.0845
2002-07-16,1.05243,1.072543,1.0813
2002-07-17,1.019258,1.050192,1.0777
2002-07-18,0.979729,1.054802,1.0732
2002-07-19,0.69338,1.017638,1.0506
2002-07-22,0.99683,0.966038,1.0466
2002-07-23,1.071384,0.972524,1.0435
2002-07-24,1.046612,0.913653,1.0405
2002-07-25,1.004651,0.925574,1.0368
2002-07-26,1.032079,0.853517,1.0262
2002-07-29,0.712598,0.748596,1.0191
2002-07-30,0.623503,0.739908,1.0148
2002-07-31,0.703175,0.704178,0.9992
2002-08-02,0.542149,0.653675,0.9801
2002-08-05,0.619729,0.643313,0.9693
2002-08-06,0.61073,0.648286,0.9636
2002-08-07,0.579767,0.668629,0.9571
2002-08-08,0.654279,0.696168,0.9538
2002-08-09,0.572299,0.706431,0.938
2002-08-12,0.587987,0.70631,0.9277
2002-08-13,0.667872,0.708791,0.9232
2002-08-14,0.572735,0.688241,0.9183
2002-08-15,0.537547,0.6902,0.9121
2002-08-16,0.413324,0.674499,0.8942
2002-08-19,0.422745,0.670284,0.8892
2002-08-20,0.715943,0.667642,0.8862
2002-08-21,0.694018,0.682801,0.8823
2002-08-22,0.564382,0.674785,0.8772
2002-08-23,0.439307,0.675882,0.8615
2002-08-26,0.421653,0.653781,0.8515
2002-08-27,0.418113,0.654041,0.8447
2002-08-28,0.456153,0.631812,0.8384
2002-08-29,0.559435,0.618786,0.8327
2002-08-30,0.603556,0.620826,0.8205
2002-09-02,0.61541,0.621491,0.8183
2002-09-03,0.624202,0.626333,0.8141
2002-09-04,0.615582,0.602878,0.8098
2002-09-05,0.458226,0.595833,0.8038
2002-09-06,0.447279,0.592933,0.7899
2002-09-09,0.767505,0.605923,0.7812
2002-09-10,0.72948,0.627979,0.7779
2002-09-11,0.799751,0.632019,0.7749
2002-09-12,0.537057,0.617952,0.7686
2002-09-13,0.533799,0.593834,0.7584
2002-09-16,0.694185,0.605663,0.7491
2002-09-17,0.439552,0.619823,0.7424
2002-09-18,0.589063,0.602125,0.7348
2002-09-19,0.589434,0.608619,0.7302
2002-09-20,0.619206,0.61176,0.7241
2002-09-23,0.57578,0.614438,0.7138
2002-09-24,0.484803,0.624017,0.7086
2002-09-25,0.627515,0.610148,0.7049
2002-09-26,0.524067,0.622516,0.7
2002-09-27,0.598836,0.630078,0.6936
2002-09-30,0.50856,0.606619,0.6836
2002-10-01,0.522026,0.596906,0.6786
2002-10-02,0.644149,0.614039,0.6747
2002-10-03,0.631382,0.598959,0.6715
2002-10-04,0.641819,0.608455,0.6682
2002-10-07,0.6153,0.606047,0.6595
2002-10-08,0.550598,0.616655,0.6552
2002-10-09,0.547676,0.640502,0.6509
2002-10-10,0.604736,0.620962,0.6473
2002-10-11,0.638258,0.65043,0.6439
2002-10-14,0.568844,0.649685,0.6329
2002-10-15,0.578812,0.664925,0.6284
2002-10-16,0.5313,0.656494,0.6227
2002-10-17,0.401344,0.66137,0.616
2002-10-18,0.393955,0.643295,0.605
2002-10-21,0.543003,0.647414,0.6015
2002-10-22,0.503212,0.646253,0.5961
2002-10-23,0.547906,0.642269,0.5904
2002-10-24,0.525221,0.623409,0.5847
2002-10-25,0.522657,0.633697,0.5783
2002-10-28,0.517153,0.611335,0.5628
2002-10-29,0.574264,0.605571,0.5613
2002-10-30,0.518571,0.599481,0.5601
2002-10-31,0.517184,0.602483,0.5565
2002-11-01,0.536713,0.605588,0.5559
2002-11-04,0.531886,0.595019,0.556
2002-11-05,0.545407,0.604821,0.5552
2002-11-06,0.546889,0.597778,0.5545
2002-11-07,0.520205,0.521084,0.5539
2002-11-08,0.570051,0.555153,0.5534
2002-11-11,0.605151,0.55825,0.5533
2002-11-12,0.599048,0.582751,0.5534
2002-11-13,0.577677,0.585169,0.5524
2002-11-14,0.536027,0.602261,0.552
2002-11-15,0.493673,0.597329,0.5503
2002-11-18,0.54235,0.583521,0.5547
2002-11-19,0.55529,0.599943,0.5561
2002-11-20,0.570324,0.594734,0.5546
2002-11-21,0.557345,0.587394,0.5531
2002-11-22,0.539049,0.601742,0.5525
2002-11-25,0.549533,0.614606,0.5562
2002-11-26,0.54943,0.622392,0.5576
2002-11-27,0.531319,0.611264,0.5588
2002-11-28,0.52299,0.62,0.5595
2002-11-29,0.506908,0.601656,0.5563
2002-12-02,0.51843,0.599896,0.5553
2002-12-03,0.559106,0.60037,0.5545
2002-12-04,0.553787,0.584794,0.5539
2002-12-05,0.534513,0.56377,0.5547
2002-12-06,0.526087,0.578147,0.5573
2002-12-09,0.517304,0.565524,0.5545
2002-12-10,0.466475,0.548281,0.5517
2002-12-11,0.487907,0.535301,0.5482
2002-12-12,0.432534,0.525556,0.5471
2002-12-13,0.40772,0.546819,0.5429
2002-12-16,0.480927,0.554222,0.5406
2002-12-17,0.501211,0.553933,0.5412
2002-12-18,0.517393,0.547522,0.5405
2002-12-19,0.540445,0.545472,0.5399
2002-12-20,0.502272,0.542833,0.5361
2002-12-23,0.502384,0.535135,0.5352
2002-12-24,0.33622,0.516394,0.5283
2002-12-27,0.353295,0.476495,0.5202
2002-12-30,0.447494,0.479835,0.5194
2002-12-31,0.362647,0.4675,0.5145
2003-01-03,0.471146,0.51436,0.5105
2003-01-06,0.533739,0.512055,0.5064
2003-01-07,0.512049,0.503561,0.5053
2003-01-08,0.471236,0.517269,0.5044
2003-01-09,0.376482,0.516652,0.5026
2003-01-10,0.498151,0.532391,0.5014
2003-01-13,0.502883,0.533726,0.4969
2003-01-14,0.496916,0.532002,0.4961
2003-01-15,0.510592,0.528722,0.4954
2003-01-16,0.418376,0.525986,0.4941
2003-01-17,0.47715,0.503549,0.4946
2003-01-20,0.493474,0.503083,0.4979
2003-01-21,0.467838,0.502119,0.497
2003-01-22,0.460346,0.488882,0.4966
2003-01-23,0.456147,0.4871,0.4956
2003-01-24,0.478657,0.48548,0.4947
2003-01-27,0.510533,0.493913,0.494
2003-01-28,0.556114,0.504662,0.4944
2003-01-29,0.545334,0.497213,0.4941
2003-01-30,0.515058,0.498088,0.494
2003-01-31,0.486557,0.502632,0.4936
2003-02-03,0.523252,0.497303,0.4925
2003-02-04,0.536583,0.495179,0.4925
2003-02-05,0.525404,0.492291,0.4923
2003-02-06,0.517537,0.498587,0.492
2003-02-07,0.511664,0.484651,0.4923
2003-02-10,0.510612,0.496429,0.49
2003-02-11,0.492861,0.491333,0.4888
2003-02-12,0.518173,0.49955,0.4879
2003-02-13,0.517925,0.478578,0.4872
2003-02-14,0.563656,0.473667,0.4892
2003-02-17,0.55412,0.493357,0.4897
2003-02-18,0.581896,0.503079,0.4901
2003-02-19,0.562028,0.492579,0.4902
2003-02-20,0.536472,0.493042,0.4898
2003-02-21,0.532723,0.492237,0.4905
2003-02-24,0.566783,0.485446,0.4897
2003-02-25,0.563352,0.480559,0.4899
2003-02-26,0.554825,0.4785,0.4899
2003-02-27,0.540566,0.475985,0.4897
2003-02-28,0.562408,0.482395,0.4915
2003-03-03,0.574577,0.482021,0.4914
2003-03-04,0.575651,0.462118,0.4916
2003-03-05,0.514461,0.453149,0.4914
2003-03-06,0.389022,0.370583,0.4903
2003-03-07,0.156957,0.208385,0.4781
2003-03-10,0.174101,0.212499,0.4744
2003-03-11,0.159264,0.193543,0.4707
2003-03-12,0.100596,0.188047,0.4671
2003-03-13,0.056202,0.189364,0.4625
2003-03-14,0.097948,0.170942,0.4523
2003-03-17,0.0886,0.174174,0.4474
2003-03-18,0.073356,0.176252,0.4425
2003-03-19,0.092658,0.180411,0.4375
2003-03-20,0.168674,0.168888,0.4345
2003-03-21,0.083014,0.192357,0.4207
2003-03-24,0.107001,0.181504,0.4163
2003-03-25,0.083904,0.177387,0.4127
2003-03-26,0.088405,0.185989,0.4117
2003-03-27,0.15424,0.174261,0.4088
2003-03-28,0.162737,0.178581,0.402
2003-03-31,0.177559,0.176613,0.4008
2003-04-01,0.132977,0.169388,0.3978
2003-04-02,0.134647,0.161893,0.3949
2003-04-03,0.094124,0.167783,0.3916
2003-04-04,0.108119,0.17521,0.3796
2003-04-07,0.11292,0.171959,0.3735
2003-04-08,0.118672,0.178306,0.3695
2003-04-09,0.115982,0.173641,0.3666
2003-04-10,0.109801,0.165664,0.3638
2003-04-11,0.065739,0.171096,0.3496
2003-04-14,0.089963,0.178356,0.3433
2003-04-15,0.132488,0.184241,0.3391
2003-04-16,0.126412,0.181724,0.3359
2003-04-17,0.15414,0.178191,0.3195
2003-04-22,0.110111,0.176964,0.3139
2003-04-23,0.137328,0.179152,0.3104
2003-04-24,0.133899,0.171011,0.3084
2003-04-25,0.110691,0.173116,0.2963
2003-04-28,0.097797,0.174006,0.2888
2003-04-29,0.091982,0.174545,0.2812
2003-04-30,0.094747,0.169372,0.2699
2003-05-02,0.105593,0.150668,0.2616
2003-05-05,0.125598,0.158254,0.2541
2003-05-06,0.102647,0.151429,0.2494
2003-05-07,0.102982,0.155019,0.2478
2003-05-08,0.097425,0.154778,0.2461
2003-05-09,0.112802,0.156907,0.2299
2003-05-12,0.120919,0.1585,0.2224
2003-05-13,0.105713,0.159078,0.2178
2003-05-14,0.075861,0.165652,0.2162
2003-05-15,0.144158,0.160806,0.2154
2003-05-16,0.131208,0.15909,0.1973
2003-05-19,0.085875,0.156166,0.1876
2003-05-20,0.110303,0.151634,0.1828
2003-05-21,0.13922,0.1565,0.1823
2003-05-22,0.141768,0.162418,0.1819
2003-05-23,0.085651,0.159406,0.1627
2003-05-26,0.11064,0.16728,0.1532
2003-05-27,0.111955,0.162698,0.1484
2003-05-28,0.089656,0.161171,0.1471
2003-05-30,0.13474,0.162716,0.133
2003-06-02,0.16452,0.164598,0.1333
2003-06-03,0.150587,0.165672,0.1287
2003-06-04,0.123716,0.153197,0.1238
2003-06-05,0.141349,0.14281,0.1197
2003-06-06,0.139799,0.141703,0.1177
2003-06-10,0.150407,0.143236,0.1162
2003-06-11,0.134074,0.14208,0.1159
2003-06-12,0.136919,0.139834,0.1163
2003-06-13,0.120434,0.154,0.1171
2003-06-16,0.096937,0.155,0.1175
2003-06-17,0.079255,0.150614,0.1174
2003-06-18,0.065356,0.15838,0.1173
2003-06-19,0.09445,0.159725,0.1173
2003-06-20,0.095556,0.165901,0.1161
2003-06-23,0.113825,0.169287,0.1171
2003-06-24,0.105657,0.170965,0.1171
2003-06-25,0.151689,0.171622,0.1179
2003-06-26,0.143639,0.175926,0.1185
2003-06-27,0.121353,0.179048,0.1167
2003-06-30,0.14823,0.164295,0.1164
2003-07-01,0.103088,0.166875,0.1161
2003-07-02,0.094203,0.165,0.1156
2003-07-03,0.092657,0.16625,0.1156
2003-07-04,0.086257,0.169262,0.1149
2003-07-07,0.118416,0.16562,0.1149
2003-07-08,0.093056,0.161135,0.1146
2003-07-09,0.102792,0.169125,0.1145
2003-07-10,0.107083,0.160242,0.1145
2003-07-11,0.117123,0.153482,0.1162
2003-07-14,0.132878,0.16392,0.1166
2003-07-15,0.144757,0.166279,0.1168
2003-07-16,0.134946,0.163965,0.1169
2003-07-17,0.148837,0.16438,0.1172
2003-07-18,0.130598,0.1625,0.1176
2003-07-21,0.137441,0.158298,0.1159
2003-07-22,0.107112,0.161111,0.1158
2003-07-23,0.078374,0.16125,0.1152
2003-07-24,0.081364,0.17194,0.1146
2003-07-25,0.094292,0.168978,0.1141
2003-07-28,0.102426,0.164722,0.1141
2003-07-29,0.093268,0.159322,0.1141
2003-07-30,0.097313,0.159334,0.1139
2003-07-31,0.111008,0.159799,0.1142
2003-08-04,0.1143,0.16325,0.1145
2003-08-05,0.046879,0.159686,0.1136
2003-08-06,0.060348,0.160626,0.1132
2003-08-07,0.052763,0.15908,0.1126
2003-08-08,0.036318,0.154763,0.1104
2003-08-11,0.034806,0.154308,0.1095
2003-08-12,0.078192,0.139106,0.109
2003-08-13,0.107901,0.141667,0.109
2003-08-14,0.096598,0.145129,0.1092
2003-08-15,0.08264,0.152084,0.108
2003-08-18,0.088686,0.14375,0.1071
2003-08-19,0.118139,0.142457,0.1074
2003-08-20,0.121804,0.150714,0.1075
2003-08-21,0.102848,0.154445,0.1071
2003-08-22,0.091619,0.148751,0.1063
2003-08-25,0.109134,0.153634,0.107
2003-08-26,0.114332,0.151987,0.107
2003-08-27,0.134218,0.149284,0.1073
2003-08-28,0.095412,0.147229,0.1075
2003-08-29,0.053337,0.145384,0.1048
2003-09-01,0.086157,0.142736,0.1046
2003-09-02,0.112664,0.157583,0.1041
2003-09-03,0.127634,0.163833,0.1038
2003-09-04,0.100519,0.157066,0.1036
2003-09-05,0.058304,0.15725,0.1017
2003-09-08,0.047996,0.147381,0.1012
2003-09-09,0.036795,0.147888,0.0988
2003-09-10,0.131373,0.144213,0.0986
2003-09-11,0.07962,0.135255,0.098
2003-09-12,0.095941,0.13131,0.0975
2003-09-15,0.096439,0.12824,0.0967
2003-09-16,0.089809,0.135951,0.0967
2003-09-17,0.110975,0.148445,0.097
2003-09-18,0.097807,0.1325,0.0974
2003-09-19,0.0558,0.133167,0.0961
2003-09-22,0.082498,0.122949,0.0959
2003-09-23,0.135984,0.127413,0.0962
2003-09-24,0.113844,0.125634,0.0963
2003-09-25,0.088678,0.127278,0.0956
2003-09-26,0.082217,0.124567,0.0946
2003-09-29,0.107315,0.135864,0.0939
2003-09-30,0.145845,0.125374,0.0939
2003-10-01,0.095057,0.128928,0.0938
2003-10-02,0.099875,0.125143,0.0939
2003-10-03,0.085179,0.12715,0.0936
2003-10-06,0.090726,0.129044,0.0938
2003-10-07,0.068334,0.133314,0.0933
2003-10-08,0.091127,0.129084,0.0932
2003-10-09,0.081948,0.128207,0.093
2003-10-10,0.096472,0.131128,0.093
2003-10-13,0.087679,0.130909,0.0921
2003-10-14,0.07919,0.130279,0.0915
2003-10-15,0.10503,0.130278,0.0911
2003-10-16,0.108072,0.129679,0.0908
2003-10-17,0.10082,0.1355,0.0905
2003-10-20,0.090172,0.136991,0.0892
2003-10-21,0.103148,0.13225,0.0888
2003-10-22,0.072875,0.1295,0.0885
2003-10-23,0.079116,0.123843,0.0885
2003-10-24,0.086389,0.121794,0.0885
2003-10-27,0.069334,0.130114,0.0881
2003-10-28,0.078801,0.126483,0.0878
2003-10-29,0.078176,0.123717,0.0877
2003-10-30,0.111139,0.126608,0.0878
2003-10-31,0.113241,0.130071,0.0876
2003-11-03,0.118779,0.132668,0.088
2003-11-04,0.12694,0.137925,0.0881
2003-11-05,0.109571,0.143438,0.0888
2003-11-06,0.101501,0.142821,0.0892
2003-11-07,0.073114,0.147618,0.0891
2003-11-10,0.079189,0.1527,0.0907
2003-11-11,0.054263,0.147956,0.0909
2003-11-12,0.056227,0.150893,0.0907
2003-11-13,0.089185,0.146083,0.0905
2003-11-14,0.092801,0.134977,0.0905
2003-11-17,0.102708,0.13792,0.0909
2003-11-18,0.109562,0.133416,0.0911
2003-11-19,0.12404,0.131994,0.0912
2003-11-20,0.135461,0.139953,0.0913
2003-11-21,0.103569,0.139637,0.0916
2003-11-24,0.106967,0.142808,0.0918
2003-11-25,0.080924,0.144744,0.0915
2003-11-26,0.088339,0.152168,0.0912
2003-11-27,0.098484,0.147642,0.0907
2003-11-28,0.117566,0.149284,0.0928
2003-12-01,0.102953,0.154423,0.093
2003-12-02,0.099497,0.153928,0.0929
2003-12-03,0.079821,0.150765,0.0924
2003-12-04,0.072563,0.153132,0.0921
2003-12-05,0.097512,0.150482,0.0933
2003-12-08,0.069551,0.140188,0.0936
2003-12-09,0.127281,0.132079,0.0946
2003-12-10,0.10858,0.136357,0.0943
2003-12-11,0.092269,0.141787,0.0945
2003-12-12,0.102569,0.13528,0.0947
2003-12-15,0.100046,0.134284,0.0947
2003-12-16,0.069845,0.127693,0.0945
2003-12-17,0.082277,0.125956,0.0942
2003-12-18,0.074013,0.127467,0.0939
2003-12-19,0.088617,0.13,0.095
2003-12-22,0.102105,0.129386,0.0952
2003-12-23,0.126074,0.1308,0.0951
2003-12-24,0.156055,0.131147,0.0982
2003-12-29,0.113256,0.13,0.0988
2003-12-30,0.162554,0.130357,0.0995
2003-12-31,0.126631,0.127889,0.1005
2004-01-05,0.166294,0.137923,0.1017
2004-01-06,0.133263,0.136619,0.1022
2004-01-07,0.136197,0.137668,0.1029
2004-01-08,0.080288,0.136454,0.1028
2004-01-09,0.062086,0.129195,0.1017
2004-01-12,0.082214,0.129682,0.1017
2004-01-13,0.081459,0.130445,0.1016
2004-01-14,0.065766,0.129372,0.1015
2004-01-15,0.089272,0.127713,0.1013
2004-01-16,0.0841,0.129295,0.1007
2004-01-19,0.103944,0.126159,0.1007
2004-01-20,0.081914,0.128594,0.1006
2004-01-21,0.096618,0.127794,0.1006
2004-01-22,0.099243,0.126571,0.1008
2004-01-23,0.087857,0.123284,0.1007
2004-01-26,0.098203,0.121771,0.1011
2004-01-27,0.12597,0.121418,0.1017
2004-01-28,0.133698,0.125269,0.1023
2004-01-29,0.104657,0.125,0.1025
2004-01-30,0.098549,0.119652,0.102
2004-02-02,0.100158,0.123055,0.102
2004-02-03,0.107038,0.127291,0.1019
2004-02-04,0.118577,0.122482,0.1018
2004-02-05,0.135046,0.125555,0.1021
2004-02-06,0.11994,0.125584,0.1026
2004-02-09,0.113591,0.125483,0.1037
2004-02-10,0.11588,0.124125,0.1041
2004-02-11,0.14172,0.132291,0.1051
2004-02-12,0.211191,0.132492,0.1067
2004-02-13,0.248182,0.142374,0.1115
2004-02-16,0.344875,0.158889,0.1146
2004-02-17,0.393695,0.172585,0.1178
2004-02-18,0.213683,0.164259,0.1189
2004-02-19,0.215282,0.179956,0.1199
2004-02-20,0.178372,0.186071,0.1216
2004-02-23,0.186515,0.187538,0.1229
2004-02-24,0.136284,0.163381,0.1232
2004-02-25,0.130337,0.157543,0.1237
2004-02-26,0.113112,0.154477,0.1243
2004-02-27,0.100093,0.155258,0.1237
2004-03-01,0.093058,0.149433,0.1236
2004-03-02,0.087745,0.146974,0.1235
2004-03-03,0.108048,0.152528,0.1238
2004-03-04,0.116505,0.155331,0.1243
2004-03-05,0.120366,0.152326,0.125
2004-03-08,0.105513,0.156987,0.1254
2004-03-09,0.089078,0.155747,0.125
2004-03-10,0.100153,0.158593,0.1249
2004-03-11,0.11902,0.155974,0.1252
2004-03-12,0.215884,0.16083,0.1289
2004-03-15,0.183491,0.160764,0.1298
2004-03-16,0.120618,0.159588,0.1304
2004-03-17,0.112743,0.160254,0.1307
2004-03-18,0.189687,0.171225,0.132
2004-03-19,0.221581,0.166541,0.1364
2004-03-22,0.149833,0.166701,0.1369
2004-03-23,0.157766,0.15761,0.1373
2004-03-24,0.180283,0.158985,0.1377
2004-03-25,0.14429,0.15891,0.1378
2004-03-26,0.084649,0.154801,0.1351
2004-03-29,0.073106,0.162726,0.1346
2004-03-30,0.087036,0.162636,0.1338
2004-03-31,0.110365,0.155299,0.1339
2004-04-01,0.107313,0.153054,0.1336
2004-04-02,0.127326,0.170728,0.1334
2004-04-05,0.121081,0.177833,0.1329
2004-04-06,0.12351,0.174462,0.1328
2004-04-07,0.106938,0.177352,0.1325
2004-04-08,0.106218,0.185539,0.1339
2004-04-13,0.138792,0.192813,0.1351
2004-04-14,0.103958,0.194776,0.1355
2004-04-15,0.084769,0.190718,0.1355
2004-04-16,0.053025,0.19153,0.1345
2004-04-19,0.049934,0.186869,0.1339
2004-04-20,0.118533,0.181123,0.1343
2004-04-21,0.139107,0.196595,0.1347
2004-04-22,0.095364,0.191265,0.1347
2004-04-23,0.101131,0.190299,0.1351
2004-04-26,0.098361,0.197613,0.1351
2004-04-27,0.094623,0.209254,0.1348
2004-04-28,0.105523,0.19297,0.1345
2004-04-29,0.102967,0.193817,0.1345
2004-04-30,0.108065,0.186379,0.1348
2004-05-03,0.174198,0.173327,0.1359
2004-05-04,0.217276,0.169182,0.137
2004-05-05,0.138295,0.172835,0.137
2004-05-06,0.105452,0.170755,0.1367
2004-05-07,0.089681,0.174983,0.1357
2004-05-10,0.120926,0.212563,0.136
2004-05-11,0.09308,0.198167,0.1355
2004-05-12,0.074133,0.187985,0.1339
2004-05-13,0.070266,0.186187,0.1332
2004-05-14,0.088944,0.190853,0.128
2004-05-17,0.115261,0.190461,0.1225
2004-05-18,0.056555,0.183924,0.1207
2004-05-19,0.062594,0.182106,0.1184
2004-05-21,0.089402,0.179399,0.1155
2004-05-24,0.13334,0.178574,0.1147
2004-05-25,0.127049,0.175871,0.1146
2004-05-26,0.080665,0.178732,0.1143
2004-05-27,0.149923,0.179216,0.1147
2004-05-28,0.112946,0.179594,0.1151
2004-06-01,0.115373,0.185244,0.1153
2004-06-02,0.134562,0.188676,0.1158
2004-06-03,0.185994,0.197263,0.1167
2004-06-04,0.164844,0.217361,0.1182
2004-06-07,0.174011,0.23429,0.1187
2004-06-08,0.108332,0.252126,0.1188
2004-06-09,0.120691,0.285845,0.1191
2004-06-10,0.198392,0.387653,0.1202
2004-06-11,0.136413,0.383207,0.1207
2004-06-14,0.127214,0.36304,0.1177
2004-06-15,0.079851,0.346015,0.1165
2004-06-16,0.149728,0.309459,0.1169
2004-06-17,0.166221,0.378777,0.1174
2004-06-18,0.148945,0.377427,0.1177
2004-06-21,0.186408,0.375953,0.115
2004-06-22,0.213863,0.383573,0.1157
2004-06-23,0.329341,0.395097,0.1176
2004-06-24,0.246988,0.385026,0.1183
2004-06-25,0.244352,0.369777,0.1221
2004-06-28,0.222869,0.385763,0.1244
2004-06-29,0.234828,0.408626,0.1266
2004-06-30,0.360676,0.416011,0.1293
2004-07-01,0.333116,0.411888,0.1318
2004-07-02,0.316424,0.408199,0.138
2004-07-05,0.321459,0.385439,0.1402
2004-07-06,0.315509,0.384462,0.1424
2004-07-07,0.31936,0.386309,0.1447
2004-07-08,0.319704,0.385701,0.1466
2004-07-09,0.308321,0.387064,0.1517
2004-07-12,0.34258,0.404408,0.1563
2004-07-13,0.362546,0.413494,0.1588
2004-07-14,0.27789,0.423307,0.1607
2004-07-15,0.163596,0.428561,0.1615
2004-07-16,0.127541,0.432529,0.164
2004-07-19,0.113494,0.430559,0.1647
2004-07-20,0.226266,0.431492,0.1659
2004-07-21,0.210874,0.442313,0.1667
2004-07-22,0.138526,0.444629,0.1671
2004-07-23,0.219334,0.442195,0.171
2004-07-26,0.200472,0.445234,0.1722
2004-07-27,0.187606,0.449088,0.1732
2004-07-28,0.206074,0.451261,0.1743
2004-07-29,0.202788,0.449128,0.1754
2004-07-30,0.1953,0.45557,0.1783
2004-08-02,0.270734,0.457979,0.1793
2004-08-03,0.318652,0.46033,0.1808
2004-08-04,0.303732,0.463081,0.1818
2004-08-05,0.280235,0.458803,0.1833
2004-08-06,0.127918,0.42452,0.1824
2004-08-09,0.109223,0.409387,0.1846
2004-08-10,0.099882,0.421961,0.1844
2004-08-11,0.112354,0.439404,0.1846
2004-08-12,0.233134,0.450642,0.1863
2004-08-13,0.315183,0.453658,0.1917
2004-08-16,0.294104,0.450627,0.1961
2004-08-17,0.165047,0.45326,0.1967
2004-08-18,0.1439,0.448192,0.1976
2004-08-19,0.194879,0.44597,0.1976
2004-08-20,0.226702,0.453077,0.2014
2004-08-23,0.30231,0.454825,0.2062
2004-08-24,0.247877,0.495929,0.2074
2004-08-25,0.187006,0.540015,0.2081
2004-08-26,0.173946,0.543023,0.2091
2004-08-27,0.132238,0.553911,0.2073
2004-08-30,0.130119,0.5631,0.2064
2004-08-31,0.173508,0.540374,0.2101
2004-09-01,0.231154,0.544486,0.2114
2004-09-02,0.301572,0.562967,0.2132
2004-09-03,0.199504,0.573465,0.2131
2004-09-06,0.183644,0.597739,0.2143
2004-09-07,0.128305,0.588075,0.2138
2004-09-08,0.235725,0.580845,0.2152
2004-09-09,0.113101,0.586832,0.2151
2004-09-10,0.160322,0.584074,0.2136
2004-09-13,0.12184,0.584479,0.2151
2004-09-14,0.199422,0.589811,0.2159
2004-09-15,0.198724,0.597219,0.2172
2004-09-16,0.164565,0.609522,0.2173
2004-09-17,0.111655,0.576787,0.2145
2004-09-20,0.375827,0.578898,0.2184
2004-09-21,0.41665,0.569105,0.2209
2004-09-22,0.438706,0.57584,0.2233
2004-09-23,0.421809,0.569567,0.2243
2004-09-24,0.467663,0.57404,0.2319
2004-09-27,0.477271,0.593729,0.2341
2004-09-28,0.51243,0.599335,0.2373
2004-09-29,0.483556,0.611157,0.24
2004-09-30,0.53447,0.608337,0.2419
2004-10-01,0.554391,0.610254,0.2509
2004-10-04,0.633797,0.623293,0.2529
2004-10-05,0.54382,0.62595,0.2553
2004-10-06,0.57722,0.624229,0.2582
2004-10-07,0.553121,0.636527,0.2607
2004-10-08,0.335102,0.639047,0.2625
2004-10-11,0.346553,0.635446,0.2619
2004-10-12,0.527765,0.623583,0.2639
2004-10-13,0.439413,0.623706,0.2647
2004-10-14,0.374166,0.622004,0.2658
2004-10-15,0.258399,0.614375,0.2666
2004-10-18,0.31254,0.616015,0.2717
2004-10-19,0.367184,0.606547,0.2744
2004-10-20,0.501372,0.613156,0.2774
2004-10-21,0.613501,0.601937,0.2818
