issuer,kind,isin,auction,settlement,maturity,nominal,cash,cover,yield,source
ES,bill,,2024-02-06,2024-02-09,2025-02-07,4085.0,3951.17,1.63,3.342,tesoro_nid_37403
EU,bill,EU000A3K4EM7,2024-02-07,2024-02-09,2024-05-10,857.0,857.0,1.57,3.75,eu_qlik:EU000A3K4EM7:2024-02-07:auction
EU,bill,EU000A3K4ER6,2024-02-07,2024-02-09,2024-08-09,1345.0,1345.0,1.14,3.69,eu_qlik:EU000A3K4ER6:2024-02-07:auction
DE,bill,DE000BU0E055,2024-02-12,2024-02-14,2024-05-15,1745.0,1728.519,1.9,3.772,finanzagentur
DE,bill,DE000BU0E113,2024-02-12,2024-02-14,2024-11-20,1710.0,1665.15,2.2,3.463,finanzagentur
FR,bill,FR0127921320,2024-02-12,2024-02-14,2024-08-07,397.0,397.0,5.12,3.714,aft_hist_btf
FR,bill,FR0128227727,2024-02-12,2024-02-14,2024-05-08,3220.0,3220.0,2.53,3.825,aft_hist_btf
FR,bill,FR0128227776,2024-02-12,2024-02-14,2024-08-21,1897.0,1897.0,2.79,3.71,aft_hist_btf
FR,bill,FR0128227800,2024-02-12,2024-02-14,2025-01-29,1597.0,1597.0,3.2,3.408,aft_hist_btf
IT,bill,IT0005582868,2024-02-09,2024-02-14,2025-02-14,9000.0,8688.87,1.37,3.522,mef_pdf:12-Month-BOTs-Auction-Results-9-12.02.2024.pdf
IT,bill,IT0005582868,2024-02-09,2024-02-14,2025-02-14,900.0,868.887,,3.522,mef_pdf:12-Month-BOTs-Auction-Results-9-12.02.2024.pdf#supplementary
DE,bond,DE000BU25026,2024-02-13,2024-02-15,2029-04-12,3292.7,3260.761,2.3,2.3,finanzagentur
IT,bond,IT0005530032,2024-02-13,2024-02-15,2043-09-01,1500.0,1553.94,1.51,4.38,mef_pdf:BTP-20-Years-Auction-Results-13-14.02.2024.pdf
IT,bond,IT0005542797,2024-02-13,2024-02-15,2030-06-15,1500.0,1529.977,1.71,3.48,mef_pdf:BTP-7-Years-6-years-residual_maturity-Auction-Results-13-14.02.2024-2.pdf
IT,bond,IT0005561888,2024-02-13,2024-02-15,2030-11-15,2000.0,2079.764,1.55,3.53,mef_pdf:BTP-7-Years-6-years-residual_maturity-Auction-Results-13-14.02.2024-1.pdf
IT,bond,IT0005580045,2024-02-13,2024-02-15,2027-02-15,3500.0,3482.15,1.39,3.15,mef_pdf:BTP-3-Years-Auction-Results-13-14.02.2024.pdf
DE,bond,DE0001102614,2024-02-14,2024-02-16,2053-08-15,805.22,684.115,2.8,2.53,finanzagentur
DE,bond,DE000BU2D004,2024-02-14,2024-02-16,2054-08-15,852.14,846.516,3.6,2.53,finanzagentur
ES,bill,,2024-02-13,2024-02-16,2024-05-10,440.88,437.09,5.01,3.703,tesoro_nid_37652
ES,bill,,2024-02-13,2024-02-16,2024-11-08,1646.41,1605.05,2.54,3.483,tesoro_nid_37653
FR,bond,FR0000188799,2024-02-15,2024-02-19,2032-07-25,571.0,694.45,2.35,0.52,aft_hist_mlt
FR,bond,FR0013238268,2024-02-15,2024-02-19,2028-03-01,732.0,718.019,2.84,0.58,aft_hist_mlt
FR,bond,FR0013410552,2024-02-15,2024-02-19,2029-03-01,836.0,820.283,2.34,0.48,aft_hist_mlt
FR,bond,FR0014002WK3,2024-02-15,2024-02-19,2031-11-25,2294.0,1871.904,3.72,2.65,aft_hist_mlt
FR,bond,FR0014008181,2024-02-15,2024-02-19,2053-07-25,349.0,291.206,2.73,0.73,aft_hist_mlt
FR,bond,FR001400HI98,2024-02-15,2024-02-19,2029-02-25,4995.0,5025.969,2.33,2.62,aft_hist_mlt
FR,bond,FR001400NBC6,2024-02-15,2024-02-19,2027-09-24,4703.0,4675.252,2.66,2.67,aft_hist_mlt
ES,bond,,2024-02-15,2024-02-20,2027-05-31,1862.22,1845.92,1.72,2.875,tesoro_nid_37656
ES,bond,,2024-02-15,2024-02-20,2029-05-31,2185.7,2279.42,1.63,2.873,tesoro_nid_37657
ES,bond,,2024-02-15,2024-02-20,2033-07-30,1847.82,1753.97,1.86,3.139,tesoro_nid_37660
DE,bill,DE000BU0E147,2024-02-19,2024-02-21,2025-02-19,2425.0,2345.345,1.1,3.359,finanzagentur
FR,bill,FR0127921080,2024-02-19,2024-02-21,2024-06-12,609.0,609.0,4.27,3.798,aft_hist_btf
FR,bill,FR0128227735,2024-02-19,2024-02-21,2024-05-23,3561.0,3561.0,2.06,3.838,aft_hist_btf
FR,bill,FR0128227776,2024-02-19,2024-02-21,2024-08-21,2123.0,2123.0,4.45,3.746,aft_hist_btf
FR,bill,FR0128227800,2024-02-19,2024-02-21,2025-01-29,1874.0,1874.0,3.58,3.477,aft_hist_btf
DE,bond,DE000BU22049,2024-02-20,2024-02-22,2026-03-19,4138.36,4114.564,1.9,2.79,finanzagentur
ESM,bill,EU000A3JZSJ7,2024-02-20,2024-02-22,2024-08-22,1013.24,994.492,2.2,3.729,esm_bbk:EU000A3JZSJ7
DE,bond,DE000BU2Z023,2024-02-21,2024-02-23,2034-02-15,3712.0,3652.608,2.1,2.38,finanzagentur
EU,bill,EU000A3K4EM7,2024-02-21,2024-02-23,2024-05-10,931.0,931.0,1.7,3.77,eu_qlik:EU000A3K4EM7:2024-02-21:auction
EU,bill,EU000A3K4ER6,2024-02-21,2024-02-23,2024-08-09,949.0,949.0,1.66,3.72,eu_qlik:EU000A3K4ER6:2024-02-21:auction
EU,bond,EU000A3K4ES4,2024-02-20,2024-02-27,2034-12-04,7000.0,7000.0,9.5,3.03,eu_qlik:EU000A3K4ES4:2024-02-20:syndication
IT,bond,IT0004545890,2024-02-23,2024-02-27,2041-09-15,500.0,532.414,1.7,2.19,mef_pdf:BTPEi-30-Years-17-years-residual_maturity-Auction-Results-23-26.02.2024-1.pdf
IT,bond,IT0004545890,2024-02-23,2024-02-27,2041-09-15,75.0,78.998,,2.19,mef_pdf:BTPEi-30-Years-17-years-residual_maturity-Auction-Results-23-26.02.2024-1.pdf#supplementary
IT,bond,IT0005543803,2024-02-23,2024-02-27,2029-05-15,1000.0,993.374,1.56,1.73,mef_pdf:BTPEi-5-Years-Auction-Results-23-26.02.2024.pdf
IT,bond,IT0005543803,2024-02-23,2024-02-27,2029-05-15,150.0,148.365,,1.73,mef_pdf:BTPEi-5-Years-Auction-Results-23-26.02.2024.pdf#supplementary
IT,bond,IT0005584302,2024-02-23,2024-02-27,2026-01-28,4000.0,3986.8,1.37,3.41,mef_pdf:BTP-Short-Term-Auction-Results-23-26.02.2024.pdf
IT,bond,IT0005584302,2024-02-23,2024-02-27,2026-01-28,1200.0,1196.04,,3.41,mef_pdf:BTP-Short-Term-Auction-Results-23-26.02.2024.pdf#supplementary
DE,bill,DE000BU0E071,2024-02-26,2024-02-28,2024-07-17,1845.0,1818.704,1.7,3.718,finanzagentur
DE,bill,DE000BU0E139,2024-02-26,2024-02-28,2025-01-15,2295.0,2226.339,1.2,3.448,finanzagentur
FR,bill,FR0128071059,2024-02-26,2024-02-28,2024-10-02,498.0,498.0,4.16,3.691,aft_hist_btf
FR,bill,FR0128227735,2024-02-26,2024-02-28,2024-05-23,3748.0,3748.0,2.56,3.845,aft_hist_btf
FR,bill,FR0128227776,2024-02-26,2024-02-28,2024-08-21,1698.0,1698.0,2.73,3.768,aft_hist_btf
FR,bill,FR0128227818,2024-02-26,2024-02-28,2025-02-26,1997.0,1997.0,2.86,3.471,aft_hist_btf
DE,bond,DE0001030724,2024-02-27,2024-02-29,2050-08-15,894.0,464.433,2.0,2.51,finanzagentur
IT,bill,IT0005561458,2024-02-27,2024-02-29,2024-09-13,2500.0,2449.475,1.61,3.769,mef_pdf:12-Month-BOTs-6-months-residual_maturity-Auction-Results-27-28.02.2024.pdf
IT,bill,IT0005561458,2024-02-27,2024-02-29,2024-09-13,250.0,244.947,,3.769,mef_pdf:12-Month-BOTs-6-months-residual_maturity-Auction-Results-27-28.02.2024.pdf#supplementary
IT,bill,IT0005567778,2024-02-27,2024-02-29,2024-10-14,2500.0,2442.0,1.56,3.75,mef_pdf:12-Month-BOTs-7-months-residual_maturity-Auction-Results-27-28.02.2024.pdf
IT,bill,IT0005567778,2024-02-27,2024-02-29,2024-10-14,250.0,244.2,,3.75,mef_pdf:12-Month-BOTs-7-months-residual_maturity-Auction-Results-27-28.02.2024.pdf#supplementary
DE,bond,DE0001102598,2024-02-28,2024-03-01,2038-05-15,813.28,660.302,2.9,2.6,finanzagentur
DE,bond,DE0001135432,2024-02-28,2024-03-01,2042-07-04,406.65,441.703,3.0,2.65,finanzagentur
IT,bond,IT0005554982,2024-02-28,2024-03-01,2031-10-15,1500.0,1507.35,1.74,5.2,mef_pdf:CCTeu-7-Years-Auction-Results-28-29.02.2024.pdf
IT,bond,IT0005584849,2024-02-28,2024-03-01,2029-07-01,3750.0,3743.25,1.4,3.41,mef_pdf:BTP-5-Years-Auction-Results-28-29.02.2024.pdf
IT,bond,IT0005584856,2024-02-28,2024-03-01,2034-07-01,4500.0,4491.0,1.36,3.91,mef_pdf:BTP-10-Years-Auction-Results-28-29.02.2024.pdf
IT,bond,IT0005584856,2024-02-28,2024-03-01,2034-07-01,321.883,321.239,,3.91,mef_pdf:BTP-10-Years-Auction-Results-28-29.02.2024.pdf#supplementary
DE,bill,DE000BU0E097,2024-03-04,2024-03-06,2024-09-18,1905.0,1867.482,1.8,3.69,finanzagentur
EU,bond,EU000A3K4D74,2024-03-04,2024-03-06,2038-10-04,1703.0,1729.073,1.3,3.24,eu_qlik:EU000A3K4D74:2024-03-04:auction
EU,bond,EU000A3K4EN5,2024-03-04,2024-03-06,2028-12-05,2747.0,2778.645,1.19,2.86,eu_qlik:EU000A3K4EN5:2024-03-04:auction
FR,bill,FR0127921320,2024-03-04,2024-03-06,2024-08-07,505.0,505.0,2.94,3.772,aft_hist_btf
FR,bill,FR0128227743,2024-03-04,2024-03-06,2024-06-05,3781.0,3781.0,2.51,3.86,aft_hist_btf
FR,bill,FR0128227776,2024-03-04,2024-03-06,2024-08-21,2052.0,2052.0,3.07,3.792,aft_hist_btf
FR,bill,FR0128227818,2024-03-04,2024-03-06,2025-02-26,2230.0,2230.0,3.14,3.507,aft_hist_btf
DE,bond,DE000BU25026,2024-03-05,2024-03-07,2029-04-12,3315.92,3268.171,2.5,2.4,finanzagentur
DE,bond,DE000BU2D004,2024-03-05,2024-03-07,2054-08-15,4000.0,3982.08,,2.52,finanzagentur
ESM,bill,EU000A3JZSK5,2024-03-05,2024-03-07,2024-06-06,1049.62,1039.587,2.5,3.818,esm_bbk:EU000A3JZSK5
ES,bill,,2024-03-05,2024-03-08,2024-09-06,1269.85,1246.52,2.52,3.702,tesoro_nid_37810
ES,bill,,2024-03-05,2024-03-08,2025-03-07,4632.34,4473.53,1.68,3.508,tesoro_nid_37811
EU,bill,EU000A3K4EP0,2024-03-06,2024-03-08,2024-06-07,1355.0,1355.0,1.31,3.79,eu_qlik:EU000A3K4EP0:2024-03-06:auction
EU,bill,EU000A3K4ET2,2024-03-06,2024-03-08,2024-09-06,1387.0,1387.0,1.32,3.72,eu_qlik:EU000A3K4ET2:2024-03-06:auction
FR,bond,FR0011461037,2024-03-07,2024-03-11,2045-05-25,1100.0,1116.5,4.68,3.15,aft_hist_mlt
FR,bond,FR0013313582,2024-03-07,2024-03-11,2034-05-25,3360.0,2899.68,2.44,2.81,aft_hist_mlt
FR,bond,FR0014009O62,2024-03-07,2024-03-11,2038-05-25,5744.0,4581.414,1.7,3.02,aft_hist_mlt
FR,bond,FR001400L834,2024-03-07,2024-03-11,2033-11-25,6050.0,6410.58,2.88,2.79,aft_hist_mlt
ES,bond,,2024-03-07,2024-03-12,2034-04-30,2780.38,2814.02,2.22,3.162,tesoro_nid_37818
ES,bond,,2024-03-07,2024-03-12,2039-11-30,613.51,700.19,2.35,1.381,tesoro_nid_37820
ES,bond,,2024-03-07,2024-03-12,2031-10-31,2459.49,2054.57,2.06,2.965,tesoro_nid_37822
ES,bond,,2024-03-07,2024-03-12,2029-05-31,2078.15,2172.44,1.79,2.857,tesoro_nid_37823
DE,bill,DE000BU0E063,2024-03-11,2024-03-13,2024-06-19,1780.0,1762.013,2.1,3.75,finanzagentur
DE,bill,DE000BU0E121,2024-03-11,2024-03-13,2024-12-11,1825.0,1777.512,1.9,3.523,finanzagentur
FR,bill,FR0127921080,2024-03-11,2024-03-13,2024-06-12,627.0,627.0,4.72,3.813,aft_hist_btf
FR,bill,FR0128227743,2024-03-11,2024-03-13,2024-06-05,3649.0,3649.0,2.64,3.85,aft_hist_btf
FR,bill,FR0128227784,2024-03-11,2024-03-13,2024-09-18,1738.0,1738.0,3.53,3.747,aft_hist_btf
FR,bill,FR0128227818,2024-03-11,2024-03-13,2025-02-26,1495.0,1495.0,3.28,3.45,aft_hist_btf
DE,bond,DE000BU22049,2024-03-12,2024-03-14,2026-03-19,3647.42,3626.156,2.6,2.8,finanzagentur
IT,bill,IT0005586349,2024-03-12,2024-03-14,2025-03-14,7500.0,7239.75,1.33,3.546,mef_pdf:12-Month-BOTs-Auction-Results-12-13.03.2024.pdf
DE,bond,DE000BU2Z023,2024-03-13,2024-03-15,2034-02-15,3738.14,3703.001,2.3,2.31,finanzagentur
ES,bill,,2024-03-12,2024-03-15,2024-06-07,560.54,555.83,3.48,3.626,tesoro_nid_37906
ES,bill,,2024-03-12,2024-03-15,2024-12-06,1506.06,1467.43,2.02,3.555,tesoro_nid_37907
IT,bond,IT0005496770,2024-03-13,2024-03-15,2038-03-01,1250.0,1175.308,1.61,3.85,mef_pdf:BTP-15-Years-14-years-residual_maturity-Auction-Results-13-14.03.2024.pdf
IT,bond,IT0005542359,2024-03-13,2024-03-15,2031-10-30,1250.0,1310.875,1.6,3.3,mef_pdf:BTP-Green-Auction-Results-13-14.03.2024.pdf
IT,bond,IT0005580045,2024-03-13,2024-03-15,2027-02-15,3000.0,2999.832,1.39,3.06,mef_pdf:BTP-3-Years-Auction-Results-13-14.03.2024.pdf
IT,bond,IT0005580094,2024-03-13,2024-03-15,2031-02-15,3000.0,3048.542,1.41,3.31,mef_pdf:BTP-7-Years-Auction-Results-13-14.03.2024.pdf
DE,bill,DE000BU0E154,2024-03-18,2024-03-20,2025-03-19,2932.1,2833.875,2.5,3.428,finanzagentur
FR,bill,FR0127921312,2024-03-18,2024-03-20,2024-07-10,632.0,632.0,3.62,3.796,aft_hist_btf
FR,bill,FR0128227750,2024-03-18,2024-03-20,2024-06-19,3612.0,3612.0,3.1,3.867,aft_hist_btf
FR,bill,FR0128227784,2024-03-18,2024-03-20,2024-09-18,2239.0,2239.0,3.46,3.775,aft_hist_btf
FR,bill,FR0128227818,2024-03-18,2024-03-20,2025-02-26,2238.0,2238.0,4.19,3.526,aft_hist_btf
ESM,bill,EU000A3JZSL3,2024-03-19,2024-03-21,2024-09-19,1016.6,997.735,2.1,3.74,esm_bbk:EU000A3JZSL3
DE,bond,DE0001102572,2024-03-20,2024-03-22,2052-08-15,813.64,400.799,3.4,2.52,finanzagentur
DE,bond,DE0001135481,2024-03-20,2024-03-22,2044-07-04,812.09,798.528,3.1,2.61,finanzagentur
EU,bill,EU000A3K4EP0,2024-03-20,2024-03-22,2024-06-07,1293.0,1293.0,1.38,3.8,eu_qlik:EU000A3K4EP0:2024-03-20:auction
EU,bill,EU000A3K4ET2,2024-03-20,2024-03-22,2024-09-06,1230.0,1230.0,1.44,3.73,eu_qlik:EU000A3K4ET2:2024-03-20:auction
FR,bond,FR0010447367,2024-03-21,2024-03-25,2040-07-25,393.0,457.334,3.84,0.73,aft_hist_mlt
FR,bond,FR0012993103,2024-03-21,2024-03-25,2031-05-25,3355.0,3107.066,2.68,2.65,aft_hist_mlt
FR,bond,FR0013410552,2024-03-21,2024-03-25,2029-03-01,1349.0,1325.258,2.44,0.46,aft_hist_mlt
FR,bond,FR0013524014,2024-03-21,2024-03-25,2036-03-01,763.0,711.65,2.42,0.69,aft_hist_mlt
FR,bond,FR001400HI98,2024-03-21,2024-03-25,2029-02-25,5711.0,5738.984,2.13,2.64,aft_hist_mlt
FR,bond,FR001400NBC6,2024-03-21,2024-03-25,2027-09-24,6547.0,6501.171,2.4,2.71,aft_hist_mlt
ES,bond,,2024-03-21,2024-03-26,2027-05-31,3515.28,3491.88,2.32,2.896,tesoro_nid_37926
ES,bond,,2024-03-21,2024-03-26,2032-07-30,1778.26,2204.17,1.8,2.976,tesoro_nid_37928
ES,bond,,2024-03-21,2024-03-26,2043-07-30,2066.59,2056.05,1.9,3.65,tesoro_nid_37929
EU,bond,EU000A3K4EU0,2024-03-19,2024-03-26,2050-02-04,7000.0,7000.0,12.33,3.34,eu_qlik:EU000A3K4EU0:2024-03-19:syndication
IT,bond,IT0005584302,2024-03-22,2024-03-26,2026-01-28,2750.0,2745.875,1.46,3.31,mef_pdf:BTP-Short-Term-Auction-Results-22-25.03.2024.pdf
DE,bill,DE000BU0E089,2024-03-25,2024-03-27,2024-08-21,1798.0,1771.589,1.5,3.651,finanzagentur
DE,bill,DE000BU0E147,2024-03-25,2024-03-27,2025-02-19,1922.5,1864.729,3.0,3.39,finanzagentur
FR,bill,FR0128071059,2024-03-25,2024-03-27,2024-10-02,625.0,625.0,2.76,3.69,aft_hist_btf
FR,bill,FR0128227750,2024-03-25,2024-03-27,2024-06-19,3643.0,3643.0,2.44,3.844,aft_hist_btf
FR,bill,FR0128227784,2024-03-25,2024-03-27,2024-09-18,1697.0,1697.0,2.72,3.738,aft_hist_btf
FR,bill,FR0128227826,2024-03-25,2024-03-27,2025-03-26,1798.0,1798.0,3.08,3.436,aft_hist_btf
DE,bond,DE0001030716,2024-03-26,2024-03-28,2025-10-10,915.02,875.491,2.5,2.92,finanzagentur
DE,bond,DE000BU3Z005,2024-03-26,2024-03-28,2033-02-15,943.06,943.06,2.3,2.3,finanzagentur
IT,bill,IT0005549388,2024-03-26,2024-03-28,2024-06-14,1500.0,1487.955,2.01,3.738,mef_pdf:12-Month-BOTs-3-months-residual_maturity-Auction-Results-26-27.03.2024.pdf
IT,bill,IT0005549388,2024-03-26,2024-03-28,2024-06-14,150.0,148.796,,3.738,mef_pdf:12-Month-BOTs-3-months-residual_maturity-Auction-Results-26-27.03.2024.pdf#supplementary
IT,bill,IT0005589046,2024-03-26,2024-03-28,2024-09-30,7000.0,6866.44,1.41,3.765,mef_pdf:6-Month-BOTs-Auction-Results-26-27.03.2024.pdf
IT,bill,IT0005589046,2024-03-26,2024-03-28,2024-09-30,700.0,686.644,,3.765,mef_pdf:6-Month-BOTs-Auction-Results-26-27.03.2024.pdf#supplementary
DE,bond,DE000BU27006,2024-03-27,2024-03-29,2030-11-15,2460.64,2475.65,2.1,2.3,finanzagentur
IT,bond,IT0005519787,2024-03-27,2024-04-02,2029-12-15,1250.0,1305.247,1.7,3.24,mef_pdf:BTP-7-Years-5-years-residual_maturity-Auction-Results-27-28.03.2024.pdf
IT,bond,IT0005554982,2024-03-27,2024-04-02,2031-10-15,1500.0,1517.4,1.76,5.1,mef_pdf:CCTeu-7-Years-Auction-Results-27-28.03.2024.pdf
IT,bond,IT0005584849,2024-03-27,2024-04-02,2029-07-01,3500.0,3528.0,1.42,3.21,mef_pdf:BTP-5-Years-Auction-Results-27-28.03.2024.pdf
IT,bond,IT0005584856,2024-03-27,2024-04-02,2034-07-01,3500.0,3563.0,1.39,3.67,mef_pdf:BTP-10-Years-Auction-Results-27-28.03.2024.pdf
DE,bond,DE000BU22049,2024-04-02,2024-04-04,2026-03-19,3705.15,3680.881,2.3,2.84,finanzagentur
ESM,bill,EU000A3JZSM1,2024-04-02,2024-04-04,2024-07-04,1023.5,1013.783,2.2,3.792,esm_bbk:EU000A3JZSM1
FR,bill,FR0127921338,2024-04-02,2024-04-04,2024-09-04,499.0,499.0,5.47,3.709,aft_hist_btf
FR,bill,FR0128227784,2024-04-02,2024-04-04,2024-09-18,1695.0,1695.0,4.17,3.722,aft_hist_btf
FR,bill,FR0128227826,2024-04-02,2024-04-04,2025-03-26,1496.0,1496.0,4.11,3.413,aft_hist_btf
FR,bill,FR0128379387,2024-04-02,2024-04-04,2024-07-03,3496.0,3496.0,2.72,3.815,aft_hist_btf
DE,bond,DE000BU2Z023,2024-04-03,2024-04-05,2034-02-15,3682.14,3623.962,2.0,2.38,finanzagentur
EU,bill,EU000A3K4EQ8,2024-04-03,2024-04-05,2024-07-05,1250.0,1250.0,1.49,3.75,eu_qlik:EU000A3K4EQ8:2024-04-03:auction
EU,bill,EU000A3K4EV8,2024-04-03,2024-04-05,2024-10-04,1394.0,1394.0,1.24,3.65,eu_qlik:EU000A3K4EV8:2024-04-03:auction
FR,bond,FR0010870956,2024-04-04,2024-04-08,2060-04-25,1456.0,1658.675,2.76,3.33,aft_hist_mlt
FR,bond,FR0013234333,2024-04-04,2024-04-08,2039-06-25,2258.0,1894.688,2.41,3.09,aft_hist_mlt
FR,bond,FR001400L834,2024-04-04,2024-04-08,2033-11-25,6571.0,6915.977,1.88,2.87,aft_hist_mlt
FR,bond,FR001400OHF4,2024-04-04,2024-04-08,2055-05-25,1670.0,1628.083,2.76,3.38,aft_hist_mlt
ES,bond,,2024-04-04,2024-04-09,2029-05-31,2185.52,2290.56,1.73,2.848,tesoro_nid_38071
ES,bond,,2024-04-04,2024-04-09,2034-04-30,2132.17,2157.89,1.81,3.191,tesoro_nid_38073
ES,bond,,2024-04-04,2024-04-09,2039-07-30,1745.18,1866.78,1.56,3.531,tesoro_nid_38074
DE,bill,DE000BU0E071,2024-04-08,2024-04-10,2024-07-17,1815.0,1796.892,2.4,3.702,finanzagentur
DE,bill,DE000BU0E139,2024-04-08,2024-04-10,2025-01-15,1983.75,1931.574,2.7,3.473,finanzagentur
EU,bond,EU000A3K4ES4,2024-04-08,2024-04-10,2034-12-04,2392.0,2378.94,1.13,3.06,eu_qlik:EU000A3K4ES4:2024-04-08:auction
EU,bond,EU000A3LNF05,2024-04-08,2024-04-10,2030-12-04,2267.0,2301.549,1.09,2.87,eu_qlik:EU000A3LNF05:2024-04-08:auction
FR,bill,FR0128227768,2024-04-08,2024-04-10,2024-07-24,520.0,520.0,4.19,3.772,aft_hist_btf
FR,bill,FR0128227826,2024-04-08,2024-04-10,2025-03-26,1650.0,1650.0,3.6,3.461,aft_hist_btf
FR,bill,FR0128379387,2024-04-08,2024-04-10,2024-07-03,4014.0,4014.0,3.48,3.827,aft_hist_btf
FR,bill,FR0128379445,2024-04-08,2024-04-10,2024-10-16,1778.0,1778.0,3.74,3.697,aft_hist_btf
DE,bond,DE000BU25026,2024-04-09,2024-04-11,2029-04-12,3274.58,3227.099,2.6,2.41,finanzagentur
DE,bond,DE000BU2F009,2024-04-10,2024-04-12,2041-05-15,2008.77,2024.438,1.6,2.54,finanzagentur
ES,bill,,2024-04-09,2024-04-12,2024-10-04,1476.52,1450.98,2.6,3.621,tesoro_nid_38147
ES,bill,,2024-04-09,2024-04-12,2025-04-11,3921.83,3790.13,1.76,3.423,tesoro_nid_38148
IT,bill,IT0005592370,2024-04-10,2024-04-12,2025-04-14,8000.0,7721.92,1.33,3.533,mef_pdf:12-Month-BOTs-Auction-Results-10-11.04.2024.pdf
IT,bond,IT0005580045,2024-04-11,2024-04-15,2027-02-15,3000.0,2986.948,1.45,3.32,mef_pdf:BTP-3-Years-Auction-Results-11-12.04.2024.pdf
IT,bond,IT0005580045,2024-04-11,2024-04-15,2027-02-15,600.0,594.48,,3.32,mef_pdf:BTP-3-Years-Auction-Results-11-12.04.2024.pdf#supplementary
IT,bond,IT0005580094,2024-04-11,2024-04-15,2031-02-15,3500.0,3519.787,1.35,3.53,mef_pdf:BTP-7-Years-Auction-Results-11-12.04.2024.pdf
IT,bond,IT0005580094,2024-04-11,2024-04-15,2031-02-15,700.0,699.93,,3.53,mef_pdf:BTP-7-Years-Auction-Results-11-12.04.2024.pdf#supplementary
IT,bond,IT0005582421,2024-04-11,2024-04-15,2039-10-01,1750.0,1759.786,1.42,4.16,mef_pdf:BTP-15-Years-Auction-Results-11-12.04.2024.pdf
IT,bond,IT0005582421,2024-04-11,2024-04-15,2039-10-01,350.0,351.4,,4.16,mef_pdf:BTP-15-Years-Auction-Results-11-12.04.2024.pdf#supplementary
DE,bill,DE000BU0E105,2024-04-15,2024-04-17,2024-10-16,1994.3,1959.042,1.6,3.56,finanzagentur
DE,bill,DE000BU0E162,2024-04-15,2024-04-17,2025-04-16,2800.0,2708.848,1.9,3.328,finanzagentur
FR,bill,FR0127921338,2024-04-15,2024-04-17,2024-09-04,417.0,417.0,8.21,3.728,aft_hist_btf
FR,bill,FR0128227826,2024-04-15,2024-04-17,2025-03-26,1595.0,1595.0,3.67,3.471,aft_hist_btf
FR,bill,FR0128379395,2024-04-15,2024-04-17,2024-07-17,3697.0,3697.0,2.31,3.814,aft_hist_btf
FR,bill,FR0128379445,2024-04-15,2024-04-17,2024-10-16,1693.0,1693.0,3.98,3.706,aft_hist_btf
ESM,bill,EU000A3JZSN9,2024-04-16,2024-04-18,2024-10-17,1098.27,1078.253,2.3,3.672,esm_bbk:EU000A3JZSN9
DE,bond,DE0001102481,2024-04-17,2024-04-19,2050-08-15,805.38,411.63,2.5,2.58,finanzagentur
DE,bond,DE000BU2D004,2024-04-17,2024-04-19,2054-08-15,802.56,782.014,3.2,2.62,finanzagentur
ES,bill,,2024-04-16,2024-04-19,2024-07-05,501.94,498.11,4.16,3.597,tesoro_nid_38167
ES,bill,,2024-04-16,2024-04-19,2025-01-10,1618.16,1577.23,2.19,3.507,tesoro_nid_38168
EU,bill,EU000A3K4EQ8,2024-04-17,2024-04-19,2024-07-05,1312.0,1312.0,1.3,3.77,eu_qlik:EU000A3K4EQ8:2024-04-17:auction
EU,bill,EU000A3K4EV8,2024-04-17,2024-04-19,2024-10-04,1228.0,1228.0,1.25,3.67,eu_qlik:EU000A3K4EV8:2024-04-17:auction
FR,bond,FR0013410552,2024-04-18,2024-04-22,2029-03-01,573.0,563.775,2.65,0.44,aft_hist_mlt
FR,bond,FR0014003513,2024-04-18,2024-04-22,2027-02-25,2637.0,2434.215,2.57,2.85,aft_hist_mlt
FR,bond,FR0014007L00,2024-04-18,2024-04-22,2032-05-25,1371.0,1093.784,2.94,2.83,aft_hist_mlt
FR,bond,FR0014008181,2024-04-18,2024-04-22,2053-07-25,287.0,239.645,2.7,0.73,aft_hist_mlt
FR,bond,FR001400IKW5,2024-04-18,2024-04-22,2039-03-01,445.0,427.2,2.27,0.84,aft_hist_mlt
FR,bond,FR001400JI88,2024-04-18,2024-04-22,2034-07-25,680.0,679.864,2.37,0.6,aft_hist_mlt
FR,bond,FR001400NBC6,2024-04-18,2024-04-22,2027-09-24,3238.0,3203.353,2.43,2.83,aft_hist_mlt
FR,bond,FR00140PM68,2024-04-18,2024-04-22,2030-02-25,5171.0,5159.624,2.08,2.79,aft_hist_mlt
ES,bond,,2024-04-18,2024-04-23,2027-05-31,1500.0,1489.35,2.52,2.986,tesoro_nid_38173
ES,bond,,2024-04-18,2024-04-23,2030-07-30,1533.15,1468.24,2.04,2.95,tesoro_nid_38174
ES,bond,,2024-04-18,2024-04-23,2034-04-30,2074.69,2091.86,1.84,3.251,tesoro_nid_38177
ES,bond,,2024-04-18,2024-04-23,2066-07-30,1034.95,971.51,1.76,3.865,tesoro_nid_38178
DE,bill,DE000BU0E097,2024-04-22,2024-04-24,2024-09-18,2647.0,2608.747,1.9,3.591,finanzagentur
DE,bill,DE000BU0E154,2024-04-22,2024-04-24,2025-03-19,1886.0,1828.856,1.2,3.419,finanzagentur
FR,bill,FR0128379395,2024-04-22,2024-04-24,2024-07-17,3751.0,3751.0,3.21,3.825,aft_hist_btf
