date,YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_10Y
2025-10-31,3.1576905381
2025-11-03,3.1678826598
2025-11-04,3.1695573381
2025-11-05,3.1774893159
2025-11-06,3.1829226247
2025-11-07,3.2057830666
2025-11-10,3.1891457978
2025-11-11,3.1703059873
2025-11-12,3.1536181466
2025-11-13,3.1780450848
2025-11-14,3.2165409959
2025-11-17,3.2094774448
2025-11-18,3.2021922015
2025-11-19,3.2010176596
2025-11-20,3.2341882382
2025-11-21,3.2180747757
2025-11-24,3.211639271
2025-11-25,3.1739898156
2025-11-26,3.180488487
2025-11-27,3.1810207707
2025-11-28,3.1851708494
2025-12-01,3.2408106792
2025-12-02,3.2498682717
2025-12-03,3.2308977694
2025-12-04,3.2506070307
2025-12-05,3.26612708
2025-12-08,3.3352985957
2025-12-09,3.2953684851
2025-12-10,3.3129610594
2025-12-11,3.3078176979
2025-12-12,3.335656027
2025-12-15,3.3148577753
2025-12-16,3.2949581455
2025-12-17,3.3336440781
2025-12-18,3.3436472807
2025-12-19,3.3887700099
2025-12-22,3.3823656891
2025-12-23,3.3425852134
2025-12-24,3.3428161721
2025-12-29,3.2952432872
2025-12-30,3.3227236448
2025-12-31,3.3226451399
2026-01-02,3.3599492829
2026-01-05,3.3448813122
2026-01-06,3.3027076684
2026-01-07,3.2889472915
2026-01-08,3.2973846886
2026-01-09,3.292688294
2026-01-12,3.2666301036
2026-01-13,3.2791600269
2026-01-14,3.2666889166
2026-01-15,3.2423655133
2026-01-16,3.260574161
2026-01-19,3.2576389478
2026-01-20,3.2957181344
2026-01-21,3.3087836071
2026-01-22,3.3041466258
2026-01-23,3.2931187339
2026-01-26,3.2550653171
2026-01-27,3.2671386007
2026-01-28,3.2486149742
2026-01-29,3.2409059103
2026-01-30,3.2501436722
2026-02-02,3.2602867444
2026-02-03,3.2918717477
2026-02-04,3.2757793037
2026-02-05,3.2833635762
2026-02-06,3.2601297609
2026-02-09,3.2638584297
2026-02-10,3.2187240482
2026-02-11,3.2230003006
2026-02-12,3.1997132491
2026-02-13,3.1733065655
2026-02-16,3.1710098866
2026-02-17,3.1582790199
2026-02-18,3.1514806367
2026-02-19,3.1598294231
2026-02-20,3.1403444115
2026-02-23,3.1322325132
2026-02-24,3.1215737363
2026-02-25,3.1158207251
2026-02-26,3.1000545384
2026-02-27,3.09476223
2026-03-02,3.1296083045
2026-03-03,3.235901743
2026-03-04,3.1958409371
2026-03-05,3.2588722958
2026-03-06,3.3278329181
2026-03-09,3.3361914735
2026-03-10,3.2672975893
2026-03-11,3.3643416704
2026-03-12,3.4195157665
2026-03-13,3.4355386101
2026-03-16,3.3968036588
2026-03-17,3.3665157442
2026-03-18,3.4207298464
2026-03-19,3.4409683853
2026-03-20,3.5314594919
2026-03-23,3.4566210168
2026-03-24,3.51422019
2026-03-25,3.4499921241
2026-03-26,3.5526384842
2026-03-27,3.6294908127
2026-03-30,3.5592814742
2026-03-31,3.5104228621
2026-04-01,3.485055913
2026-04-02,3.521646569
2026-04-07,3.5360097739
2026-04-08,3.3683476853
2026-04-09,3.4722801684
2026-04-10,3.505578793
2026-04-13,3.5245040456
2026-04-14,3.5007160674
2026-04-15,3.4887046886
2026-04-16,3.489621851
2026-04-17,3.4115195599
2026-04-20,3.4275151712
2026-04-21,3.4249166636
2026-04-22,3.4528307176
2026-04-23,3.4737060777
2026-04-24,3.4825008689
2026-04-27,3.481352228
2026-04-28,3.5226903927
2026-04-29,3.5556547695
2026-04-30,3.5093658241
2026-05-04,3.5223830977
2026-05-05,3.5344596947
2026-05-06,3.4195261634
2026-05-07,3.4078656818
2026-05-08,3.4144864513
2026-05-11,3.4590837049
2026-05-12,3.5322673125
2026-05-13,3.5379551468
2026-05-14,3.4778611943
2026-05-15,3.5912268205
2026-05-18,3.5558279286
2026-05-19,3.6141217503
2026-05-20,3.5753104657
2026-05-21,3.5243008788
2026-05-22,3.4653613173
2026-05-25,3.358616107
2026-05-26,3.4089543432
2026-05-27,3.3926609936
2026-05-28,3.410886167
2026-05-29,3.380954753
2026-06-01,3.4500913511
2026-06-02,3.3902512388
2026-06-03,3.4348715098
2026-06-04,3.4511028291
2026-06-05,3.4744139233
2026-06-08,3.487726076
2026-06-09,3.488063803
2026-06-10,3.5103484856
2026-06-11,3.4668668771
2026-06-12,3.4551296195
2026-06-15,3.381408222
2026-06-16,3.3602409637
2026-06-17,3.3523495534
2026-06-18,3.3587991897
2026-06-19,3.4132087871
2026-06-22,3.3811842439
2026-06-23,3.3456095966
2026-06-24,3.3133041107
2026-06-25,3.2941348793
2026-06-26,3.3063261592
2026-06-29,3.3096783731
2026-06-30,3.3060242467
2026-07-01,3.3507512672
2026-07-02,3.3715006758
2026-07-03,3.3901701976
2026-07-06,3.3938655797
2026-07-07,3.4353392101
2026-07-08,3.529696615
2026-07-09,3.5188504861
2026-07-10,3.4971309591
2026-07-13,3.5166069775
2026-07-14,3.5444580703
2026-07-15,3.5623777293
2026-07-16,3.5954508208
2026-07-17,3.5695168355
2026-07-20,3.5814228449
2026-07-21,3.6299876447
2026-07-22,3.6270830064
2026-07-23,3.6516146855
2026-07-24,3.6257422083
2026-07-27,3.5773415009
2026-07-28,3.573321124
2026-07-29,3.5929685846
2026-07-30,3.6181984581
2026-07-31,3.6397131405
2026-08-03,3.5844588846
2026-08-04,3.5363611059
2026-08-05,3.543432092
2026-08-06,3.5476455052
2026-08-07,3.5535294433
2026-08-10,3.6077139347
2026-08-11,3.5897374548
2026-08-12,3.5723183846
2026-08-13,3.5681337553
2026-08-14,3.6250413829
2026-08-17,3.6566681992
2026-08-18,3.7170282087
2026-08-19,3.7003561699
2026-08-20,3.7086939892
2026-08-21,3.700447696
2026-08-24,3.7161664926
2026-08-25,3.6685076859
2026-08-26,3.6716494885
2026-08-27,3.702870898
2026-08-28,3.7020901176
2026-08-31,3.7698538257
2026-09-01,3.7869779662
2026-09-02,3.8249337289
2026-09-03,3.7887590778
2026-09-04,3.7675946677
2026-09-07,3.8124437828
