issuer,kind,isin,auction,settlement,maturity,nominal,cash,cover,yield,source
IT,bond,IT0005543803,2023-10-25,2023-10-27,2029-05-15,225.0,216.54,,2.24,mef_pdf:BTPEi-5-Years-Auction-Results-25-26.10.2023.pdf#supplementary
IT,bond,IT0005557084,2023-10-25,2023-10-27,2025-09-29,2500.0,2490.904,1.58,3.99,mef_pdf:BTP-Short-Term-Auction-Results-25-26.10.2023.pdf
IT,bond,IT0005557084,2023-10-25,2023-10-27,2025-09-29,500.0,496.8,,3.99,mef_pdf:BTP-Short-Term-Auction-Results-25-26.10.2023.pdf#supplementary
IT,bill,IT0005566184,2023-10-26,2023-10-31,2024-03-28,3000.0,2951.43,1.57,3.976,mef_pdf:6-Month-BOTs-4-months-residual_maturity-Auction-Results-26-27.10.2023.pdf
IT,bill,IT0005566184,2023-10-26,2023-10-31,2024-03-28,300.0,295.143,,3.976,mef_pdf:6-Month-BOTs-4-months-residual_maturity-Auction-Results-26-27.10.2023.pdf#supplementary
IT,bond,IT0005240830,2023-10-31,2023-11-02,2027-06-01,1500.0,1434.273,1.73,3.84,mef_pdf:BTP-10-Years-4-years-residual_maturity-Auction-Results-31-31.10.2023.pdf
IT,bond,IT0005240830,2023-10-31,2023-11-02,2027-06-01,44.551,42.185,,3.84,mef_pdf:BTP-10-Years-4-years-residual_maturity-Auction-Results-31-31.10.2023.pdf#supplementary
IT,bond,IT0005534984,2023-10-31,2023-11-02,2028-10-15,1250.0,1237.25,1.72,5.16,mef_pdf:CCTeu-7-Years-5-years-residual_maturity-Auction-Results-31-31.10.2023.pdf
IT,bond,IT0005534984,2023-10-31,2023-11-02,2028-10-15,19.155,18.96,,5.16,mef_pdf:CCTeu-7-Years-5-years-residual_maturity-Auction-Results-31-31.10.2023.pdf#supplementary
IT,bond,IT0005560948,2023-10-31,2023-11-02,2034-03-01,3500.0,3382.52,1.33,4.76,mef_pdf:BTP-10-Years-Auction-Results-31-31.10.2023.pdf
IT,bond,IT0005560948,2023-10-31,2023-11-02,2034-03-01,698.518,670.088,,4.76,mef_pdf:BTP-10-Years-Auction-Results-31-31.10.2023.pdf#supplementary
IT,bond,IT0005566408,2023-10-31,2023-11-02,2029-02-01,2500.0,2503.0,1.45,4.12,mef_pdf:BTP-5-Years-Auction-Results-31-31.10.2023.pdf
IT,bond,IT0005566408,2023-10-31,2023-11-02,2029-02-01,26.0,26.031,,4.12,mef_pdf:BTP-5-Years-Auction-Results-31-31.10.2023.pdf#supplementary
IT,bill,IT0005570855,2023-11-09,2023-11-14,2024-11-14,6000.0,5773.44,1.33,3.86,mef_pdf:12-Month-BOTs-Auction-Results-9-10.11.2023.pdf
IT,bill,IT0005570855,2023-11-09,2023-11-14,2024-11-14,600.0,577.344,,3.86,mef_pdf:12-Month-BOTs-Auction-Results-9-10.11.2023.pdf#supplementary
IT,bond,IT0005024234,2023-11-10,2023-11-15,2030-03-01,1500.0,1466.688,1.63,4.07,mef_pdf:BTP-15-Years-7-years-residual_maturity-Auction-Results-10-13.11.2023.pdf
IT,bond,IT0005024234,2023-11-10,2023-11-15,2030-03-01,300.0,291.18,,4.07,mef_pdf:BTP-15-Years-7-years-residual_maturity-Auction-Results-10-13.11.2023.pdf#supplementary
IT,bond,IT0005496770,2023-11-10,2023-11-15,2038-03-01,1500.0,1273.617,1.45,4.84,mef_pdf:BTP-15-Years-Auction-Results-10-13.11.2023.pdf
IT,bond,IT0005496770,2023-11-10,2023-11-15,2038-03-01,300.0,252.72,,4.84,mef_pdf:BTP-15-Years-Auction-Results-10-13.11.2023.pdf#supplementary
IT,bond,IT0005534141,2023-11-10,2023-11-15,2053-10-01,1000.0,930.648,1.78,5.05,mef_pdf:BTP-30-Years-Auction-Results-10-13.11.2023.pdf
IT,bond,IT0005534141,2023-11-10,2023-11-15,2053-10-01,200.0,185.02,,5.05,mef_pdf:BTP-30-Years-Auction-Results-10-13.11.2023.pdf#supplementary
IT,bond,IT0005556011,2023-11-10,2023-11-15,2026-09-15,3000.0,3029.803,1.54,3.75,mef_pdf:BTP-3-Years-Auction-Results-10-13.11.2023.pdf
IT,bond,IT0005556011,2023-11-10,2023-11-15,2026-09-15,600.0,602.1,,3.75,mef_pdf:BTP-3-Years-Auction-Results-10-13.11.2023.pdf#supplementary
IT,bond,IT0005561888,2023-11-10,2023-11-15,2030-11-15,2000.0,1979.6,1.5,4.21,mef_pdf:BTP-7-Years-Auction-Results-10-13.11.2023.pdf
IT,bond,IT0005561888,2023-11-10,2023-11-15,2030-11-15,372.664,368.863,,4.21,mef_pdf:BTP-7-Years-Auction-Results-10-13.11.2023.pdf#supplementary
IT,bill,IT0005571960,2023-11-28,2023-11-30,2024-05-31,7500.0,7355.7,1.26,3.859,mef_pdf:6-Month-BOTs-Auction-Results-28-29.11.2023.pdf
IT,bill,IT0005571960,2023-11-28,2023-11-30,2024-05-31,750.0,735.57,,3.859,mef_pdf:6-Month-BOTs-Auction-Results-28-29.11.2023.pdf#supplementary
IT,bond,IT0005428617,2023-11-29,2023-12-01,2026-04-15,1000.0,1004.4,1.99,4.43,mef_pdf:CCteu-5-Years-3-years-residual_maturity-Auction-Results-29-30.11.2023.pdf
IT,bond,IT0005560948,2023-11-29,2023-12-01,2034-03-01,3500.0,3556.949,1.45,4.17,mef_pdf:BTP-10-Years-Auction-Results-29-30.11.2023.pdf
IT,bond,IT0005566408,2023-11-29,2023-12-01,2029-02-01,3000.0,3073.2,1.45,3.61,mef_pdf:BTP-5-Years-Auction-Results-29-30.11.2023.pdf
IT,bond,IT0005566408,2023-11-29,2023-12-01,2029-02-01,275.644,282.37,,3.61,mef_pdf:BTP-5-Years-Auction-Results-29-30.11.2023.pdf#supplementary
IT,bill,IT0005575482,2023-12-12,2023-12-14,2024-12-13,7500.0,7241.025,1.31,3.528,mef_pdf:12-Month-BOTs-Auction-Results-12-13.12.2023.pdf
IT,bond,IT0005556011,2023-12-13,2023-12-15,2026-09-15,3000.0,3078.596,1.56,3.24,mef_pdf:BTP-3-Years-Auction-Results-13-14.12.2023.pdf
IT,bond,IT0005556011,2023-12-13,2023-12-15,2026-09-15,600.0,609.96,,3.24,mef_pdf:BTP-3-Years-Auction-Results-13-14.12.2023.pdf#supplementary
IT,bond,IT0005561888,2023-12-13,2023-12-15,2030-11-15,3000.0,3082.463,1.54,3.63,mef_pdf:BTP-7-Years-Auction-Results-13-14.12.2023.pdf
IT,bond,IT0005561888,2023-12-13,2023-12-15,2030-11-15,600.0,614.52,,3.63,mef_pdf:BTP-7-Years-Auction-Results-13-14.12.2023.pdf#supplementary
IT,bill,IT0005580003,2024-01-10,2024-01-12,2025-01-14,8000.0,7728.08,1.35,3.442,mef_pdf:12-Month-BOTs-Auction-Results-10-11.01.2024.pdf
IT,bond,IT0005580045,2024-01-11,2024-01-15,2027-02-15,4000.0,3992.8,1.48,3.03,mef_pdf:BTP-3-Years-Auction-Results-11-12.01.2024.pdf
IT,bond,IT0005580045,2024-01-11,2024-01-15,2027-02-15,1200.0,1197.84,,3.03,mef_pdf:BTP-3-Years-Auction-Results-11-12.01.2024.pdf#supplementary
IT,bond,IT0005543803,2024-01-25,2024-01-30,2029-05-15,1000.0,998.123,1.58,1.61,mef_pdf:BTPEi-5-Years-Auction-Results-25-26.01.2024.pdf
IT,bond,IT0005543803,2024-01-25,2024-01-30,2029-05-15,150.0,149.25,,1.61,mef_pdf:BTPEi-5-Years-Auction-Results-25-26.01.2024.pdf#supplementary
IT,bond,IT0005547812,2024-01-25,2024-01-30,2039-05-15,1500.0,1525.496,1.47,2.32,mef_pdf:BTPEi-15-Years-Auction-Results-25-26.01.2024.pdf
IT,bond,IT0005547812,2024-01-25,2024-01-30,2039-05-15,225.0,227.7,,2.32,mef_pdf:BTPEi-15-Years-Auction-Results-25-26.01.2024.pdf#supplementary
IT,bond,IT0005557084,2024-01-25,2024-01-30,2025-09-29,2500.0,2547.079,1.45,3.21,mef_pdf:BTP-Short-Term-Auction-Results-25-26.01.2024.pdf
IT,bond,IT0005557084,2024-01-25,2024-01-30,2025-09-29,500.0,503.35,,3.21,mef_pdf:BTP-Short-Term-Auction-Results-25-26.01.2024.pdf#supplementary
IT,bill,IT0005581506,2024-01-26,2024-01-31,2024-07-31,7500.0,7359.75,1.41,3.77,mef_pdf:6-Month-BOTs-Auction-Results-26-29.01.2024.pdf
IT,bill,IT0005581506,2024-01-26,2024-01-31,2024-07-31,750.0,735.975,,3.77,mef_pdf:6-Month-BOTs-Auction-Results-26-29.01.2024.pdf#supplementary
IT,bond,IT0005358806,2024-01-30,2024-02-01,2035-03-01,2000.0,1945.685,1.63,3.85,mef_pdf:BTP-15-Years-11-years-residual_maturity-Auction-Results-30-31.01.2024.pdf
IT,bond,IT0005544082,2024-01-30,2024-02-01,2033-11-01,1500.0,1601.497,1.68,3.69,mef_pdf:BTP-10-Years-9-years-residual_maturity-Auction-Results-30-31.01.2024.pdf
IT,bond,IT0005554982,2024-01-30,2024-02-01,2031-10-15,2000.0,2006.4,1.5,5.23,mef_pdf:CCTeu-7-Years-Auction-Results-30-31.01.2024.pdf
IT,bond,IT0005566408,2024-01-30,2024-02-01,2029-02-01,3500.0,3658.9,1.35,3.14,mef_pdf:BTP-5-Years-Auction-Results-30-31.01.2024.pdf
IT,bill,IT0005582868,2024-02-09,2024-02-14,2025-02-14,9000.0,8688.87,1.37,3.522,mef_pdf:12-Month-BOTs-Auction-Results-9-12.02.2024.pdf
IT,bill,IT0005582868,2024-02-09,2024-02-14,2025-02-14,900.0,868.887,,3.522,mef_pdf:12-Month-BOTs-Auction-Results-9-12.02.2024.pdf#supplementary
IT,bond,IT0005530032,2024-02-13,2024-02-15,2043-09-01,1500.0,1553.94,1.51,4.38,mef_pdf:BTP-20-Years-Auction-Results-13-14.02.2024.pdf
IT,bond,IT0005542797,2024-02-13,2024-02-15,2030-06-15,1500.0,1529.977,1.71,3.48,mef_pdf:BTP-7-Years-6-years-residual_maturity-Auction-Results-13-14.02.2024-2.pdf
IT,bond,IT0005561888,2024-02-13,2024-02-15,2030-11-15,2000.0,2079.764,1.55,3.53,mef_pdf:BTP-7-Years-6-years-residual_maturity-Auction-Results-13-14.02.2024-1.pdf
IT,bond,IT0005580045,2024-02-13,2024-02-15,2027-02-15,3500.0,3482.15,1.39,3.15,mef_pdf:BTP-3-Years-Auction-Results-13-14.02.2024.pdf
IT,bond,IT0004545890,2024-02-23,2024-02-27,2041-09-15,500.0,532.414,1.7,2.19,mef_pdf:BTPEi-30-Years-17-years-residual_maturity-Auction-Results-23-26.02.2024-1.pdf
IT,bond,IT0004545890,2024-02-23,2024-02-27,2041-09-15,75.0,78.998,,2.19,mef_pdf:BTPEi-30-Years-17-years-residual_maturity-Auction-Results-23-26.02.2024-1.pdf#supplementary
IT,bond,IT0005543803,2024-02-23,2024-02-27,2029-05-15,1000.0,993.374,1.56,1.73,mef_pdf:BTPEi-5-Years-Auction-Results-23-26.02.2024.pdf
IT,bond,IT0005543803,2024-02-23,2024-02-27,2029-05-15,150.0,148.365,,1.73,mef_pdf:BTPEi-5-Years-Auction-Results-23-26.02.2024.pdf#supplementary
IT,bond,IT0005584302,2024-02-23,2024-02-27,2026-01-28,4000.0,3986.8,1.37,3.41,mef_pdf:BTP-Short-Term-Auction-Results-23-26.02.2024.pdf
IT,bond,IT0005584302,2024-02-23,2024-02-27,2026-01-28,1200.0,1196.04,,3.41,mef_pdf:BTP-Short-Term-Auction-Results-23-26.02.2024.pdf#supplementary
IT,bill,IT0005561458,2024-02-27,2024-02-29,2024-09-13,2500.0,2449.475,1.61,3.769,mef_pdf:12-Month-BOTs-6-months-residual_maturity-Auction-Results-27-28.02.2024.pdf
IT,bill,IT0005561458,2024-02-27,2024-02-29,2024-09-13,250.0,244.947,,3.769,mef_pdf:12-Month-BOTs-6-months-residual_maturity-Auction-Results-27-28.02.2024.pdf#supplementary
IT,bill,IT0005567778,2024-02-27,2024-02-29,2024-10-14,2500.0,2442.0,1.56,3.75,mef_pdf:12-Month-BOTs-7-months-residual_maturity-Auction-Results-27-28.02.2024.pdf
IT,bill,IT0005567778,2024-02-27,2024-02-29,2024-10-14,250.0,244.2,,3.75,mef_pdf:12-Month-BOTs-7-months-residual_maturity-Auction-Results-27-28.02.2024.pdf#supplementary
IT,bond,IT0005554982,2024-02-28,2024-03-01,2031-10-15,1500.0,1507.35,1.74,5.2,mef_pdf:CCTeu-7-Years-Auction-Results-28-29.02.2024.pdf
IT,bond,IT0005584849,2024-02-28,2024-03-01,2029-07-01,3750.0,3743.25,1.4,3.41,mef_pdf:BTP-5-Years-Auction-Results-28-29.02.2024.pdf
IT,bond,IT0005584856,2024-02-28,2024-03-01,2034-07-01,4500.0,4491.0,1.36,3.91,mef_pdf:BTP-10-Years-Auction-Results-28-29.02.2024.pdf
IT,bond,IT0005584856,2024-02-28,2024-03-01,2034-07-01,321.883,321.239,,3.91,mef_pdf:BTP-10-Years-Auction-Results-28-29.02.2024.pdf#supplementary
IT,bill,IT0005586349,2024-03-12,2024-03-14,2025-03-14,7500.0,7239.75,1.33,3.546,mef_pdf:12-Month-BOTs-Auction-Results-12-13.03.2024.pdf
IT,bond,IT0005496770,2024-03-13,2024-03-15,2038-03-01,1250.0,1175.308,1.61,3.85,mef_pdf:BTP-15-Years-14-years-residual_maturity-Auction-Results-13-14.03.2024.pdf
IT,bond,IT0005542359,2024-03-13,2024-03-15,2031-10-30,1250.0,1310.875,1.6,3.3,mef_pdf:BTP-Green-Auction-Results-13-14.03.2024.pdf
IT,bond,IT0005580045,2024-03-13,2024-03-15,2027-02-15,3000.0,2999.832,1.39,3.06,mef_pdf:BTP-3-Years-Auction-Results-13-14.03.2024.pdf
IT,bond,IT0005580094,2024-03-13,2024-03-15,2031-02-15,3000.0,3048.542,1.41,3.31,mef_pdf:BTP-7-Years-Auction-Results-13-14.03.2024.pdf
IT,bond,IT0005584302,2024-03-22,2024-03-26,2026-01-28,2750.0,2745.875,1.46,3.31,mef_pdf:BTP-Short-Term-Auction-Results-22-25.03.2024.pdf
IT,bill,IT0005549388,2024-03-26,2024-03-28,2024-06-14,1500.0,1487.955,2.01,3.738,mef_pdf:12-Month-BOTs-3-months-residual_maturity-Auction-Results-26-27.03.2024.pdf
IT,bill,IT0005549388,2024-03-26,2024-03-28,2024-06-14,150.0,148.796,,3.738,mef_pdf:12-Month-BOTs-3-months-residual_maturity-Auction-Results-26-27.03.2024.pdf#supplementary
IT,bill,IT0005589046,2024-03-26,2024-03-28,2024-09-30,7000.0,6866.44,1.41,3.765,mef_pdf:6-Month-BOTs-Auction-Results-26-27.03.2024.pdf
IT,bill,IT0005589046,2024-03-26,2024-03-28,2024-09-30,700.0,686.644,,3.765,mef_pdf:6-Month-BOTs-Auction-Results-26-27.03.2024.pdf#supplementary
IT,bond,IT0005519787,2024-03-27,2024-04-02,2029-12-15,1250.0,1305.247,1.7,3.24,mef_pdf:BTP-7-Years-5-years-residual_maturity-Auction-Results-27-28.03.2024.pdf
IT,bond,IT0005554982,2024-03-27,2024-04-02,2031-10-15,1500.0,1517.4,1.76,5.1,mef_pdf:CCTeu-7-Years-Auction-Results-27-28.03.2024.pdf
IT,bond,IT0005584849,2024-03-27,2024-04-02,2029-07-01,3500.0,3528.0,1.42,3.21,mef_pdf:BTP-5-Years-Auction-Results-27-28.03.2024.pdf
IT,bond,IT0005584856,2024-03-27,2024-04-02,2034-07-01,3500.0,3563.0,1.39,3.67,mef_pdf:BTP-10-Years-Auction-Results-27-28.03.2024.pdf
IT,bill,IT0005592370,2024-04-10,2024-04-12,2025-04-14,8000.0,7721.92,1.33,3.533,mef_pdf:12-Month-BOTs-Auction-Results-10-11.04.2024.pdf
IT,bond,IT0005580045,2024-04-11,2024-04-15,2027-02-15,3000.0,2986.948,1.45,3.32,mef_pdf:BTP-3-Years-Auction-Results-11-12.04.2024.pdf
IT,bond,IT0005580045,2024-04-11,2024-04-15,2027-02-15,600.0,594.48,,3.32,mef_pdf:BTP-3-Years-Auction-Results-11-12.04.2024.pdf#supplementary
IT,bond,IT0005580094,2024-04-11,2024-04-15,2031-02-15,3500.0,3519.787,1.35,3.53,mef_pdf:BTP-7-Years-Auction-Results-11-12.04.2024.pdf
IT,bond,IT0005580094,2024-04-11,2024-04-15,2031-02-15,700.0,699.93,,3.53,mef_pdf:BTP-7-Years-Auction-Results-11-12.04.2024.pdf#supplementary
IT,bond,IT0005582421,2024-04-11,2024-04-15,2039-10-01,1750.0,1759.786,1.42,4.16,mef_pdf:BTP-15-Years-Auction-Results-11-12.04.2024.pdf
IT,bond,IT0005582421,2024-04-11,2024-04-15,2039-10-01,350.0,351.4,,4.16,mef_pdf:BTP-15-Years-Auction-Results-11-12.04.2024.pdf#supplementary
IT,bond,IT0005543803,2024-04-23,2024-04-26,2029-05-15,1250.0,1267.998,1.41,1.35,mef_pdf:BTPEi-5-Years-Auction-Results-23-24.04.2024.pdf
IT,bond,IT0005584302,2024-04-23,2024-04-26,2026-01-28,2500.0,2491.75,1.44,3.42,mef_pdf:BTP-Short-Term-Auction-Results-23-24.04.2024.pdf
IT,bond,IT0005588881,2024-04-23,2024-04-26,2036-05-15,1250.0,1252.423,1.41,1.87,mef_pdf:BTPEi-10-Years-Auction-Results-23-24.04.2024.pdf
IT,bill,IT0005555963,2024-04-24,2024-04-29,2024-07-12,1500.0,1488.57,1.48,3.737,mef_pdf:12-Month-BOTs-3-months-residual_maturity-Auction-Results-24-26.04.2024.pdf
IT,bill,IT0005559817,2024-04-24,2024-04-29,2024-08-14,1500.0,1483.53,1.54,3.734,mef_pdf:12-Month-BOTs-4-months-residual_maturity-Auction-Results-24-26.04.2024.pdf
IT,bill,IT0005570855,2024-04-24,2024-04-29,2024-11-14,3000.0,2940.48,1.49,3.661,mef_pdf:12-Month-BOTs-6-months-residual_maturity-Auction-Results-24-26.04.2024.pdf
IT,bond,IT0005584849,2024-04-29,2024-05-02,2029-07-01,3250.0,3244.475,1.33,3.41,mef_pdf:BTP-5-Years-Auction-Results-29.04.2024-.pdf
IT,bond,IT0005584856,2024-04-29,2024-05-02,2034-07-01,3500.0,3506.65,1.34,3.86,mef_pdf:BTP-10-Years-Auction-Results-29-30.04.2024.pdf
IT,bond,IT0005594467,2024-04-29,2024-05-02,2032-04-15,3500.0,3504.2,1.39,4.9,mef_pdf:CCTeu-7-Years-Auction-Results-29-30.04.2024.pdf
IT,bill,IT0005595605,2024-05-09,2024-05-14,2025-05-14,7500.0,7239.75,1.35,3.546,mef_pdf:12-Month-BOTs-Auction-Results-9-10.05.2024.pdf
IT,bill,IT0005595605,2024-05-09,2024-05-14,2025-05-14,460.343,444.369,,3.546,mef_pdf:12-Month-BOTs-Auction-Results-9-10.05.2024.pdf#supplementary
IT,bond,IT0004532559,2024-05-10,2024-05-15,2040-09-01,1000.0,1116.474,1.67,4.14,mef_pdf:BTP-30-Years-16-years-residual_maturity-Auction-Results-10-13.05.2024.pdf
IT,bond,IT0005441883,2024-05-10,2024-05-15,2072-03-01,750.0,467.113,1.55,3.96,mef_pdf:BTP-50-Years-Auction-Results-10-13.05.2024.pdf
IT,bond,IT0005484552,2024-05-10,2024-05-15,2027-04-01,1000.0,942.526,1.96,3.28,mef_pdf:BTP-5-Years-3-years-residual_maturity-Auction-Results-10-13.05.2024.pdf
IT,bond,IT0005580045,2024-05-10,2024-05-15,2027-02-15,2000.0,1996.548,1.6,3.32,mef_pdf:BTP-3-Years-Auction-Results-10-13.05.2024.pdf
IT,bond,IT0005595803,2024-05-10,2024-05-15,2031-07-15,4500.0,4488.3,1.37,3.52,mef_pdf:BTP-7-Years-Auction-Results-10-13.05.2024.pdf
IT,bond,IT0005474330,2024-05-28,2024-05-30,2024-12-15,1750.0,1717.625,1.73,3.48,mef_pdf:BTP-3-Years-0-years-residual_maturity-Auction-Results-28-29.05.2024.pdf
IT,bond,IT0005474330,2024-05-28,2024-05-30,2024-12-15,122.998,120.723,,3.48,mef_pdf:BTP-3-Years-0-years-residual_maturity-Auction-Results-28-29.05.2024.pdf#supplementary
IT,bond,IT0005482994,2024-05-28,2024-05-30,2033-05-15,1500.0,1299.662,1.44,1.72,mef_pdf:BTPEi-10-Years-9-years-residual_maturity-Auction-Results-28-29.05.2024.pdf
IT,bond,IT0005584302,2024-05-28,2024-05-30,2026-01-28,2750.0,2737.625,1.42,3.51,mef_pdf:BTP-Short-Term-Auction-Results-28-29.05.2024.pdf
IT,bill,IT0005596538,2024-05-29,2024-05-31,2024-11-29,6000.0,5891.34,1.42,3.648,mef_pdf:6-Month-BOTs-Auction-Results-29-30.05.2024.pdf
IT,bill,IT0005596538,2024-05-29,2024-05-31,2024-11-29,15.0,14.728,,3.648,mef_pdf:6-Month-BOTs-Auction-Results-29-30.05.2024.pdf#supplementary
IT,bond,IT0005451361,2024-05-30,2024-06-03,2029-04-15,1000.0,1000.0,1.79,4.52,mef_pdf:CCTeu-7-Years-5-years-residual_maturity-Auction-Results-30-31.05.2024.pdf
IT,bond,IT0005451361,2024-05-30,2024-06-03,2029-04-15,150.0,150.0,,4.52,mef_pdf:CCTeu-7-Years-5-years-residual_maturity-Auction-Results-30-31.05.2024.pdf#supplementary
IT,bond,IT0005519787,2024-05-30,2024-06-03,2029-12-15,1500.0,1550.005,1.59,3.57,mef_pdf:BTP-7-Years-5-years-residual_maturity-Auction-Results-30-31.05.2024.pdf
IT,bond,IT0005519787,2024-05-30,2024-06-03,2029-12-15,300.0,304.59,,3.57,mef_pdf:BTP-7-Years-5-years-residual_maturity-Auction-Results-30-31.05.2024.pdf#supplementary
IT,bond,IT0005584849,2024-05-30,2024-06-03,2029-07-01,2500.0,2481.25,1.48,3.54,mef_pdf:BTP-5-Years-Auction-Results-30-31.05.2024.pdf
IT,bond,IT0005584849,2024-05-30,2024-06-03,2029-07-01,500.0,496.25,,3.54,mef_pdf:BTP-5-Years-Auction-Results-30-31.05.2024.pdf#supplementary
IT,bond,IT0005584856,2024-05-30,2024-06-03,2034-07-01,3500.0,3476.9,1.45,3.97,mef_pdf:BTP-10-Years-Auction-Results-30-31.05.2024.pdf
IT,bond,IT0005584856,2024-05-30,2024-06-03,2034-07-01,700.0,695.38,,3.97,mef_pdf:BTP-10-Years-Auction-Results-30-31.05.2024.pdf#supplementary
IT,bond,IT0005594467,2024-05-30,2024-06-03,2032-04-15,1000.0,1001.1,1.82,4.9,mef_pdf:CCTeu-7-Years-Auction-Results-30-31.05.2024.pdf
IT,bond,IT0005594467,2024-05-30,2024-06-03,2032-04-15,150.0,150.165,,4.9,mef_pdf:CCTeu-7-Years-Auction-Results-30-31.05.2024.pdf#supplementary
IT,bill,IT0005599474,2024-06-12,2024-06-14,2025-06-13,7500.0,7237.725,1.4,3.584,mef_pdf:12-Month-BOTs-Auction-Results-12-13.06.2024.pdf
IT,bill,IT0005599474,2024-06-12,2024-06-14,2025-06-13,750.0,723.773,,3.584,mef_pdf:12-Month-BOTs-Auction-Results-12-13.06.2024.pdf#supplementary
IT,bond,IT0005363111,2024-06-13,2024-06-17,2049-09-01,1250.0,1170.865,1.61,4.39,mef_pdf:BTP-30-Years-25-years-residual_maturity-Auction-Results-13-14.06.2024.pdf
IT,bond,IT0005363111,2024-06-13,2024-06-17,2049-09-01,250.0,231.325,,4.39,mef_pdf:BTP-30-Years-25-years-residual_maturity-Auction-Results-13-14.06.2024.pdf#supplementary
IT,bond,IT0005582421,2024-06-13,2024-06-17,2039-10-01,1250.0,1249.568,1.64,4.27,mef_pdf:BTP-15-Years-Auction-Results-13-14.06.2024.pdf
IT,bond,IT0005582421,2024-06-13,2024-06-17,2039-10-01,250.0,247.725,,4.27,mef_pdf:BTP-15-Years-Auction-Results-13-14.06.2024.pdf#supplementary
IT,bond,IT0005595803,2024-06-13,2024-06-17,2031-07-15,2500.0,2463.25,1.43,3.72,mef_pdf:BTP-7-Years-Auction-Results-13-14.06.2024.pdf
IT,bond,IT0005595803,2024-06-13,2024-06-17,2031-07-15,500.0,492.65,,3.72,mef_pdf:BTP-7-Years-Auction-Results-13-14.06.2024.pdf#supplementary
IT,bond,IT0005599904,2024-06-13,2024-06-17,2027-07-15,4000.0,4001.6,1.43,3.47,mef_pdf:BTP-3-Years-Auction-Results-13-14.06.2024.pdf
IT,bond,IT0005599904,2024-06-13,2024-06-17,2027-07-15,1200.0,1200.48,,3.47,mef_pdf:BTP-3-Years-Auction-Results-13-14.06.2024.pdf#supplementary
IT,bond,IT0005387052,2024-06-25,2024-06-27,2030-05-15,1000.0,929.271,1.6,1.68,mef_pdf:BTPEi-10-Years-6-years-residual_maturity-Auction-Results-25-26.06.2024.pdf
IT,bond,IT0005547812,2024-06-25,2024-06-27,2039-05-15,1250.0,1277.034,1.55,2.26,mef_pdf:BTPEi-15-Years-Auction-Results-25-26.06.2024.pdf
IT,bond,IT0005584302,2024-06-25,2024-06-27,2026-01-28,2500.0,2490.5,1.46,3.48,mef_pdf:BTP-Short-Term-Auction-Results-25-26.06.2024.pdf
IT,bill,IT0005575482,2024-06-26,2024-06-28,2024-12-13,2000.0,1966.68,1.52,3.631,mef_pdf:12-Month-BOTs-5-months-residual_maturity-Auction-Results-26-27.06.2024.pdf
IT,bill,IT0005575482,2024-06-26,2024-06-28,2024-12-13,200.0,196.668,,3.631,mef_pdf:12-Month-BOTs-5-months-residual_maturity-Auction-Results-26-27.06.2024.pdf#supplementary
IT,bill,IT0005596538,2024-06-26,2024-06-28,2024-11-29,2500.0,2461.2,1.49,3.685,mef_pdf:6-Month-BOTs-Auction-Results-26-27.06.2024.pdf
IT,bill,IT0005596538,2024-06-26,2024-06-28,2024-11-29,250.0,246.12,,3.685,mef_pdf:6-Month-BOTs-Auction-Results-26-27.06.2024.pdf#supplementary
IT,bond,IT0005584849,2024-06-27,2024-07-01,2029-07-01,3500.0,3473.4,1.42,3.55,mef_pdf:BTP-5-Years-Auction-Results-27-28.06.2024.pdf
IT,bond,IT0005584856,2024-06-27,2024-07-01,2034-07-01,3500.0,3464.3,1.44,4.01,mef_pdf:BTP-10-Years-Auction-Results-27-28.06.2024.pdf
IT,bond,IT0005594467,2024-06-27,2024-07-01,2032-04-15,1750.0,1736.35,1.61,5.04,mef_pdf:CCTeu-7-Years-Auction-Results-27-28.06.2024.pdf
IT,bill,IT0005603342,2024-07-10,2024-07-12,2025-07-14,8000.0,7725.68,1.37,3.483,mef_pdf:12-Month-BOTs-Auction-Results-10-11.07.2024.pdf
IT,bill,IT0005603342,2024-07-10,2024-07-12,2025-07-14,800.0,772.568,,3.483,mef_pdf:12-Month-BOTs-Auction-Results-10-11.07.2024.pdf#supplementary
IT,bond,IT0005422891,2024-07-11,2024-07-15,2031-04-01,1250.0,1061.861,1.84,3.51,mef_pdf:BTP-10-Years-7-years-residual_maturity-Auction-Results-11-12.07.2024.pdf
IT,bond,IT0005422891,2024-07-11,2024-07-15,2031-04-01,250.0,211.725,,3.51,mef_pdf:BTP-10-Years-7-years-residual_maturity-Auction-Results-11-12.07.2024.pdf#supplementary
IT,bond,IT0005484552,2024-07-11,2024-07-15,2027-04-01,1500.0,1423.297,1.77,3.23,mef_pdf:BTP-5-Years-3-years-residual_maturity-Auction-Results-11-12.07.2024.pdf
IT,bond,IT0005484552,2024-07-11,2024-07-15,2027-04-01,300.0,283.71,,3.23,mef_pdf:BTP-5-Years-3-years-residual_maturity-Auction-Results-11-12.07.2024.pdf#supplementary
IT,bond,IT0005530032,2024-07-11,2024-07-15,2043-09-01,1750.0,1823.291,1.61,4.3,mef_pdf:BTP-20-Years-Auction-Results-11-12.07.2024.pdf
IT,bond,IT0005530032,2024-07-11,2024-07-15,2043-09-01,350.0,358.855,,4.3,mef_pdf:BTP-20-Years-Auction-Results-11-12.07.2024.pdf#supplementary
